﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211739000405楊清財1-PV-3000N-V 1211739000405,1211739000407楊清財2-PV-3000N-V 1211739000407,1211739000408楊清財3-PV-3000N-V 1211739000408,1211739000410楊清財4-PV-3000N-V 1211739000410,1211739000411楊清財5-PV-3000N-V 1211739000411,1211739000415楊清財6-PV-3000N-V 1211739000415,1211739000416楊清財7-PV-3000N-V 1211739000416,1211739000417楊清財8-PV-3000N-V 1211739000417,1211739000418楊清財9-PV-3000N-V 1211739000418,1211739000419楊清財10-PV-3000N-V 1211739000419,1211739000441楊清財11-PV-3000N-V 1211739000441,1211739000442楊清財12-PV-3000N-V 1211739000442,1211739000443楊清財13-PV-3000N-V 1211739000443,1211739000444楊清財14-PV-3000N-V 1211739000444,11O1745001680楊清財15-PV-5000W-HV 11O1745001680
2018-04-30,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,00:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,01:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,01:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,04:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,04:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,05:20:00,0,0,0,0,0,0,0,0,0,0,0.00015,0,0,0,0.00685
2018-04-30,05:40:00,0.0115,0.01185,0.01135,0.0001,5.0E-5,0.0001,0.0057,0.0129,0.0001,5.0E-5,0.0582,0.01275,0.00835,0.01065,0.05345
2018-04-30,06:00:00,0.1389,0.1396,0.0863,0.08445,0.07815,0.13445,0.0813,0.14175,0.08765,0.08325,0.18655,0.09605,0.13965,0.0877,0.24245
2018-04-30,06:20:00,0.3427,0.34445,0.1969,0.2042,0.1913,0.3454,0.1942,0.34715,0.2117,0.2086,0.3968,0.2167,0.3508,0.20125,0.5758
2018-04-30,06:40:00,0.58305,0.5878,0.33905,0.36105,0.33795,0.59565,0.3406,0.5906,0.36885,0.3698,0.6458,0.3717,0.6019,0.34965,0.9624
2018-04-30,07:00:00,0.8657,0.87155,0.54245,0.5816,0.5479,0.89045,0.5475,0.8747,0.59225,0.60365,0.94395,0.594,0.89605,0.56025,1.4337
