﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211727000271嬌旺食品1-PV-3000N-V 1211727000271,1211727000267嬌旺食品2-PV-3000N-V 1211727000267,1211727000263嬌旺食品3-PV-3000N-V 1211727000263,11O1730000883嬌旺食品4-PV-5000W-HV 11O1730000883,11O1730000882嬌旺食品5-PV-5000W-HV 11O1730000882,11O1730000880嬌旺食品6-PV-5000W-HV 11O1730000880,11O1730000871嬌旺食品7-PV-5000W-HV 11O1730000871,11O1730000863嬌旺食品8-PV-5000W-HV 11O1730000863,11O1730000860嬌旺食品9-PV-5000W-HV 11O1730000860,11O1730000848嬌旺食品10-PV-5000W-HV 11O1730000848,11O1730000847嬌旺食品11-PV-5000W-HV 11O1730000847,11O1730000846嬌旺食品12-PV-5000W-HV 11O1730000846,11O1730000845嬌旺食品13-PV-5000W-HV 11O1730000845,11O1730000844嬌旺食品14-PV-5000W-HV 11O1730000844,11O1730000843嬌旺食品15-PV-5000W-HV 11O1730000843,11O1730000842嬌旺食品16-PV-5000W-HV 11O1730000842,11O1730000841嬌旺食品17-PV-5000W-HV 11O1730000841,11O1729000832嬌旺食品18-PV-5000W-HV 11O1729000832
2018-03-23,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,00:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,01:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,01:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,04:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,04:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,05:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,05:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,06:00:00,0.0104,0.0154,0.00985,0,0.0005,0.0134,0,0.00085,0.01735,0,0,0.0237,0,0,0,0,0.0165,0
2018-03-23,06:20:00,0.12175,0.11495,0.128,0.16995,0.1591,0.1634,0.19435,0.25305,0.1614,0.16585,0.16595,0.24985,0.1435,0.15375,0.18695,0.23935,0.15115,0.1817
2018-03-23,06:40:00,0.3036,0.2903,0.3121,0.5197,0.44105,0.4614,0.5219,0.55525,0.47535,0.4967,0.44595,0.5617,0.46235,0.4687,0.5178,0.5643,0.43345,0.50465
2018-03-23,07:00:00,0.55635,0.56385,0.5658,0.9304,0.8627,0.9276,0.8885,0.9432,0.8674,0.9103,0.90255,0.9973,0.8785,0.87015,0.91355,0.9032,0.82745,0.90305
2018-03-23,07:20:00,0.8617,0.87055,0.8723,1.44075,1.36305,1.4734,1.3708,1.45675,1.33735,1.4192,1.42675,1.52525,1.371,1.35815,1.3922,1.24435,1.2417,1.3984
2018-03-23,07:40:00,1.1544,1.16015,1.1646,1.92795,1.84205,2.0383,1.8818,1.9516,1.8318,1.90385,1.924,2.0258,1.8401,1.84205,1.85345,1.73485,1.6969,1.87555
2018-03-23,08:00:00,1.43395,1.44095,1.4433,2.35675,2.29145,2.5259,2.31585,2.34605,2.2846,2.36035,2.3948,2.5551,2.2834,2.30065,2.27525,2.2754,2.2138,2.29375
2018-03-23,08:20:00,1.68855,1.708,1.70235,2.76205,2.69505,2.9839,2.73765,2.82795,2.72055,2.77425,2.81365,2.9938,2.6885,2.7076,2.6644,2.7132,2.6138,2.67005
2018-03-23,08:40:00,1.87265,1.89955,1.8944,3.05725,2.9908,3.3006,3.06255,3.1817,3.0485,3.07915,3.13485,3.25745,2.99195,3.0273,2.9632,3.0328,2.90595,2.95855
2018-03-23,09:00:00,2.07785,2.0914,2.09095,3.38775,3.33595,3.6509,3.41305,3.53565,3.39345,3.41105,3.5037,3.6248,3.32725,3.38605,3.2938,3.36985,3.23835,3.29005
2018-03-23,09:20:00,2.26015,2.26385,2.26175,3.6671,3.6269,3.93885,3.7091,3.8458,3.6998,3.7145,3.8515,3.96435,3.64335,3.7005,3.58295,3.6571,3.5355,3.57405
2018-03-23,09:40:00,2.4194,2.4361,2.42845,3.92705,3.9301,4.19035,3.9814,4.1286,3.9911,4.01795,4.1656,4.2759,3.9411,3.98075,3.85705,3.9285,3.8125,3.84495
2018-03-23,10:00:00,2.56535,2.5801,2.56775,4.1623,4.1961,4.42075,4.25145,4.43365,4.26125,4.2788,4.47665,4.5809,4.22495,4.26875,4.11745,4.193,4.081,4.08115
2018-03-23,10:20:00,2.66065,2.6786,2.66195,4.32095,4.3766,4.5255,4.40105,4.569,4.367,4.3971,4.63845,4.699,4.4015,4.4299,4.2868,4.36085,4.2704,4.24
2018-03-23,10:40:00,2.7553,2.7696,2.75005,4.45685,4.54485,4.6516,4.56745,4.71005,4.51565,4.49955,4.83455,4.8641,4.52745,4.63145,4.44225,4.5349,4.4735,4.38025
2018-03-23,11:00:00,2.78955,2.8004,2.7806,4.4784,4.5867,4.6772,4.5938,4.74615,4.5828,4.55175,4.89155,4.92385,4.55025,4.68865,4.4684,4.5726,4.522,4.4084
2018-03-23,11:20:00,2.8303,2.841,2.8173,4.5525,4.67595,4.7243,4.68105,4.84215,4.6503,4.62875,4.9748,5.00795,4.6378,4.7678,4.5501,4.6694,4.625,4.49125
2018-03-23,11:40:00,2.8706,2.88195,2.85825,4.6046,4.72995,4.79595,4.74355,4.89795,4.72895,4.6955,5.0476,5.096,4.7023,4.8379,4.5778,4.72805,4.69055,4.5505
2018-03-23,12:00:00,2.90665,2.91075,2.8918,4.66085,4.8065,4.82895,4.82835,4.96855,4.781,4.7459,5.10585,5.14295,4.7709,4.92495,4.6078,4.81615,4.78105,4.59795
2018-03-23,12:20:00,2.88055,2.88675,2.86675,4.61875,4.7603,4.79115,4.8,4.92185,4.73205,4.70675,5.03135,5.10815,4.7264,4.8659,4.5548,4.76715,4.72775,4.5019
2018-03-23,12:40:00,2.8455,2.8596,2.83855,4.5668,4.7037,4.73505,4.7556,4.87935,4.68665,4.6654,4.97785,5.0675,4.6796,4.8195,4.5064,4.7165,4.6753,4.44895
2018-03-23,13:00:00,2.7568,2.77085,2.75315,4.435,4.55655,4.59255,4.61335,4.7264,4.5324,4.517,4.80235,4.89195,4.5279,4.6537,4.3696,4.5555,4.5017,4.31035
2018-03-23,13:20:00,2.67685,2.69315,2.67285,4.32595,4.42165,4.48035,4.4947,4.58845,4.39075,4.3817,4.6495,4.74315,4.38575,4.5093,4.247,4.42055,4.35275,4.1974
2018-03-23,13:40:00,2.57355,2.6025,2.57775,4.17545,4.24935,4.33785,4.34,4.41315,4.2195,4.2213,4.45025,4.5538,4.2132,4.31195,4.0876,4.2534,4.16965,4.0456
2018-03-23,14:00:00,2.4703,2.49915,2.4758,4.0149,4.06975,4.1701,4.17755,4.24165,4.04445,4.0549,4.2541,4.3551,4.0324,4.1298,3.9298,4.08135,3.9849,3.8966
2018-03-23,14:20:00,2.3367,2.35905,2.34205,3.8037,3.8283,3.9698,3.94015,4.01155,3.82265,3.83695,4.0035,4.11015,3.7892,3.88045,3.7094,3.8456,3.73695,3.694
2018-03-23,14:40:00,2.18365,2.2113,2.19195,3.55535,3.56175,3.7274,3.6424,3.76505,3.5741,3.60695,3.7573,3.8145,3.5293,3.6155,3.48365,3.59035,3.4725,3.48355
