﻿﻿﻿﻿﻿﻿﻿inDate,inTime,6151434000113PV-15000T-U 6151434000113 仁德懷恩,6151434000114PV-15000T-U 6151434000114 仁德懷恩
2017-12-24,00:00:00,0,0
2017-12-24,00:20:00,0,0
2017-12-24,00:40:00,0,0
2017-12-24,01:00:00,0,0
2017-12-24,01:20:00,0,0
2017-12-24,01:40:00,0,0
2017-12-24,02:00:00,0,0
2017-12-24,02:20:00,0,0
2017-12-24,02:40:00,0,0
2017-12-24,03:00:00,0,0
2017-12-24,03:20:00,0,0
2017-12-24,03:40:00,0,0
2017-12-24,04:00:00,0,0
2017-12-24,04:20:00,0,0
2017-12-24,04:40:00,0,0
2017-12-24,05:00:00,0,0
2017-12-24,05:20:00,0,0
2017-12-24,05:40:00,0,0
2017-12-24,06:00:00,0,0
2017-12-24,06:20:00,0,0
2017-12-24,06:40:00,0.01125,0.01035
2017-12-24,07:00:00,0.2253,0.2247
2017-12-24,07:20:00,0.35475,0.3699
2017-12-24,07:40:00,0.1867,0.1852
2017-12-24,08:00:00,0.43365,0.44135
2017-12-24,08:20:00,1.24425,1.2964
2017-12-24,08:40:00,1.4529,1.49335
2017-12-24,09:00:00,1.6841,1.7135
2017-12-24,09:20:00,3.13445,3.15185
2017-12-24,09:40:00,5.764,5.82165
2017-12-24,10:00:00,7.06095,7.10055
2017-12-24,10:20:00,5.259,5.35995
2017-12-24,10:40:00,4.18535,4.2631
2017-12-24,11:00:00,6.3794,6.48185
2017-12-24,11:20:00,7.3676,7.398
2017-12-24,11:40:00,8.31295,8.42115
2017-12-24,12:00:00,8.0781,8.1823
2017-12-24,12:20:00,7.8756,7.97525
2017-12-24,12:40:00,7.59595,7.69355
2017-12-24,13:00:00,7.2735,7.38735
2017-12-24,13:20:00,6.7975,6.89995
2017-12-24,13:40:00,6.28305,6.38115
2017-12-24,14:00:00,5.8311,5.9193
2017-12-24,14:20:00,5.3125,5.39355
2017-12-24,14:40:00,4.74025,4.8315
2017-12-24,15:00:00,3.9796,4.06115
2017-12-24,15:20:00,3.07075,3.2891
2017-12-24,15:40:00,1.6994,2.21915
2017-12-24,16:00:00,1.27175,1.35035
2017-12-24,16:20:00,0.92905,1.00915
2017-12-24,16:40:00,0.2818,0.31865
2017-12-24,17:00:00,0.03825,0.04575
2017-12-24,17:20:00,0,0
2017-12-24,17:40:00,0,0
2017-12-24,18:00:00,0,0
2017-12-24,18:20:00,0,0
2017-12-24,18:40:00,0,0
2017-12-24,19:00:00,0,0
2017-12-24,19:20:00,0,0
2017-12-24,19:40:00,0,0
2017-12-24,20:00:00,0,0
2017-12-24,20:20:00,0,0
2017-12-24,20:40:00,0,0
2017-12-24,21:00:00,0,0
2017-12-24,21:20:00,0,0
2017-12-24,21:40:00,0,0
2017-12-24,22:00:00,0,0
2017-12-24,22:20:00,0,0
2017-12-24,22:40:00,0,0
2017-12-24,23:00:00,0,0
2017-12-24,23:20:00,0,0
2017-12-24,23:40:00,0,0
