﻿﻿﻿﻿﻿﻿﻿inDate,inTime,Y1349000221PV-10000T-U Y1349000221水林吳有明-B,Y1349000216PV-10000T-U Y1349000216水林吳有明-B,Y1349000206PV-10000T-U Y1349000206水林吳有明-A,Y1349000195PV-10000T-U Y1349000195水林吳有明-A,Y1349000159PV-10000T-U Y1349000159水林吳有明-A,Y1345000057PV-10000T-U Y1345000057-水林106年4月7日換,K1330000029PV-10000T-U K1330000029-水林吳有明-B,60K1639000025PV-10000T-U 60K1639000025吳有明105-11-26換,Y1349000201PV-10000T-U Y1349000201水林吳有明-B,Y1349000164PV-10000T-U Y1349000164水林吳有明-B,Y1349000227PV-10000T-U Y1349000227水林吳有明-B,60K1639000013PV-10000T-U 60K1639000013水林-吳有明-B,Y1349000196PV-10000T-U Y1349000196水林吳有明-A,60K1424000100PV-10000T-U 60K1424000100水林吳有明-A,60K1438000354PV-10000T-U 60K1438000354林吳有明-A,Y1349000161PV-10000T-U Y1349000161水林吳有明-A,Y1349000213PV-10000T-U Y1349000213水林吳有明-B,Y1349000209PV-10000T-U Y1349000209水林吳有明-B,Y1349000166PV-10000T-U Y1349000166水林吳有明-B,Y1347000107PV-10000T-U Y1347000107水林吳有明-A,Y1349000203PV-10000T-U Y1349000203水林吳有明-B
2017-12-15,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,00:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,01:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,01:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,04:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,04:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,05:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,05:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,06:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,06:40:00,0.0578,0.0599,0.0548,0.0578,0.0467,0.0515,0.0539,0.076,0.0531,0.05815,0.0591,0.0779,0.0517,0.063,0.05305,0.05935,0,0.0631,0.0447,0,0.0495
2017-12-15,07:00:00,0.36195,0.38045,0.33405,0.3449,0.3199,0.3432,0.361,0.38505,0.3383,0.3529,0.32785,0.3765,0.31985,0.34465,0.33865,0.32155,0,0.33235,0.2985,0,0.2955
2017-12-15,07:20:00,0.78445,0.7786,0.71565,0.72915,0.7053,0.7696,0.76455,0.7805,0.72165,0.72985,0.73965,0.7993,0.6743,0.7342,0.7307,0.67675,0,0.68425,0.66765,0,0.6443
2017-12-15,07:40:00,1.5298,1.50325,1.39205,1.42355,1.3855,1.5202,1.50945,1.5159,1.42685,1.44845,1.4616,1.54375,1.3421,1.43935,1.4357,1.3393,0,1.3558,1.327,0.246,1.34305
2017-12-15,08:00:00,2.3795,2.30155,2.12505,2.17205,2.14035,2.35005,2.3432,2.35515,2.2234,2.2568,2.2725,2.3779,2.1155,2.23555,2.24025,2.10435,0,2.12135,2.0849,2.16095,2.1297
2017-12-15,08:20:00,2.99855,2.9306,2.768,2.8114,2.7648,3.00885,3.0107,3.0192,2.8869,2.93925,2.9631,3.09385,2.7242,2.87885,2.8645,2.7231,1.83965,2.76585,2.71735,2.85025,2.79685
2017-12-15,08:40:00,3.7071,3.6285,3.476,3.51095,3.46465,3.73935,3.74205,3.74485,3.60945,3.68305,3.70985,3.85335,3.44815,3.6237,3.6246,3.45545,3.4305,3.50635,3.44925,3.6094,3.61055
2017-12-15,09:00:00,4.28645,4.19245,4.0389,4.09125,4.04195,4.32945,4.33345,4.33295,4.1857,4.2615,4.296,4.43505,4.04815,4.22785,4.2311,4.05415,4.0152,4.10225,4.0273,4.19185,4.2308
2017-12-15,09:20:00,4.73375,4.6389,4.4845,4.5436,4.49505,4.8101,4.799,4.8069,4.6583,4.7585,4.7925,4.93285,4.5122,4.46125,4.71025,4.54175,4.51965,4.60265,4.53365,4.71805,4.7448
2017-12-15,09:40:00,5.1326,5.029,4.86785,4.91775,4.84945,5.1602,5.1353,5.1246,4.9656,5.05995,5.0973,5.238,4.9222,5.1077,5.10775,4.9313,4.91385,4.9587,4.87605,5.0746,5.0805
2017-12-15,10:00:00,4.91255,4.96815,4.87115,4.9946,5.01425,5.41335,5.47665,5.54015,5.39705,5.47975,5.46055,5.52325,4.7911,5.11885,5.24255,5.21545,5.34375,5.4439,5.2881,5.39085,5.3473
2017-12-15,10:20:00,4.3169,4.22475,4.0585,4.0936,4.0613,4.35845,4.1284,4.41965,4.29155,4.3607,4.36835,4.448,4.1278,4.29625,4.32425,4.2138,4.2826,4.32885,4.23855,4.3531,4.28035
2017-12-15,10:40:00,5.21345,5.10825,4.9386,4.9722,4.87885,5.19715,4.9762,4.66935,4.56505,4.91025,4.91585,5.0094,4.99275,5.14905,5.1433,4.9732,4.78755,4.83575,4.72815,4.8797,4.73735
2017-12-15,11:00:00,4.94585,4.86435,4.7061,4.77525,4.6983,4.9609,4.8139,4.7846,4.6482,4.7226,4.754,4.82745,4.8047,4.9617,4.95225,4.7969,4.6721,4.69895,4.5901,4.7657,4.69485
2017-12-15,11:20:00,5.0883,5.00165,4.877,4.9375,4.8651,5.17745,5.1231,5.1674,5.0005,5.1098,5.1234,5.2225,4.9337,5.0941,5.1362,5.00455,4.9916,4.9658,5.004,5.1187,5.0064
2017-12-15,11:40:00,4.9208,4.84935,4.44255,4.8377,4.84135,5.21265,5.21825,5.1813,5.0995,5.18725,5.1603,5.2657,4.80035,4.9761,5.0438,5.02625,5.07295,5.15225,5.0917,5.20795,5.1344
2017-12-15,12:00:00,4.3462,4.29655,4.141,4.16695,4.05435,4.3274,4.24475,4.2335,4.106,4.186,4.24085,4.3927,4.21825,4.4122,4.4017,4.2174,4.15975,4.20255,4.15055,4.3413,4.3065
2017-12-15,12:20:00,4.52085,4.39725,4.1791,4.19045,4.12205,4.4293,4.47695,4.41095,4.2358,4.2993,4.30775,4.42115,4.4185,4.4808,4.4383,4.30615,4.3719,4.3585,4.2512,4.38615,4.29975
