﻿﻿﻿﻿﻿﻿﻿inDate,inTime,6151434000113PV-15000T-U 6151434000113 仁德懷恩,6151434000114PV-15000T-U 6151434000114 仁德懷恩
2017-10-22,00:00:00,0,0
2017-10-22,00:20:00,0,0
2017-10-22,00:40:00,0,0
2017-10-22,01:00:00,0,0
2017-10-22,01:20:00,0,0
2017-10-22,01:40:00,0,0
2017-10-22,02:00:00,0,0
2017-10-22,02:20:00,0,0
2017-10-22,02:40:00,0,0
2017-10-22,03:00:00,0,0
2017-10-22,03:20:00,0,0
2017-10-22,03:40:00,0,0
2017-10-22,04:00:00,0,0
2017-10-22,04:20:00,0,0
2017-10-22,04:40:00,0,0
2017-10-22,05:00:00,0,0
2017-10-22,05:20:00,0,0
2017-10-22,05:40:00,0,0
2017-10-22,06:00:00,0.0156,0.01235
2017-10-22,06:20:00,0.3426,0.32235
2017-10-22,06:40:00,1.03755,0.98375
2017-10-22,07:00:00,2.37035,2.0984
2017-10-22,07:20:00,2.30195,2.2369
2017-10-22,07:40:00,3.7452,3.7394
2017-10-22,08:00:00,4.29305,4.2784
2017-10-22,08:20:00,4.60565,4.595
2017-10-22,08:40:00,4.7782,4.7691
2017-10-22,09:00:00,7.56,7.4687
2017-10-22,09:20:00,5.6096,5.50405
2017-10-22,09:40:00,8.2471,8.3207
2017-10-22,10:00:00,7.62445,7.49735
2017-10-22,10:20:00,10.35735,10.3229
2017-10-22,10:40:00,9.52325,9.4195
2017-10-22,11:00:00,6.50725,6.5268
2017-10-22,11:20:00,9.48995,9.30145
2017-10-22,11:40:00,9.75565,9.7349
2017-10-22,12:00:00,6.5681,6.6403
2017-10-22,12:20:00,9.60235,9.47775
2017-10-22,12:40:00,10.28145,10.19475
2017-10-22,13:00:00,9.7163,9.6387
2017-10-22,13:20:00,9.4023,9.32725
2017-10-22,13:40:00,8.6945,8.6389
2017-10-22,14:00:00,7.93605,7.9088
2017-10-22,14:20:00,6.7281,6.7234
2017-10-22,14:40:00,6.12395,6.1476
2017-10-22,15:00:00,5.0593,5.10105
2017-10-22,15:20:00,3.8847,4.10055
2017-10-22,15:40:00,2.5286,3.06675
2017-10-22,16:00:00,1.62145,2.0008
2017-10-22,16:20:00,1.00745,1.2237
2017-10-22,16:40:00,0.5032,0.59955
2017-10-22,17:00:00,0.11765,0.133
2017-10-22,17:20:00,0,0
2017-10-22,17:40:00,0,0
2017-10-22,18:00:00,0,0
2017-10-22,18:20:00,0,0
2017-10-22,18:40:00,0,0
2017-10-22,19:00:00,0,0
2017-10-22,19:20:00,0,0
2017-10-22,19:40:00,0,0
2017-10-22,20:00:00,0,0
2017-10-22,20:20:00,0,0
2017-10-22,20:40:00,0,0
2017-10-22,21:00:00,0,0
2017-10-22,21:20:00,0,0
2017-10-22,21:40:00,0,0
2017-10-22,22:00:00,0,0
2017-10-22,22:20:00,0,0
2017-10-22,22:40:00,0,0
2017-10-22,23:00:00,0,0
2017-10-22,23:20:00,0,0
2017-10-22,23:40:00,0,0
