﻿﻿﻿﻿﻿﻿﻿inDate,inTime,61C164300023061C1643000230建泰二期,61C1643000218U 61C1643000218建泰二期,61C1643000224U 61C1643000224建泰二期,61C1643000225U 61C1643000225建泰二期,61C1643000226U 61C1643000226建泰二期,61C1643000227U 61C1643000227建泰二期,61C1643000229U 61C1643000229建泰二期
2017-11-20,00:00:00,0,0,0,0,0,0,0
2017-11-20,00:20:00,0,0,0,0,0,0,0
2017-11-20,00:40:00,0,0,0,0,0,0,0
2017-11-20,01:00:00,0,0,0,0,0,0,0
2017-11-20,01:20:00,0,0,0,0,0,0,0
2017-11-20,01:40:00,0,0,0,0,0,0,0
2017-11-20,02:00:00,0,0,0,0,0,0,0
2017-11-20,02:20:00,0,0,0,0,0,0,0
2017-11-20,02:40:00,0,0,0,0,0,0,0
2017-11-20,03:00:00,0,0,0,0,0,0,0
2017-11-20,03:20:00,0,0,0,0,0,0,0
2017-11-20,03:40:00,0,0,0,0,0,0,0
2017-11-20,04:00:00,0,0,0,0,0,0,0
2017-11-20,04:20:00,0,0,0,0,0,0,0
2017-11-20,04:40:00,0,0,0,0,0,0,0
2017-11-20,05:00:00,0,0,0,0,0,0,0
2017-11-20,05:20:00,0,0,0,0,0,0,0
2017-11-20,05:40:00,0,0,0,0,0,0,0
2017-11-20,06:00:00,0,0,0,0,0,0,0
2017-11-20,06:20:00,0.00495,0.00095,0,0.00445,0.0043,0.0033,0.0021
2017-11-20,06:40:00,0.17485,0.18275,0.14395,0.1802,0.1766,0.17565,0.18125
2017-11-20,07:00:00,0.68875,0.6756,0.6572,0.67735,0.67555,0.6694,0.6794
2017-11-20,07:20:00,1.3151,1.26565,1.25935,1.26215,1.2744,1.2672,1.2764
2017-11-20,07:40:00,1.2297,1.1799,1.1765,1.1892,1.1949,1.1847,1.2001
2017-11-20,08:00:00,1.0703,1.02675,1.0217,1.03825,1.0433,1.0336,1.0501
2017-11-20,08:20:00,1.689,1.6174,1.6285,1.623,1.63955,1.6311,1.65305
2017-11-20,08:40:00,2.05575,1.9651,1.96855,1.99015,2.0024,1.9878,2.01185
2017-11-20,09:00:00,3.60395,3.43735,3.45435,3.45505,3.48045,3.486,3.47685
2017-11-20,09:20:00,6.01295,5.7183,5.6935,5.63425,5.73665,5.73955,5.72445
2017-11-20,09:40:00,5.2861,5.06905,5.0872,5.1403,5.1592,5.1265,5.2219
2017-11-20,10:00:00,3.6076,3.4185,3.3681,3.46505,3.47745,3.42275,3.5044
2017-11-20,10:20:00,2.6656,2.54025,2.53845,2.58615,2.6134,2.5758,2.62325
2017-11-20,10:40:00,3.165,3.0145,3.0082,3.0645,3.088,3.0479,3.1083
2017-11-20,11:00:00,3.90095,3.7154,3.68635,3.78415,3.8088,3.75065,3.836
2017-11-20,11:20:00,6.34335,6.00385,5.99305,6.04105,6.16135,6.1032,6.0894
2017-11-20,11:40:00,5.18895,4.899,4.8484,4.90515,5.00135,4.9507,5.0103
2017-11-20,12:00:00,6.49535,6.2062,6.23395,6.24135,6.31585,6.27885,6.30755
2017-11-20,12:20:00,6.6422,6.3144,6.3365,6.37995,6.41075,6.41995,6.48505
2017-11-20,12:40:00,6.6178,6.2472,6.3028,6.21785,6.2803,6.32775,6.33625
2017-11-20,13:00:00,7.24025,6.89125,6.91285,6.82175,6.88335,6.9571,6.91245
2017-11-20,13:20:00,6.9103,6.58485,6.62905,6.57285,6.6093,6.66435,6.6303
2017-11-20,13:40:00,4.9596,4.69915,4.69665,4.74685,4.79005,4.78045,4.8406
2017-11-20,14:00:00,5.6714,5.39835,5.3531,5.4239,5.4079,5.43995,5.53825
2017-11-20,14:20:00,5.7755,5.5105,5.4402,5.4651,5.4825,5.52125,5.58745
2017-11-20,14:40:00,4.79575,4.5939,4.57505,4.52855,4.58355,4.64745,4.6878
2017-11-20,15:00:00,3.15305,2.9958,2.99045,2.9759,3.0148,3.0372,3.05975
2017-11-20,15:20:00,2.66425,2.5285,2.49925,2.49865,2.5301,2.55125,2.5866
2017-11-20,15:40:00,1.8728,1.7516,1.69155,1.72825,1.75055,1.75195,1.7989
2017-11-20,16:00:00,0.93005,0.8912,0.89035,0.9289,0.9399,0.90755,0.95035
2017-11-20,16:20:00,0.69275,0.6687,0.65995,0.67925,0.67825,0.66805,0.6865
2017-11-20,16:40:00,0.2442,0.2455,0.2381,0.24305,0.2405,0.2417,0.2458
2017-11-20,17:00:00,0.0571,0.0913,0.05055,0.0434,0.0468,0.05555,0.0491
2017-11-20,17:20:00,0,0,0,0,0,0,0
2017-11-20,17:40:00,0,0,0,0,0,0,0
2017-11-20,18:00:00,0,0,0,0,0,0,0
2017-11-20,18:20:00,0,0,0,0,0,0,0
2017-11-20,18:40:00,0,0,0,0,0,0,0
2017-11-20,19:00:00,0,0,0,0,0,0,0
2017-11-20,19:20:00,0,0,0,0,0,0,0
2017-11-20,19:40:00,0,0,0,0,0,0,0
2017-11-20,20:00:00,0,0,0,0,0,0,0
2017-11-20,20:20:00,0,0,0,0,0,0,0
2017-11-20,20:40:00,0,0,0,0,0,0,0
2017-11-20,21:00:00,0,0,0,0,0,0,0
2017-11-20,21:20:00,0,0,0,0,0,0,0
2017-11-20,21:40:00,0,0,0,0,0,0,0
2017-11-20,22:00:00,0,0,0,0,0,0,0
2017-11-20,22:20:00,0,0,0,0,0,0,0
2017-11-20,22:40:00,0,0,0,0,0,0,0
2017-11-20,23:00:00,0,0,0,0,0,0,0
2017-11-20,23:20:00,0,0,0,0,0,0,0
2017-11-20,23:40:00,0,0,0,0,0,0,0
