﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151416000002PV-5000W-V 1151416000002國姓林月敏一場9.12kW,1151416000003PV-5000W-V 1151416000003國姓林月敏一場
2018-05-09,00:00:00,0,0
2018-05-09,00:20:00,0,0
2018-05-09,00:40:00,0,0
2018-05-09,01:00:00,0,0
2018-05-09,01:20:00,0,0
2018-05-09,01:40:00,0,0
2018-05-09,02:00:00,0,0
2018-05-09,02:20:00,0,0
2018-05-09,02:40:00,0,0
2018-05-09,03:00:00,0,0
2018-05-09,03:20:00,0,0
2018-05-09,03:40:00,0,0
2018-05-09,04:00:00,0,0
2018-05-09,04:20:00,0,0
2018-05-09,04:40:00,0,0
2018-05-09,05:00:00,0,0
2018-05-09,05:20:00,0,0
2018-05-09,05:40:00,0,0
2018-05-09,06:00:00,0.0101,0.0091
2018-05-09,06:20:00,0.09605,0.10425
2018-05-09,06:40:00,0.1701,0.1903
2018-05-09,07:00:00,0.2956,0.3248
2018-05-09,07:20:00,0.13085,0.14035
2018-05-09,07:40:00,0.0987,0.10425
2018-05-09,08:00:00,0.07405,0.0804
2018-05-09,08:20:00,0.04225,0.04445
2018-05-09,08:40:00,0.0686,0.0734
2018-05-09,09:00:00,0.08905,0.09425
2018-05-09,09:20:00,0.1228,0.1326
2018-05-09,09:40:00,0.7379,0.81755
2018-05-09,10:00:00,1.3474,1.4475
2018-05-09,10:20:00,0.85855,0.94175
2018-05-09,10:40:00,0.94435,1.04695
2018-05-09,11:00:00,0.96735,1.0569
2018-05-09,11:20:00,1.1017,1.20815
2018-05-09,11:40:00,0.5999,0.66235
2018-05-09,12:00:00,0.46285,0.51185
2018-05-09,12:20:00,0.36565,0.4024
2018-05-09,12:40:00,0.2778,0.3076
2018-05-09,13:00:00,0.32525,0.36025
2018-05-09,13:20:00,0.2228,0.24505
2018-05-09,13:40:00,0.13005,0.141
2018-05-09,14:00:00,0.1134,0.12055
2018-05-09,14:20:00,0.13895,0.1532
2018-05-09,14:40:00,0.1997,0.22135
2018-05-09,15:00:00,0.17355,0.1914
2018-05-09,15:20:00,0.14975,0.1643
2018-05-09,15:40:00,0.20535,0.2285
2018-05-09,16:00:00,0.2468,0.2755
2018-05-09,16:20:00,0.1957,0.21545
2018-05-09,16:40:00,0.25705,0.2821
2018-05-09,17:00:00,0.21145,0.2315
2018-05-09,17:20:00,0.1085,0.1171
2018-05-09,17:40:00,0.0588,0.0626
2018-05-09,18:00:00,0.03085,0.0298
2018-05-09,18:20:00,0.016,0.0091
2018-05-09,18:40:00,0.0074,0.0043
2018-05-09,19:00:00,0,0
2018-05-09,19:20:00,0,0
2018-05-09,19:40:00,0,0
2018-05-09,20:00:00,0,0
2018-05-09,20:20:00,0,0
2018-05-09,20:40:00,0,0
2018-05-09,21:00:00,0,0
2018-05-09,21:20:00,0,0
2018-05-09,21:40:00,0,0
2018-05-09,22:00:00,0,0
2018-05-09,22:20:00,0,0
2018-05-09,22:40:00,0,0
2018-05-09,23:00:00,0,0
2018-05-09,23:20:00,0,0
2018-05-09,23:40:00,0,0
