﻿﻿﻿﻿﻿﻿﻿inDate,inTime,10L1442000033PV-4000W-V 10L1442000033內門蔡宗憲,10D1438000336PV-5000W-V 10D1438000336 內門蔡宗憲,10D1431000287PV-5000W-V 10D1431000287內門蔡宗憲
2018-01-23,00:00:00,0,0,0
2018-01-23,00:20:00,0,0,0
2018-01-23,00:40:00,0,0,0
2018-01-23,01:00:00,0,0,0
2018-01-23,01:20:00,0,0,0
2018-01-23,01:40:00,0,0,0
2018-01-23,02:00:00,0,0,0
2018-01-23,02:20:00,0,0,0
2018-01-23,02:40:00,0,0,0
2018-01-23,03:00:00,0,0,0
2018-01-23,03:20:00,0,0,0
2018-01-23,03:40:00,0,0,0
2018-01-23,04:00:00,0,0,0
2018-01-23,04:20:00,0,0,0
2018-01-23,04:40:00,0,0,0
2018-01-23,05:00:00,0,0,0
2018-01-23,05:20:00,0,0,0
2018-01-23,05:40:00,0,0,0
2018-01-23,06:00:00,0,0,0
2018-01-23,06:20:00,0,0,0
2018-01-23,06:40:00,0.00425,0.0124,0.0077
2018-01-23,07:00:00,0.085,0.1229,0.1086
2018-01-23,07:20:00,0.24825,0.28,0.2996
2018-01-23,07:40:00,0.31455,0.34015,0.3574
2018-01-23,08:00:00,0.48275,0.4964,0.5468
2018-01-23,08:20:00,0.6045,0.6424,0.6925
2018-01-23,08:40:00,0.7366,0.7805,0.84875
2018-01-23,09:00:00,1.023,1.1123,1.1947
2018-01-23,09:20:00,1.67265,1.84615,1.9988
2018-01-23,09:40:00,1.68605,1.56135,1.77505
2018-01-23,10:00:00,1.44465,1.5124,1.6566
2018-01-23,10:20:00,2.2684,2.5201,2.7478
2018-01-23,10:40:00,2.26705,2.0238,2.31465
2018-01-23,11:00:00,1.55945,1.6554,1.80415
2018-01-23,11:20:00,2.2096,2.40345,2.6596
2018-01-23,11:40:00,2.27175,2.4424,2.6184
2018-01-23,12:00:00,3.0707,3.11915,3.4339
2018-01-23,12:20:00,2.88225,2.82135,3.20135
2018-01-23,12:40:00,2.3642,2.4915,2.67355
2018-01-23,13:00:00,2.91585,2.94015,3.2487
2018-01-23,13:20:00,2.418,1.94405,2.3097
2018-01-23,13:40:00,2.27235,2.7438,2.9073
2018-01-23,14:00:00,2.586,2.5774,2.84885
2018-01-23,14:20:00,2.57595,2.47175,2.7658
2018-01-23,14:40:00,1.9546,1.87895,2.09805
2018-01-23,15:00:00,1.78665,1.79115,1.9823
2018-01-23,15:20:00,1.4838,1.3949,1.58165
2018-01-23,15:40:00,1.1691,1.1348,1.26625
2018-01-23,16:00:00,0.9048,0.84305,0.95125
2018-01-23,16:20:00,0.66255,0.62415,0.7031
2018-01-23,16:40:00,0.41385,0.3488,0.4045
2018-01-23,17:00:00,0.18555,0.14405,0.16515
2018-01-23,17:20:00,0.05335,0.03195,0.0341
2018-01-23,17:40:00,0.0051,0.0111,0.0106
2018-01-23,18:00:00,0,0.0009,0.0017
2018-01-23,18:20:00,0,0,0
2018-01-23,18:40:00,0,0,0
2018-01-23,19:00:00,0,0,0
2018-01-23,19:20:00,0,0,0
2018-01-23,19:40:00,0,0,0
2018-01-23,20:00:00,0,0,0
2018-01-23,20:20:00,0,0,0
2018-01-23,20:40:00,0,0,0
2018-01-23,21:00:00,0,0,0
2018-01-23,21:20:00,0,0,0
2018-01-23,21:40:00,0,0,0
2018-01-23,22:00:00,0,0,0
2018-01-23,22:20:00,0,0,0
2018-01-23,22:40:00,0,0,0
2018-01-23,23:00:00,0,0,0
2018-01-23,23:20:00,0,0,0
2018-01-23,23:40:00,0,0,0
