﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11C1525000225沙田路-01_無Cap 關AFD,11C1525000202沙田路-02_加Cap 開AFD,11C1520000140沙田路-03_加Cap 開AFD,11C1520000179沙田路-04_加Cap 關AFD,11C1525000201沙田路-05_加Cap 關AFD,11C1520000174沙田路-06_無Cap 關AFD,11D1507000056PV-3000N-V 11D1507000056 沙田路-07,11D1507000013PV-3000N-V 11D1507000013 沙田路-08,11D1507000050PV-3000N-V 11D1507000050 沙田路-09,11D1507000059PV-3000N-V 11D1507000059 沙田路-10,11D1507000060PV-3000N-V 11D1507000060 沙田路-11,11D1507000004PV-3000N-V 11D1507000004 沙田路-12
2018-01-23,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,00:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,00:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,01:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,01:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,02:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,02:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,03:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,03:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,04:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,04:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,05:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,05:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,06:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,06:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,06:40:00,0.0004,0.009,0.0093,0.00665,0.0084,0.00935,0.0001,0.00265,0,0.0028,0.0012,0.0028
2018-01-23,07:00:00,0.1085,0.11795,0.1168,0.11575,0.1152,0.1263,0.0458,0.05535,0.0336,0.06465,0.0467,0.063
2018-01-23,07:20:00,0.3273,0.33715,0.3132,0.32055,0.3398,0.3551,0.14375,0.1469,0.1206,0.19245,0.1686,0.18725
2018-01-23,07:40:00,0.6296,0.6426,0.61915,0.63215,0.6484,0.64895,0.2729,0.27415,0.23875,0.36985,0.33095,0.35625
2018-01-23,08:00:00,1.0076,1.0248,0.99895,0.985,1.0075,1.0611,0.42345,0.4153,0.3547,0.60515,0.54325,0.5495
2018-01-23,08:20:00,1.4309,1.44715,1.41615,1.43245,1.4616,1.50355,0.6234,0.60065,0.5352,0.86885,0.7895,0.83445
2018-01-23,08:40:00,1.12635,1.1419,1.0895,1.1113,1.14295,1.1703,0.54045,0.522,0.4617,0.72445,0.65415,0.71325
2018-01-23,09:00:00,1.6232,1.6365,1.5839,1.60775,1.64535,1.6854,0.7469,0.70545,0.62815,0.9966,0.9026,0.98195
