﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211727000271嬌旺食品1-PV-3000N-V 1211727000271,1211727000267嬌旺食品2-PV-3000N-V 1211727000267,1211727000263嬌旺食品3-PV-3000N-V 1211727000263,11O1730000883嬌旺食品4-PV-5000W-HV 11O1730000883,11O1730000882嬌旺食品5-PV-5000W-HV 11O1730000882,11O1730000880嬌旺食品6-PV-5000W-HV 11O1730000880,11O1730000871嬌旺食品7-PV-5000W-HV 11O1730000871,11O1730000863嬌旺食品8-PV-5000W-HV 11O1730000863,11O1730000860嬌旺食品9-PV-5000W-HV 11O1730000860,11O1730000848嬌旺食品10-PV-5000W-HV 11O1730000848,11O1730000847嬌旺食品11-PV-5000W-HV 11O1730000847,11O1730000846嬌旺食品12-PV-5000W-HV 11O1730000846,11O1730000845嬌旺食品13-PV-5000W-HV 11O1730000845,11O1730000844嬌旺食品14-PV-5000W-HV 11O1730000844,11O1730000843嬌旺食品15-PV-5000W-HV 11O1730000843,11O1730000842嬌旺食品16-PV-5000W-HV 11O1730000842,11O1730000841嬌旺食品17-PV-5000W-HV 11O1730000841,11O1729000832嬌旺食品18-PV-5000W-HV 11O1729000832
2018-01-23,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,00:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,01:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,01:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,04:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,04:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,05:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,05:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,06:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,06:40:00,0.00015,0.00545,0.00495,0,0,0.0076,0,0,0,0,0,0,0,0.00045,0,0.00135,0,0.02075
2018-01-23,07:00:00,0.04905,0.05875,0.0575,0.0643,0.07475,0.07975,0.0889,0.04795,0.0505,0.0572,0.031,0.0805,0.0552,0.08875,0.04675,0.18385,0.02815,0.10595
2018-01-23,07:20:00,0.1298,0.14525,0.1448,0.24155,0.18805,0.19405,0.2441,0.279,0.1857,0.22435,0.1963,0.27395,0.1963,0.1953,0.2562,0.30815,0.1739,0.2414
2018-01-23,07:40:00,0.3407,0.36405,0.357,0.60185,0.3717,0.53285,0.59305,0.64085,0.39615,0.58845,0.5268,0.65295,0.3969,0.40035,0.56185,0.6217,0.3785,0.5914
2018-01-23,08:00:00,0.64975,0.6815,0.66635,1.13715,0.6039,1.0681,1.0863,1.17335,0.66265,1.11415,1.05615,1.2033,0.6579,0.6668,1.05405,1.06105,0.643,1.118
2018-01-23,08:20:00,0.7979,0.82755,0.82485,1.3502,0.7401,1.29905,1.3049,1.4092,0.82865,1.35665,1.30635,1.4519,0.8251,0.84945,1.27165,1.28265,0.80565,1.33145
2018-01-23,08:40:00,1.01975,1.0569,1.05255,1.7161,1.0124,1.65115,1.6874,1.7936,1.2123,1.737,1.68775,1.84555,1.19125,1.4469,1.62915,1.65255,1.39945,1.69355
2018-01-23,09:00:00,1.3099,1.34875,1.3447,2.17855,1.425,2.104,2.14175,2.2199,1.94465,2.2243,2.17495,2.38005,1.96075,1.98405,2.07545,2.1054,1.92845,2.14605
2018-01-23,09:20:00,1.58345,1.62375,1.61685,2.63005,1.962,2.58715,2.57785,2.67865,2.43155,2.6643,2.64835,2.87905,2.4519,2.45895,2.5117,2.5518,2.39625,2.57065
2018-01-23,09:40:00,1.76655,1.8098,1.80155,2.9306,2.45575,2.8911,2.84565,2.9976,2.765,2.9585,2.95085,3.11975,2.7567,2.75955,2.7997,2.85215,2.68215,2.8561
2018-01-23,10:00:00,1.91055,1.9571,1.94555,3.16745,2.8703,3.1176,3.1025,3.2367,3.03895,3.19175,3.21125,3.3463,2.9959,3.032,3.03775,3.1071,2.9324,3.08605
2018-01-23,10:20:00,2.06805,2.1065,2.0902,3.40165,3.2118,3.34785,3.32715,3.48815,3.33085,3.43825,3.5132,3.6603,3.2504,3.3307,3.2786,3.36285,3.19375,3.3234
2018-01-23,10:40:00,2.17445,2.2031,2.1733,3.5722,3.40145,3.4938,3.51415,3.67505,3.52355,3.6137,3.7153,3.86675,3.4284,3.5236,3.4495,3.53315,3.3758,3.4935
2018-01-23,11:00:00,2.21485,2.2313,2.2115,3.6337,3.4648,3.541,3.5732,3.7549,3.60745,3.68945,3.7993,3.95385,3.49845,3.59495,3.5182,3.6043,3.4417,3.55385
2018-01-23,11:20:00,2.28825,2.3018,2.2819,3.74525,3.58235,3.64165,3.7478,3.907,3.7375,3.81265,3.9445,4.09345,3.6174,3.7224,3.63795,3.71905,3.54885,3.66715
2018-01-23,11:40:00,2.305,2.33695,2.31295,3.79385,3.64035,3.6699,3.7917,3.93925,3.7966,3.8725,3.9944,4.14505,3.6819,3.769,3.69085,3.7687,3.5954,3.71465
2018-01-23,12:00:00,2.30875,2.34665,2.3215,3.82035,3.6854,3.67525,3.8238,3.97305,3.81105,3.8835,4.02305,4.17365,3.70515,3.8016,3.72095,3.8023,3.6237,3.7384
2018-01-23,12:20:00,2.2846,2.32955,2.2971,3.78205,3.6506,3.63205,3.7959,3.9523,3.7847,3.851,3.97955,4.1201,3.6722,3.7626,3.68745,3.7681,3.59115,3.70335
2018-01-23,12:40:00,2.27425,2.3203,2.289,3.76325,3.6465,3.81835,3.78205,3.8858,3.7856,3.78475,3.95945,4.05855,3.66575,3.74795,3.6736,3.7448,3.57525,3.68785
2018-01-23,13:00:00,2.2122,2.25565,2.2267,3.6627,3.5553,3.7593,3.6971,3.799,3.7005,3.68385,3.85775,3.9462,3.56715,3.6558,3.57365,3.64855,3.4828,3.58965
2018-01-23,13:20:00,2.14335,2.1974,2.1641,3.5506,3.45345,3.6418,3.56815,3.5839,3.58725,3.58455,3.71215,3.80665,3.4517,3.527,3.4569,3.5353,3.3706,3.48085
2018-01-23,13:40:00,2.03915,2.089,2.0587,3.37555,3.2853,3.48035,3.4203,3.5171,3.41095,3.4227,3.5254,3.61615,3.28445,3.3647,3.28955,3.37205,3.20905,3.31755
2018-01-23,14:00:00,1.9015,1.944,1.91525,3.15155,3.06385,3.2457,3.20985,3.2847,3.18345,3.1986,3.27775,3.36945,3.04315,3.1376,3.071,3.1523,2.9896,3.09315
