﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151416000002PV-5000W-V 1151416000002國姓林月敏一場9.12kW,1151416000003PV-5000W-V 1151416000003國姓林月敏一場
2018-03-03,00:00:00,0,0
2018-03-03,00:20:00,0,0
2018-03-03,00:40:00,0,0
2018-03-03,01:00:00,0,0
2018-03-03,01:20:00,0,0
2018-03-03,01:40:00,0,0
2018-03-03,02:00:00,0,0
2018-03-03,02:20:00,0,0
2018-03-03,02:40:00,0,0
2018-03-03,03:00:00,0,0
2018-03-03,03:20:00,0,0
2018-03-03,03:40:00,0,0
2018-03-03,04:00:00,0,0
2018-03-03,04:20:00,0,0
2018-03-03,04:40:00,0,0
2018-03-03,05:00:00,0,0
2018-03-03,05:20:00,0,0
2018-03-03,05:40:00,0,0
2018-03-03,06:00:00,0,0
2018-03-03,06:20:00,0.0062,0.0061
2018-03-03,06:40:00,0.0626,0.0635
2018-03-03,07:00:00,0.2014,0.20175
2018-03-03,07:20:00,0.4311,0.41735
2018-03-03,07:40:00,0.6691,0.64325
2018-03-03,08:00:00,0.99115,0.9535
2018-03-03,08:20:00,1.2188,1.2335
2018-03-03,08:40:00,1.40615,1.44805
2018-03-03,09:00:00,1.0924,1.1215
2018-03-03,09:20:00,1.4376,1.482
2018-03-03,09:40:00,1.95655,2.0512
2018-03-03,10:00:00,1.7443,1.8186
2018-03-03,10:20:00,2.4455,2.55975
2018-03-03,10:40:00,1.7822,1.8671
2018-03-03,11:00:00,2.4433,2.6013
2018-03-03,11:20:00,2.72435,2.9531
2018-03-03,11:40:00,2.75375,2.99615
2018-03-03,12:00:00,2.7178,3.05175
2018-03-03,12:20:00,2.56945,2.9622
2018-03-03,12:40:00,2.8221,3.27385
2018-03-03,13:00:00,2.78375,3.25825
2018-03-03,13:20:00,2.7375,3.2221
2018-03-03,13:40:00,2.61885,3.16945
2018-03-03,14:00:00,2.5589,3.05675
2018-03-03,14:20:00,2.4454,2.92505
2018-03-03,14:40:00,2.0453,2.6334
2018-03-03,15:00:00,1.7316,2.29045
2018-03-03,15:20:00,1.64845,2.1335
2018-03-03,15:40:00,1.2712,1.5968
2018-03-03,16:00:00,1.15485,1.49355
2018-03-03,16:20:00,0.68295,1.01605
2018-03-03,16:40:00,0.4092,0.5792
2018-03-03,17:00:00,0.22435,0.2917
2018-03-03,17:20:00,0.0908,0.1053
2018-03-03,17:40:00,0.0283,0.02735
2018-03-03,18:00:00,0.016,0.0091
2018-03-03,18:20:00,0.0019,0.0014
2018-03-03,18:40:00,0,0
2018-03-03,19:00:00,0,0
2018-03-03,19:20:00,0,0
2018-03-03,19:40:00,0,0
2018-03-03,20:00:00,0,0
2018-03-03,20:20:00,0,0
2018-03-03,20:40:00,0,0
2018-03-03,21:00:00,0,0
2018-03-03,21:20:00,0,0
2018-03-03,21:40:00,0,0
2018-03-03,22:00:00,0,0
2018-03-03,22:20:00,0,0
2018-03-03,22:40:00,0,0
2018-03-03,23:00:00,0,0
2018-03-03,23:20:00,0,0
2018-03-03,23:40:00,0,0
