﻿﻿﻿﻿﻿﻿﻿inDate,inTime,10N1431000126PV-3000N-V 10N1431000126斗六廖進豐,L1344000020PV-4000W-V L1344000020斗六廖進豐
2018-03-18,00:00:00,0,0
2018-03-18,00:20:00,0,0
2018-03-18,00:40:00,0,0
2018-03-18,01:00:00,0,0
2018-03-18,01:20:00,0,0
2018-03-18,01:40:00,0,0
2018-03-18,02:00:00,0,0
2018-03-18,02:20:00,0,0
2018-03-18,02:40:00,0,0
2018-03-18,03:00:00,0,0
2018-03-18,03:20:00,0,0
2018-03-18,03:40:00,0,0
2018-03-18,04:00:00,0,0
2018-03-18,04:20:00,0,0
2018-03-18,04:40:00,0,0
2018-03-18,05:00:00,0,0
2018-03-18,05:20:00,0,0
2018-03-18,05:40:00,0,0
2018-03-18,06:00:00,0.0015,0.0012
2018-03-18,06:20:00,0.04535,0.06825
2018-03-18,06:40:00,0.13155,0.1816
2018-03-18,07:00:00,0.26305,0.3658
2018-03-18,07:20:00,0.42935,0.6086
2018-03-18,07:40:00,0.62375,0.89155
2018-03-18,08:00:00,0.8147,1.16585
2018-03-18,08:20:00,0.9927,1.4304
2018-03-18,08:40:00,1.15365,1.66785
2018-03-18,09:00:00,1.3178,1.90795
2018-03-18,09:20:00,1.47995,2.14405
2018-03-18,09:40:00,1.6313,2.36415
2018-03-18,10:00:00,1.7574,2.55315
2018-03-18,10:20:00,1.84185,2.6798
2018-03-18,10:40:00,1.9324,2.80955
2018-03-18,11:00:00,1.98175,2.8823
2018-03-18,11:20:00,2.04985,2.9786
2018-03-18,11:40:00,2.0935,3.04265
2018-03-18,12:00:00,2.0809,3.0292
2018-03-18,12:20:00,1.9289,2.8067
2018-03-18,12:40:00,2.0298,2.9604
2018-03-18,13:00:00,1.84705,2.6774
2018-03-18,13:20:00,1.25385,1.8177
2018-03-18,13:40:00,1.06385,1.5356
2018-03-18,14:00:00,1.70615,2.4851
2018-03-18,14:20:00,1.5735,2.2872
2018-03-18,14:40:00,1.24455,1.8074
2018-03-18,15:00:00,1.1475,1.66555
2018-03-18,15:20:00,1.047,1.5207
2018-03-18,15:40:00,0.80685,1.1682
2018-03-18,16:00:00,0.6268,0.90465
2018-03-18,16:20:00,0.5768,0.8323
2018-03-18,16:40:00,0.35005,0.4987
2018-03-18,17:00:00,0.22855,0.32095
2018-03-18,17:20:00,0.1099,0.15575
2018-03-18,17:40:00,0.04725,0.07265
2018-03-18,18:00:00,0.00315,0.01095
2018-03-18,18:20:00,0,0
2018-03-18,18:40:00,0,0
2018-03-18,19:00:00,0,0
2018-03-18,19:20:00,0,0
2018-03-18,19:40:00,0,0
2018-03-18,20:00:00,0,0
2018-03-18,20:20:00,0,0
2018-03-18,20:40:00,0,0
2018-03-18,21:00:00,0,0
2018-03-18,21:20:00,0,0
2018-03-18,21:40:00,0,0
2018-03-18,22:00:00,0,0
2018-03-18,22:20:00,0,0
2018-03-18,22:40:00,0,0
2018-03-18,23:00:00,0,0
2018-03-18,23:20:00,0,0
2018-03-18,23:40:00,0,0
