﻿﻿﻿﻿﻿﻿﻿inDate,inTime,10D1438000371PV-5000W-V 10D1438000371,10D1438000369PV-5000W-V 10D1438000369,10D1438000372PV-5000W-V 10D1438000372,10D1438000373PV-5000W-V 10D1438000373,10D1438000374PV-5000W-V 10D1438000374
2018-01-27,00:00:00,0,0,0,0,0
2018-01-27,00:20:00,0,0,0,0,0
2018-01-27,00:40:00,0,0,0,0,0
2018-01-27,01:00:00,0,0,0,0,0
2018-01-27,01:20:00,0,0,0,0,0
2018-01-27,01:40:00,0,0,0,0,0
2018-01-27,02:00:00,0,0,0,0,0
2018-01-27,02:20:00,0,0,0,0,0
2018-01-27,02:40:00,0,0,0,0,0
2018-01-27,03:00:00,0,0,0,0,0
2018-01-27,03:20:00,0,0,0,0,0
2018-01-27,03:40:00,0,0,0,0,0
2018-01-27,04:00:00,0,0,0,0,0
2018-01-27,04:20:00,0,0,0,0,0
2018-01-27,04:40:00,0,0,0,0,0
2018-01-27,05:00:00,0,0,0,0,0
2018-01-27,05:20:00,0,0,0,0,0
2018-01-27,05:40:00,0,0,0,0,0
2018-01-27,06:00:00,0,0,0,0,0
2018-01-27,06:20:00,0,0,0,0,0
2018-01-27,06:40:00,0.0062,0.00445,0.0102,0.00925,0.00995
2018-01-27,07:00:00,0.0567,0.0517,0.0737,0.07225,0.07625
2018-01-27,07:20:00,0.10995,0.105,0.1301,0.12825,0.13255
2018-01-27,07:40:00,0.21015,0.19895,0.2292,0.22765,0.22975
2018-01-27,08:00:00,0.2425,0.2321,0.26245,0.2607,0.261
2018-01-27,08:20:00,0.53505,0.5263,0.55385,0.55415,0.557
2018-01-27,08:40:00,0.8217,0.8084,0.8279,0.8307,0.8366
2018-01-27,09:00:00,1.0407,1.0099,1.03615,1.03965,1.05305
2018-01-27,09:20:00,0.94115,0.9222,0.9395,0.94185,0.95445
2018-01-27,09:40:00,1.2295,1.20725,1.223,1.2252,1.2435
2018-01-27,10:00:00,1.7313,1.6989,1.71605,1.71745,1.74745
2018-01-27,10:20:00,2.77635,2.73675,2.7416,2.74865,2.8008
2018-01-27,10:40:00,2.7093,2.65285,2.63815,2.641,2.7166
2018-01-27,11:00:00,3.6623,3.5883,3.565,3.59235,3.671
2018-01-27,11:20:00,3.1394,3.0913,3.08005,3.1009,3.19655
2018-01-27,11:40:00,2.0248,1.99165,2.00435,2.00735,2.0452
2018-01-27,12:00:00,3.5986,3.55575,3.5421,3.56185,3.6492
2018-01-27,12:20:00,3.4879,3.4387,3.4235,3.452,3.54875
2018-01-27,12:40:00,3.44545,3.39445,3.37865,3.40125,3.49025
2018-01-27,13:00:00,3.386,3.33005,3.3121,3.3369,3.42415
2018-01-27,13:20:00,3.2535,3.2034,3.1901,3.215,3.3003
2018-01-27,13:40:00,3.14555,3.10445,3.0912,3.11255,3.1879
2018-01-27,14:00:00,2.97975,2.9427,2.9279,2.9536,3.02335
2018-01-27,14:20:00,1.8511,1.809,1.81355,1.8305,1.8767
2018-01-27,14:40:00,1.66135,1.63245,1.64285,1.65365,1.6747
2018-01-27,15:00:00,1.3853,1.3748,1.38295,1.3874,1.40925
2018-01-27,15:20:00,0.91425,0.90105,0.9081,0.9042,0.9291
2018-01-27,15:40:00,0.9461,0.9249,0.93895,0.93425,0.969
2018-01-27,16:00:00,0.6355,0.6213,0.63835,0.6421,0.65455
2018-01-27,16:20:00,0.70745,0.6893,0.70645,0.7101,0.72055
2018-01-27,16:40:00,0.2285,0.2198,0.24255,0.24265,0.24685
2018-01-27,17:00:00,0.11995,0.1168,0.14265,0.1409,0.14505
2018-01-27,17:20:00,0.025,0.0202,0.04,0.0384,0.0399
2018-01-27,17:40:00,0.0139,0.0099,0.0218,0.0185,0.0183
2018-01-27,18:00:00,0.0004,0.00085,0.00055,0.00105,0.0009
2018-01-27,18:20:00,0,0,0,0,0
2018-01-27,18:40:00,0,0,0,0,0
2018-01-27,19:00:00,0,0,0,0,0
2018-01-27,19:20:00,0,0,0,0,0
2018-01-27,19:40:00,0,0,0,0,0
2018-01-27,20:00:00,0,0,0,0,0
2018-01-27,20:20:00,0,0,0,0,0
2018-01-27,20:40:00,0,0,0,0,0
2018-01-27,21:00:00,0,0,0,0,0
2018-01-27,21:20:00,0,0,0,0,0
2018-01-27,21:40:00,0,0,0,0,0
2018-01-27,22:00:00,0,0,0,0,0
2018-01-27,22:20:00,0,0,0,0,0
2018-01-27,22:40:00,0,0,0,0,0
2018-01-27,23:00:00,0,0,0,0,0
2018-01-27,23:20:00,0,0,0,0,0
2018-01-27,23:40:00,0,0,0,0,0
