﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11C1512000111四湖-1-PV-5000W-V 11C1512000111,10D1431000314四湖-2-PV-5000W-V 10D1431000314,10D1431000255四湖-3-PV-5000W-V 10D1431000255,11C1512000110四湖-4-PV-5000W-V 11C1512000110,10D1431000244四湖-5-PV-5000W-V 10D1431000244,10D1431000299四湖-6-PV-5000W-V 10D1431000299四湖-1
2017-11-09,00:00:00,0,0,0,0,0,0
2017-11-09,00:20:00,0,0,0,0,0,0
2017-11-09,00:40:00,0,0,0,0,0,0
2017-11-09,01:00:00,0,0,0,0,0,0
2017-11-09,01:20:00,0,0,0,0,0,0
2017-11-09,01:40:00,0,0,0,0,0,0
2017-11-09,02:00:00,0,0,0,0,0,0
2017-11-09,02:20:00,0,0,0,0,0,0
2017-11-09,02:40:00,0,0,0,0,0,0
2017-11-09,03:00:00,0,0,0,0,0,0
2017-11-09,03:20:00,0,0,0,0,0,0
2017-11-09,03:40:00,0,0,0,0,0,0
2017-11-09,04:00:00,0,0,0,0,0,0
2017-11-09,04:20:00,0,0,0,0,0,0
2017-11-09,04:40:00,0,0,0,0,0,0
2017-11-09,05:00:00,0,0.0039,0,0,0.0055,0
2017-11-09,05:20:00,0,0.0156,0,0,0.0219,0
2017-11-09,05:40:00,0,0.0156,0,0,0.0219,0
2017-11-09,06:00:00,0,0.0156,0,0,0.0219,0
2017-11-09,06:20:00,0.0121,0.02415,0.0246,0.0091,0.0285,0.0195
2017-11-09,06:40:00,0.0887,0.1005,0.10785,0.0889,0.10315,0.0939
2017-11-09,07:00:00,0.25975,0.26035,0.2689,0.2606,0.265,0.24835
2017-11-09,07:20:00,0.4215,0.41545,0.4272,0.4208,0.42135,0.3983
2017-11-09,07:40:00,0.72565,0.70965,0.72335,0.71935,0.71545,0.67755
2017-11-09,08:00:00,0.95735,0.9382,0.95415,0.95675,0.94915,0.9005
2017-11-09,08:20:00,1.8886,1.85795,1.8771,1.8894,1.8722,1.78265
2017-11-09,08:40:00,2.1808,2.13505,2.15725,2.1645,2.13875,2.0282
2017-11-09,09:00:00,1.9179,1.8902,1.9005,1.9101,1.8979,1.8112
2017-11-09,09:20:00,2.82095,2.78805,2.7957,2.807,2.77835,2.63625
2017-11-09,09:40:00,2.93935,2.9039,2.90985,2.9226,2.8968,2.7549
2017-11-09,10:00:00,3.0598,3.03065,3.04815,3.06785,3.0281,2.85815
2017-11-09,10:20:00,3.19045,3.16325,3.1732,3.1853,2.96905,2.9682
2017-11-09,10:40:00,3.19665,3.16825,3.1719,3.1777,3.14835,3.0006
2017-11-09,11:00:00,3.11725,3.10175,3.1105,3.1276,3.1068,2.9709
2017-11-09,11:20:00,2.8929,2.8875,2.90135,2.91905,2.89285,2.7772
2017-11-09,11:40:00,2.6811,2.66245,2.67105,2.6801,2.65665,2.5372
2017-11-09,12:00:00,2.9011,2.882,2.8912,2.9047,2.87555,2.75735
2017-11-09,12:20:00,3.0308,3.0113,3.0026,3.00525,2.9673,2.8394
2017-11-09,12:40:00,2.87995,2.8547,2.8381,2.8452,2.8044,2.68395
2017-11-09,13:00:00,2.87855,2.8604,2.8518,2.8573,2.82415,2.7115
2017-11-09,13:20:00,2.6565,2.6465,2.6435,2.64965,2.6231,2.5204
2017-11-09,13:40:00,2.4197,2.4121,2.40815,2.41155,2.3914,2.3
2017-11-09,14:00:00,2.1643,2.1619,2.1576,2.1624,2.14705,2.06265
2017-11-09,14:20:00,1.88575,1.88985,1.88355,1.8875,1.87625,1.80195
2017-11-09,14:40:00,1.6286,1.62885,1.6231,1.62625,1.61755,1.55295
2017-11-09,15:00:00,1.2776,1.2777,1.27495,1.27745,1.2725,1.2187
2017-11-09,15:20:00,0.9896,0.98875,0.98885,0.9908,0.9891,0.94555
2017-11-09,15:40:00,0.67455,0.6713,0.67525,0.67335,0.675,0.64225
2017-11-09,16:00:00,0.4439,0.44425,0.44925,0.4457,0.44865,0.42525
2017-11-09,16:20:00,0.20785,0.2149,0.22055,0.21395,0.21975,0.2044
2017-11-09,16:40:00,0.0708,0.0842,0.089,0.0701,0.0865,0.0754
2017-11-09,17:00:00,0.00435,0.0187,0.0175,0.0037,0.02415,0.0143
2017-11-09,17:20:00,0,0.01545,0.0115,0,0.0219,0.0092
2017-11-09,17:40:00,0,0,0,0,0.0219,0
2017-11-09,18:00:00,0,0,0,0,0.0219,0
2017-11-09,18:20:00,0,0,0,0,0.0219,0
2017-11-09,18:40:00,0,0,0,0,0.0219,0
2017-11-09,19:00:00,0,0,0,0,0.0219,0
2017-11-09,19:20:00,0,0,0,0,0.0219,0
2017-11-09,19:40:00,0,0,0,0,0.0219,0
2017-11-09,20:00:00,0,0,0,0,0.0219,0
2017-11-09,20:20:00,0,0,0,0,0.0219,0
2017-11-09,20:40:00,0,0,0,0,0.0219,0
2017-11-09,21:00:00,0,0,0,0,0.0208,0
2017-11-09,21:20:00,0,0,0,0,0,0
2017-11-09,21:40:00,0,0,0,0,0,0
2017-11-09,22:00:00,0,0,0,0,0,0
2017-11-09,22:20:00,0,0,0,0,0,0
2017-11-09,22:40:00,0,0,0,0,0,0
2017-11-09,23:00:00,0,0,0,0,0,0
2017-11-09,23:20:00,0,0,0,0,0,0
2017-11-09,23:40:00,0,0,0,0,0,0
