﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151428000071PV-5000W-V 1151428000071大甲澄朗,10N1431000143PV-3000N-V 10N1431000143大甲澄朗,10N1431000144PV-3000N-V 10N1431000144大甲澄朗,1151644000340PV-5000W-V 1151644000340大甲澄朗
2017-12-05,00:00:00,0,0,0,0
2017-12-05,00:20:00,0,0,0,0
2017-12-05,00:40:00,0,0,0,0
2017-12-05,01:00:00,0,0,0,0
2017-12-05,01:20:00,0,0,0,0
2017-12-05,01:40:00,0,0,0,0
2017-12-05,02:00:00,0,0,0,0
2017-12-05,02:20:00,0,0,0,0
2017-12-05,02:40:00,0,0,0,0
2017-12-05,03:00:00,0,0,0,0
2017-12-05,03:20:00,0,0,0,0
2017-12-05,03:40:00,0,0,0,0
2017-12-05,04:00:00,0,0,0,0
2017-12-05,04:20:00,0,0,0,0
2017-12-05,04:40:00,0,0,0,0
2017-12-05,05:00:00,0,0,0,0
2017-12-05,05:20:00,0,0,0,0
2017-12-05,05:40:00,0,0,0,0
2017-12-05,06:00:00,0,0,0,0
2017-12-05,06:20:00,0.00075,0,0,0
2017-12-05,06:40:00,0.0272,0,0,0.0141
2017-12-05,07:00:00,0.0831,0.0392,0.0005,0.0619
2017-12-05,07:20:00,0.2401,0.15745,0.05335,0.2176
2017-12-05,07:40:00,0.5148,0.32075,0.22015,0.482
2017-12-05,08:00:00,0.58235,0.35345,0.2825,0.59745
2017-12-05,08:20:00,0.6099,0.3762,0.27995,0.57855
2017-12-05,08:40:00,0.77625,0.48075,0.3808,0.71655
2017-12-05,09:00:00,1.1178,0.6894,0.5893,1.0437
2017-12-05,09:20:00,1.2738,0.791,0.6961,1.2077
2017-12-05,09:40:00,1.37535,0.8492,0.7531,1.29885
2017-12-05,10:00:00,1.6404,1.04015,0.93915,1.6113
2017-12-05,10:20:00,2.2017,1.37755,1.29725,2.2039
2017-12-05,10:40:00,1.5668,0.94955,0.86635,1.4932
2017-12-05,11:00:00,1.31595,0.79865,0.71355,1.20865
2017-12-05,11:20:00,1.9687,1.2123,1.1186,1.8764
2017-12-05,11:40:00,1.86675,1.1321,1.0625,1.7841
2017-12-05,12:00:00,1.8374,1.117,1.0527,1.75095
2017-12-05,12:20:00,2.4986,1.5568,1.47555,2.4456
2017-12-05,12:40:00,2.10105,1.29765,1.2077,2.02365
2017-12-05,13:00:00,2.5273,1.53205,1.45525,2.4836
2017-12-05,13:20:00,2.61165,1.61575,1.5314,2.5982
2017-12-05,13:40:00,2.669,1.61575,1.5421,2.6514
2017-12-05,14:00:00,2.40925,1.46005,1.38125,2.3941
2017-12-05,14:20:00,2.14555,1.2989,1.21955,2.1309
2017-12-05,14:40:00,1.84025,1.11735,1.02735,1.8265
2017-12-05,15:00:00,1.51185,0.92845,0.816,1.50035
2017-12-05,15:20:00,1.16755,0.70355,0.61565,1.15645
2017-12-05,15:40:00,0.82145,0.4955,0.39965,0.80835
2017-12-05,16:00:00,0.49665,0.30375,0.2032,0.4851
2017-12-05,16:20:00,0.2623,0.1607,0.0617,0.25245
2017-12-05,16:40:00,0.08795,0.05425,0.00055,0.0717
2017-12-05,17:00:00,0.01785,0.0062,5.0E-5,0.00195
2017-12-05,17:20:00,0.0146,0.00165,0,0
2017-12-05,17:40:00,0,0,0,0
2017-12-05,18:00:00,0,0,0,0
2017-12-05,18:20:00,0,0,0,0
2017-12-05,18:40:00,0,0,0,0
2017-12-05,19:00:00,0,0,0,0
2017-12-05,19:20:00,0,0,0,0
2017-12-05,19:40:00,0,0,0,0
2017-12-05,20:00:00,0,0,0,0
2017-12-05,20:20:00,0,0,0,0
2017-12-05,20:40:00,0,0,0,0
2017-12-05,21:00:00,0,0,0,0
2017-12-05,21:20:00,0,0,0,0
2017-12-05,21:40:00,0,0,0,0
2017-12-05,22:00:00,0,0,0,0
2017-12-05,22:20:00,0,0,0,0
2017-12-05,22:40:00,0,0,0,0
2017-12-05,23:00:00,0,0,0,0
2017-12-05,23:20:00,0,0,0,0
2017-12-05,23:40:00,0,0,0,0
