﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151446000280PV-5000W-V 1151446000280大甲台灣時規,1151446000251PV-5000W-V 1151446000251大甲台灣時規,1151446000262PV-5000W-V 1151446000262大甲台灣時規,1151446000259PV-5000W-V 1151446000259大甲台灣時規,1151446000260PV-5000W-V 1151446000260大甲台灣時規,1151446000261PV-5000W-V 1151446000261大甲台灣時規
2018-02-07,00:00:00,0,0,0,0,0,0
2018-02-07,00:20:00,0,0,0,0,0,0
2018-02-07,00:40:00,0,0,0,0,0,0
2018-02-07,01:00:00,0,0,0,0,0,0
2018-02-07,01:20:00,0,0,0,0,0,0
2018-02-07,01:40:00,0,0,0,0,0,0
2018-02-07,02:00:00,0,0,0,0,0,0
2018-02-07,02:20:00,0,0,0,0,0,0
2018-02-07,02:40:00,0,0,0,0,0,0
2018-02-07,03:00:00,0,0,0,0,0,0
2018-02-07,03:20:00,0,0,0,0,0,0
2018-02-07,03:40:00,0,0,0,0,0,0
2018-02-07,04:00:00,0,0,0,0,0,0
2018-02-07,04:20:00,0,0,0,0,0,0
2018-02-07,04:40:00,0,0,0,0,0,0
2018-02-07,05:00:00,0,0,0,0,0,0
2018-02-07,05:20:00,0,0,0,0,0,0
2018-02-07,05:40:00,0,0,0,0,0,0
2018-02-07,06:00:00,0,0,0,0,0,0
2018-02-07,06:20:00,0,0,0,0,0,0
2018-02-07,06:40:00,0.00265,0.00545,0.0063,0.009,0.0089,0.0086
2018-02-07,07:00:00,0.0107,0.0245,0.02595,0.03045,0.03255,0.02985
2018-02-07,07:20:00,0.1907,0.20495,0.2068,0.2093,0.2105,0.2026
2018-02-07,07:40:00,0.13945,0.1481,0.14775,0.15455,0.1566,0.147
2018-02-07,08:00:00,0.12625,0.13525,0.1363,0.1422,0.1436,0.13605
2018-02-07,08:20:00,0.17695,0.1885,0.1894,0.19335,0.19375,0.18795
2018-02-07,08:40:00,0.2949,0.30425,0.3001,0.30855,0.3117,0.297
2018-02-07,09:00:00,0.20415,0.2143,0.2138,0.2159,0.2159,0.2102
2018-02-07,09:20:00,0.3988,0.4104,0.4056,0.4141,0.41555,0.4003
2018-02-07,09:40:00,0.4473,0.4617,0.4581,0.46445,0.46315,0.45135
2018-02-07,10:00:00,0.55585,0.57005,0.5643,0.57375,0.5721,0.5552
2018-02-07,10:20:00,0.52875,0.54095,0.53395,0.5455,0.545,0.5255
2018-02-07,10:40:00,0.67535,0.68975,0.6798,0.6939,0.6899,0.6722
2018-02-07,11:00:00,0.68675,0.70015,0.69105,0.70505,0.7026,0.6802
2018-02-07,11:20:00,0.5735,0.5837,0.57365,0.58975,0.58755,0.5677
2018-02-07,11:40:00,0.52805,0.54475,0.54315,0.5486,0.5447,0.5329
2018-02-07,12:00:00,0.79145,0.8108,0.8013,0.81385,0.80845,0.78625
2018-02-07,12:20:00,0.87195,0.88695,0.87125,0.89245,0.89015,0.8549
2018-02-07,12:40:00,0.62895,0.64615,0.6401,0.6497,0.6477,0.6262
2018-02-07,13:00:00,0.5826,0.59545,0.58935,0.6005,0.59905,0.5783
2018-02-07,13:20:00,0.54305,0.55345,0.54585,0.5595,0.55815,0.53775
2018-02-07,13:40:00,0.3491,0.35975,0.3573,0.3647,0.3639,0.35285
2018-02-07,14:00:00,0.37975,0.3879,0.38265,0.39395,0.3949,0.3785
2018-02-07,14:20:00,0.31665,0.327,0.32435,0.33205,0.3317,0.32095
2018-02-07,14:40:00,0.3284,0.3381,0.3329,0.3426,0.34435,0.3306
2018-02-07,15:00:00,0.2231,0.2319,0.22905,0.23715,0.2388,0.22905
2018-02-07,15:20:00,0.1964,0.2038,0.2022,0.20925,0.21105,0.202
2018-02-07,15:40:00,0.18475,0.1928,0.1918,0.19775,0.19915,0.19165
2018-02-07,16:00:00,0.13995,0.14725,0.14625,0.15195,0.1545,0.14775
2018-02-07,16:20:00,0.1107,0.1183,0.11755,0.12575,0.12785,0.12045
2018-02-07,16:40:00,0.0434,0.06415,0.06435,0.07015,0.07345,0.0683
2018-02-07,17:00:00,0.00935,0.0224,0.02285,0.0279,0.03145,0.0274
2018-02-07,17:20:00,0.0063,0.0116,0.0131,0.0199,0.0202,0.0187
2018-02-07,17:40:00,0.0063,0.01155,0.0131,0.0199,0.0202,0.0187
2018-02-07,18:00:00,0.0063,0,0.0015,0.0041,0.00095,0.0013
2018-02-07,18:20:00,0.0063,0,0,0,0,0
2018-02-07,18:40:00,0.0063,0,0,0,0,0
2018-02-07,19:00:00,0.0063,0,0,0,0,0
2018-02-07,19:20:00,0.0063,0,0,0,0,0
2018-02-07,19:40:00,0.0063,0,0,0,0,0
2018-02-07,20:00:00,0.0063,0,0,0,0,0
2018-02-07,20:20:00,0.0063,0,0,0,0,0
2018-02-07,20:40:00,0.0063,0,0,0,0,0
2018-02-07,21:00:00,0.0063,0,0,0,0,0
2018-02-07,21:20:00,0.0063,0,0,0,0,0
2018-02-07,21:40:00,0.0063,0,0,0,0,0
2018-02-07,22:00:00,0.0063,0,0,0,0,0
2018-02-07,22:20:00,0.0063,0,0,0,0,0
2018-02-07,22:40:00,0.0063,0,0,0,0,0
2018-02-07,23:00:00,0.0063,0,0,0,0,0
2018-02-07,23:20:00,0.0063,0,0,0,0,0
2018-02-07,23:40:00,0.0063,0,0,0,0,0
