﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11D1507000039PV-3000N-V 11D1507000039 國際街-01,11D1507000044PV-3000N-V 11D1507000044 國際街-02,10N1532000161PV-3000N-V 10N1532000161 國際街-03,11D1507000038PV-3000N-V 11D1507000038 國際街-04
2018-04-27,00:00:00,0,0,0,0
2018-04-27,00:20:00,0,0,0,0
2018-04-27,00:40:00,0,0,0,0
2018-04-27,01:00:00,0,0,0,0
2018-04-27,01:20:00,0,0,0,0
2018-04-27,01:40:00,0,0,0,0
2018-04-27,02:00:00,0,0,0,0
2018-04-27,02:20:00,0,0,0,0
2018-04-27,02:40:00,0,0,0,0
2018-04-27,03:00:00,0,0,0,0
2018-04-27,03:20:00,0,0,0,0
2018-04-27,03:40:00,0,0,0,0
2018-04-27,04:00:00,0,0,0,0
2018-04-27,04:20:00,0,0,0,0
2018-04-27,04:40:00,0,0,0,0
2018-04-27,05:00:00,0,0,0,0
2018-04-27,05:20:00,0,0.0013,0.00095,0.00015
2018-04-27,05:40:00,0.05605,0.0454,0.04745,0.0442
2018-04-27,06:00:00,0.14995,0.13205,0.13855,0.1424
2018-04-27,06:20:00,0.2364,0.20665,0.2198,0.22675
2018-04-27,06:40:00,0.3092,0.2719,0.28625,0.29215
2018-04-27,07:00:00,0.5461,0.51415,0.4731,0.4642
2018-04-27,07:20:00,0.50135,0.44145,0.45205,0.47795
2018-04-27,07:40:00,0.48655,0.42035,0.4702,0.49535
2018-04-27,08:00:00,0.5771,0.50125,0.55205,0.5571
2018-04-27,08:20:00,0.7198,0.6305,0.65415,0.72685
2018-04-27,08:40:00,1.0161,0.86935,0.97055,1.0318
2018-04-27,09:00:00,1.15955,1.0528,1.0773,1.17795
2018-04-27,09:20:00,1.203,1.1336,1.19335,1.23665
2018-04-27,09:40:00,1.5123,1.4687,1.53815,1.5619
2018-04-27,10:00:00,1.98865,1.97435,2.08405,2.104
2018-04-27,10:20:00,1.89015,1.8565,1.9185,1.4721
2018-04-27,10:40:00,2.1015,2.1013,1.97735,0.7465
2018-04-27,11:00:00,2.4148,2.0276,1.77045,1.59895
2018-04-27,11:20:00,2.2079,1.91865,2.1748,1.60705
2018-04-27,11:40:00,2.5538,2.37985,2.52675,2.65055
2018-04-27,12:00:00,2.65685,2.5991,2.768,2.78015
2018-04-27,12:20:00,2.43395,2.37665,2.5324,2.5429
2018-04-27,12:40:00,2.5049,2.33075,2.60575,2.60025
2018-04-27,13:00:00,2.1599,1.99145,2.11875,2.146
2018-04-27,13:20:00,1.5272,1.48275,1.5687,1.58435
2018-04-27,13:40:00,1.3181,1.21335,1.35755,1.32995
2018-04-27,14:00:00,0.8321,0.79885,0.8131,0.8753
2018-04-27,14:20:00,1.1674,1.1217,1.17695,1.19035
2018-04-27,14:40:00,1.12375,0.9742,1.0916,1.16545
2018-04-27,15:00:00,1.0042,0.96605,1.02195,1.04095
2018-04-27,15:20:00,1.00455,0.97615,1.0287,0.9456
2018-04-27,15:40:00,0.74055,0.68065,0.6945,0.76255
2018-04-27,16:00:00,0.6327,0.60885,0.61655,0.64395
2018-04-27,16:20:00,0.4629,0.44635,0.44385,0.45265
2018-04-27,16:40:00,0.2969,0.26965,0.30145,0.30625
2018-04-27,17:00:00,0.17115,0.161,0.16585,0.16585
2018-04-27,17:20:00,0.1484,0.13995,0.13675,0.1361
2018-04-27,17:40:00,0.06425,0.05605,0.05815,0.05255
2018-04-27,18:00:00,0.0125,0.00875,0.0086,0.003
2018-04-27,18:20:00,0,0,0,0
2018-04-27,18:40:00,0,0,0,0
2018-04-27,19:00:00,0,0,0,0
2018-04-27,19:20:00,0,0,0,0
2018-04-27,19:40:00,0,0,0,0
2018-04-27,20:00:00,0,0,0,0
2018-04-27,20:20:00,0,0,0,0
2018-04-27,20:40:00,0,0,0,0
2018-04-27,21:00:00,0,0,0,0
2018-04-27,21:20:00,0,0,0,0
2018-04-27,21:40:00,0,0,0,0
2018-04-27,22:00:00,0,0,0,0
2018-04-27,22:20:00,0,0,0,0
2018-04-27,22:40:00,0,0,0,0
2018-04-27,23:00:00,0,0,0,0
2018-04-27,23:20:00,0,0,0,0
2018-04-27,23:40:00,0,0,0,0
