﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151428000071PV-5000W-V 1151428000071大甲澄朗,10N1431000143PV-3000N-V 10N1431000143大甲澄朗,10N1431000144PV-3000N-V 10N1431000144大甲澄朗,1151644000340PV-5000W-V 1151644000340大甲澄朗
2017-12-03,00:00:00,0.0166,0,0,0
2017-12-03,00:20:00,0.0166,0,0,0
2017-12-03,00:40:00,0.0166,0,0,0
2017-12-03,01:00:00,0.0166,0,0,0
2017-12-03,01:20:00,0.0166,0,0,0
2017-12-03,01:40:00,0.0166,0,0,0
2017-12-03,02:00:00,0.0166,0,0,0
2017-12-03,02:20:00,0.0166,0,0,0
2017-12-03,02:40:00,0.0166,0,0,0
2017-12-03,03:00:00,0.0166,0,0,0
2017-12-03,03:20:00,0.0166,0,0,0
2017-12-03,03:40:00,0.0166,0,0,0
2017-12-03,04:00:00,0.0166,0,0,0
2017-12-03,04:20:00,0.0166,0,0,0
2017-12-03,04:40:00,0.0166,0,0,0
2017-12-03,05:00:00,0.0166,0,0,0
2017-12-03,05:20:00,0.0166,0,0,0
2017-12-03,05:40:00,0.0166,0,0,0
2017-12-03,06:00:00,0.0166,0,0,0
2017-12-03,06:20:00,0.0166,0,0,5.0E-5
2017-12-03,06:40:00,0.0166,0,0,0
2017-12-03,07:00:00,0.05325,0.0146,0.00015,0.03795
2017-12-03,07:20:00,0.0716,0.04485,0.00035,0.04955
2017-12-03,07:40:00,0.20675,0.1393,0.03595,0.18245
2017-12-03,08:00:00,0.4419,0.27915,0.178,0.38795
2017-12-03,08:20:00,0.49675,0.3173,0.19885,0.43825
2017-12-03,08:40:00,0.3736,0.23265,0.13,0.32735
2017-12-03,09:00:00,0.2247,0.14265,0.0475,0.19785
2017-12-03,09:20:00,0.6923,0.44035,0.3388,0.6196
2017-12-03,09:40:00,0.76195,0.4734,0.3712,0.67155
2017-12-03,10:00:00,0.63145,0.38725,0.2967,0.55695
2017-12-03,10:20:00,0.57025,0.48555,0.3785,0.5031
2017-12-03,10:40:00,0.78385,0.4884,0.3891,0.69325
2017-12-03,11:00:00,0.7859,0.4905,0.39115,0.69865
2017-12-03,11:20:00,0.8582,0.53765,0.43775,0.7676
2017-12-03,11:40:00,1.22365,0.7554,0.6555,1.09285
2017-12-03,12:00:00,1.118,0.68595,0.5861,0.9988
2017-12-03,12:20:00,1.18915,0.73505,0.6358,1.0739
2017-12-03,12:40:00,1.52945,0.94665,0.8506,1.41765
2017-12-03,13:00:00,1.7371,1.06765,0.97325,1.624
2017-12-03,13:20:00,1.6895,1.0685,0.9666,1.6276
2017-12-03,13:40:00,2.77515,1.70875,1.62215,2.75285
2017-12-03,14:00:00,2.42605,1.47405,1.39485,2.40105
2017-12-03,14:20:00,2.3152,1.4003,1.3187,2.3024
2017-12-03,14:40:00,1.98305,1.20025,1.11545,1.96955
2017-12-03,15:00:00,1.5245,0.928,0.8395,1.5131
2017-12-03,15:20:00,1.2072,0.7376,0.6412,1.1999
2017-12-03,15:40:00,0.92845,0.56145,0.4621,0.92055
2017-12-03,16:00:00,0.51965,0.3164,0.2146,0.51085
2017-12-03,16:20:00,0.22265,0.14195,0.04075,0.2172
2017-12-03,16:40:00,0.05555,0.0327,0.00025,0.04245
2017-12-03,17:00:00,0.0174,0.00815,5.0E-5,0.00145
2017-12-03,17:20:00,0.0166,0.00015,0,0
2017-12-03,17:40:00,0.0166,0,0,0
2017-12-03,18:00:00,0.0166,0,0,0
2017-12-03,18:20:00,0.0166,0,0,0
2017-12-03,18:40:00,0.0166,0,0,0
2017-12-03,19:00:00,0.0166,0,0,0
2017-12-03,19:20:00,0.0166,0,0,0
2017-12-03,19:40:00,0.0166,0,0,0
2017-12-03,20:00:00,0.0166,0,0,0
2017-12-03,20:20:00,0.0166,0,0,0
2017-12-03,20:40:00,0.0166,0,0,0
2017-12-03,21:00:00,0.0166,0,0,0
2017-12-03,21:20:00,0.0166,0,0,0
2017-12-03,21:40:00,0.0166,0,0,0
2017-12-03,22:00:00,0.0166,0,0,0
2017-12-03,22:20:00,0.0166,0,0,0
2017-12-03,22:40:00,0.0166,0,0,0
2017-12-03,23:00:00,0.0166,0,0,0
2017-12-03,23:20:00,0.0166,0,0,0
2017-12-03,23:40:00,0.0166,0,0,0
