﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211727000268詠升三號1-PV-3000N-V 1211727000268,1211727000266詠升三號2-PV-3000N-V 1211727000266,1211724000242詠升三號3-PV-3000N-V 1211724000242,1211724000238詠升三號4-PV-3000N-V 1211724000238,11O1730000872詠升三號5-PV-5000W-HV 11O1730000872,1211724000234詠升一號1-PV-3000N-V 1211724000234,1211724000230詠升一號2-PV-3000N-V 1211724000230,1211724000231詠升一號3-PV-3000N-V 1211724000231,1211727000269詠升一號4-PV-3000N-V 1211727000269,11O1730000873詠升一號5-PV-5000W-HV 11O1730000873
2018-01-09,00:00:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,00:20:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,00:40:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,01:00:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,01:20:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,01:40:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,02:00:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,02:20:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,02:40:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,03:00:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,03:20:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,03:40:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,04:00:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,04:20:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,04:40:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,05:00:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,05:20:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,05:40:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,06:00:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,06:20:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,06:40:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,07:00:00,0.0011,0.00425,0.00205,0.00015,0,0.00795,0.0103,0.0039,0.0027,0.02375
2018-01-09,07:20:00,0.00835,0.0182,0.0129,0.00045,0.02735,0.026,0.0367,0.01875,0.0146,0.0506
2018-01-09,07:40:00,0.05215,0.0634,0.05705,0.0392,0.12645,0.0715,0.08295,0.0664,0.06075,0.11515
2018-01-09,08:00:00,0.10655,0.11565,0.10795,0.08605,0.20435,0.1166,0.1301,0.1194,0.109,0.19375
2018-01-09,08:20:00,0.078,0.08795,0.0823,0.06105,0.16215,0.09485,0.10815,0.0917,0.0864,0.1521
2018-01-09,08:40:00,0.08705,0.09795,0.0917,0.0721,0.1769,0.1051,0.1191,0.1022,0.09605,0.166
2018-01-09,09:00:00,0.107,0.1151,0.1085,0.08895,0.20525,0.12185,0.13805,0.1205,0.11305,0.19335
2018-01-09,09:20:00,0.13375,0.14305,0.13615,0.1166,0.24665,0.1483,0.1655,0.14725,0.14275,0.2358
2018-01-09,09:40:00,0.178,0.189,0.179,0.1589,0.31155,0.1901,0.2091,0.19225,0.1893,0.3028
2018-01-09,10:00:00,0.17225,0.1817,0.17165,0.1504,0.3033,0.18595,0.203,0.1863,0.18295,0.2942
2018-01-09,10:20:00,0.34725,0.3587,0.34275,0.32405,0.5664,0.3568,0.37875,0.3656,0.3606,0.56295
2018-01-09,10:40:00,0.37495,0.3856,0.348,0.33285,0.56755,0.3668,0.4062,0.3933,0.3876,0.5704
2018-01-09,11:00:00,0.51385,0.5226,0.50185,0.4893,0.8092,0.51685,0.5451,0.53135,0.52685,0.80145
2018-01-09,11:20:00,0.77205,0.82935,0.75155,0.74095,1.2692,0.8125,0.85185,0.83955,0.8362,1.25515
2018-01-09,11:40:00,0.4717,0.4816,0.4245,0.44815,0.7432,0.475,0.50255,0.49015,0.48475,0.73835
2018-01-09,12:00:00,0.22015,0.22965,0.2202,0.2033,0.3752,0.2335,0.2516,0.23625,0.2304,0.3704
2018-01-09,12:20:00,0.2764,0.30715,0.2938,0.2803,0.4873,0.3077,0.32875,0.31315,0.307,0.4829
2018-01-09,12:40:00,0.4705,0.47935,0.46195,0.42345,0.7056,0.45115,0.4753,0.46205,0.4589,0.742
2018-01-09,13:00:00,0.3489,0.3779,0.344,0.34575,0.5313,0.31765,0.3375,0.34445,0.3413,0.534
2018-01-09,13:20:00,0.25025,0.2597,0.2482,0.2294,0.4017,0.23215,0.2617,0.2658,0.24395,0.36915
2018-01-09,13:40:00,0.21625,0.22635,0.217,0.19755,0.3694,0.2283,0.24815,0.23215,0.2179,0.3627
2018-01-09,14:00:00,0.30465,0.31375,0.3007,0.28415,0.4997,0.2923,0.33505,0.31995,0.31635,0.4986
2018-01-09,14:20:00,0.31985,0.341,0.3153,0.29445,0.51975,0.3274,0.34865,0.33615,0.33115,0.5164
2018-01-09,14:40:00,0.15765,0.16695,0.1404,0.13105,0.2654,0.171,0.18865,0.1713,0.1646,0.27165
2018-01-09,15:00:00,0.0853,0.10135,0.0894,0.0754,0.1713,0.1031,0.1151,0.10685,0.10005,0.16065
2018-01-09,15:20:00,0.0826,0.0944,0.08875,0.06765,0.17135,0.10255,0.1146,0.0991,0.0926,0.1597
2018-01-09,15:40:00,0.1083,0.1242,0.11665,0.0982,0.2174,0.13115,0.1447,0.1279,0.12245,0.20665
2018-01-09,16:00:00,0.0909,0.1007,0.093,0.0705,0.18455,0.1078,0.121,0.10425,0.0981,0.17195
2018-01-09,16:20:00,0.0079,0.0195,0.01275,0.0034,0.06335,0.0264,0.0379,0.0197,0.01595,0.05235
2018-01-09,16:40:00,0.0031,0.01015,0.0057,0.00015,0.0417,0.01505,0.023,0.00915,0.0074,0.03565
2018-01-09,17:00:00,0.0002,0.0003,0.00025,0,0.023,0.0006,0.008,0.0002,5.0E-5,0.0129
2018-01-09,17:20:00,0,0.0001,0,0,0.0142,0,0.0008,0,0,0.00585
2018-01-09,17:40:00,0,0,0,0,0.0069,0,0.0003,0,0,0.0031
2018-01-09,18:00:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,18:20:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,18:40:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,19:00:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,19:20:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,19:40:00,0,0,0,0,0,0,0,0,0,0
2018-01-09,20:00:00,0,0,0,0,0,0,0,0,0,0
