﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211743000499曾泓喻1-PV-3000N-V 1211743000499,1211743000510曾泓喻2-PV-3000N-V 1211743000510,1211743000520曾泓喻3-PV-3000N-V 1211743000520,1211743000521曾泓喻4-PV-3000N-V 1211743000521,1211746000539曾泓喻5-PV-3000N-V 1211746000539,1211743000504曾泓喻6-PV-3000N-V 1211743000504,1211743000505曾泓喻7-PV-3000N-V 1211743000505,1211743000507曾泓喻8-PV-3000N-V 1211743000507
2018-03-09,00:00:00,0,0,0,0,0,0,0,0
2018-03-09,00:20:00,0,0,0,0,0,0,0,0
2018-03-09,00:40:00,0,0,0,0,0,0,0,0
2018-03-09,01:00:00,0,0,0,0,0,0,0,0
2018-03-09,01:20:00,0,0,0,0,0,0,0,0
2018-03-09,01:40:00,0,0,0,0,0,0,0,0
2018-03-09,02:00:00,0,0,0,0,0,0,0,0
2018-03-09,02:20:00,0,0,0,0,0,0,0,0
2018-03-09,02:40:00,0,0,0,0,0,0,0,0
2018-03-09,03:00:00,0,0,0,0,0,0,0,0
2018-03-09,03:20:00,0,0,0,0,0,0,0,0
2018-03-09,03:40:00,0,0,0,0,0,0,0,0
2018-03-09,04:00:00,0,0,0,0,0,0,0,0
2018-03-09,04:20:00,0,0,0,0,0,0,0,0
2018-03-09,04:40:00,0,0,0,0,0,0,0,0
2018-03-09,05:00:00,0,0,0,0,0,0,0,0
2018-03-09,05:20:00,0,0,0,0,0,0,0,0
2018-03-09,05:40:00,0,0,0,0,0,0,0,0
2018-03-09,06:00:00,0.00085,0.00065,0,0,0.0001,0.00025,0,0
2018-03-09,06:20:00,0.0355,0.03145,0.0225,0.0525,0.02765,0.02905,0.0117,0.02745
2018-03-09,06:40:00,0.1595,0.15095,0.14915,0.1918,0.1545,0.15525,0.15555,0.1764
2018-03-09,07:00:00,0.3501,0.334,0.34585,0.4024,0.3496,0.3488,0.38995,0.40345
2018-03-09,07:20:00,0.56295,0.5396,0.5635,0.63655,0.5637,0.5617,0.6498,0.65505
2018-03-09,07:40:00,0.75355,0.7278,0.7571,0.84715,0.75585,0.7542,0.8862,0.8849
2018-03-09,08:00:00,0.7632,0.73865,0.76555,0.8566,0.7632,0.76015,0.8894,0.89155
2018-03-09,08:20:00,0.97825,0.9468,0.98155,1.08835,0.98095,0.9773,1.14995,1.14995
2018-03-09,08:40:00,1.3339,1.28495,1.34715,1.48025,1.32975,1.32195,1.58495,1.5717
2018-03-09,09:00:00,1.55715,1.5037,1.56895,1.7223,1.5526,1.54825,1.8543,1.84365
2018-03-09,09:20:00,1.804,1.7478,1.81715,2.0044,1.814,1.7971,2.1477,2.1308
2018-03-09,09:40:00,2.0198,1.95235,2.04165,2.2515,2.0353,2.0057,2.41895,2.39405
2018-03-09,10:00:00,1.48865,1.4456,1.5009,1.66505,1.49925,1.47095,1.7658,1.7552
2018-03-09,10:20:00,1.40535,1.36015,1.41155,1.563,1.40695,1.38875,1.6558,1.65565
2018-03-09,10:40:00,1.3491,1.3087,1.35595,1.5007,1.343,1.33135,1.59405,1.59315
2018-03-09,11:00:00,1.46665,1.42505,1.4753,1.63445,1.4657,1.45375,1.74545,1.7421
2018-03-09,11:20:00,1.49405,1.444,1.50165,1.6592,1.4851,1.46765,1.7637,1.7594
2018-03-09,11:40:00,1.54255,1.4964,1.5509,1.70305,1.53425,1.5158,1.81055,1.8086
2018-03-09,12:00:00,1.72045,1.6752,1.72915,1.89285,1.72115,1.7021,1.97685,1.9757
2018-03-09,12:20:00,1.79485,1.7411,1.80975,1.9988,1.79245,1.77175,2.1325,2.1256
2018-03-09,12:40:00,1.1653,1.12625,1.1682,1.2995,1.15685,1.14415,1.36275,1.37075
2018-03-09,13:00:00,1.30855,1.26485,1.31405,1.4539,1.29675,1.2852,1.5404,1.53965
2018-03-09,13:20:00,1.42045,1.37455,1.4271,1.5786,1.4093,1.3969,1.67695,1.6756
2018-03-09,13:40:00,1.3854,1.34015,1.39195,1.54035,1.37365,1.36005,1.63495,1.63295
2018-03-09,14:00:00,1.26585,1.2251,1.27065,1.40815,1.2524,1.2412,1.4902,1.49045
2018-03-09,14:20:00,1.1598,1.1222,1.1618,1.29015,1.1466,1.13665,1.3603,1.36345
2018-03-09,14:40:00,0.9657,0.9342,0.96535,1.0769,0.95235,0.94555,1.12735,1.13405
2018-03-09,15:00:00,0.82345,0.7962,0.8216,0.91965,0.8103,0.80565,0.95655,0.9651
2018-03-09,15:20:00,0.7354,0.71155,0.7325,0.82255,0.7234,0.7194,0.851,0.8617
2018-03-09,15:40:00,0.597,0.57945,0.5939,0.6718,0.58685,0.58465,0.6873,0.6997
2018-03-09,16:00:00,0.50295,0.4865,0.49745,0.56645,0.4904,0.48945,0.5715,0.5872
2018-03-09,16:20:00,0.39045,0.3772,0.3857,0.4437,0.37855,0.37795,0.4365,0.4538
2018-03-09,16:40:00,0.24245,0.234,0.2314,0.28185,0.2334,0.23425,0.25465,0.2783
2018-03-09,17:00:00,0.1386,0.13255,0.1265,0.1663,0.1285,0.13055,0.12915,0.1532
2018-03-09,17:20:00,0.0939,0.08845,0.0816,0.1173,0.08365,0.08565,0.0748,0.09965
2018-03-09,17:40:00,0.0285,0.02565,0.0167,0.04645,0.02065,0.0225,0.00855,0.02365
2018-03-09,18:00:00,0.0005,0.00015,0,0.00965,0,5.0E-5,0,5.0E-5
2018-03-09,18:20:00,0,0,0,0.0037,0,0,0,0
2018-03-09,18:40:00,0,0,0,0,0,0,0,0
2018-03-09,19:00:00,0,0,0,0,0,0,0,0
2018-03-09,19:20:00,0,0,0,0,0,0,0,0
2018-03-09,19:40:00,0,0,0,0,0,0,0,0
2018-03-09,20:00:00,0,0,0,0,0,0,0,0
2018-03-09,20:20:00,0,0,0,0,0,0,0,0
2018-03-09,20:40:00,0,0,0,0,0,0,0,0
