﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211746000545林玲華1-PV-3000N-V 1211746000545,1211746000526林玲華2-PV-3000N-V 1211746000526
2018-03-18,00:00:00,0,0
2018-03-18,00:20:00,0,0
2018-03-18,00:40:00,0,0
2018-03-18,01:00:00,0,0
2018-03-18,01:20:00,0,0
2018-03-18,01:40:00,0,0
2018-03-18,02:00:00,0,0
2018-03-18,02:20:00,0,0
2018-03-18,02:40:00,0,0
2018-03-18,03:00:00,0,0
2018-03-18,03:20:00,0,0
2018-03-18,03:40:00,0,0
2018-03-18,04:00:00,0,0
2018-03-18,04:20:00,0,0
2018-03-18,04:40:00,0,0
2018-03-18,05:00:00,0,0
2018-03-18,05:20:00,0,0
2018-03-18,05:40:00,0,0
2018-03-18,06:00:00,0.00015,5.0E-5
2018-03-18,06:20:00,0.06035,0.0482
2018-03-18,06:40:00,0.18755,0.175
2018-03-18,07:00:00,0.3463,0.3337
2018-03-18,07:20:00,0.55855,0.54595
2018-03-18,07:40:00,0.80895,0.79785
2018-03-18,08:00:00,1.0609,1.0523
2018-03-18,08:20:00,1.31945,1.3126
2018-03-18,08:40:00,1.5577,1.54855
2018-03-18,09:00:00,1.77275,1.77395
2018-03-18,09:20:00,1.98775,1.99425
2018-03-18,09:40:00,2.1696,2.17855
2018-03-18,10:00:00,2.301,2.3033
2018-03-18,10:20:00,2.44115,2.4528
2018-03-18,10:40:00,2.51105,2.5372
2018-03-18,11:00:00,2.6041,2.62835
2018-03-18,11:20:00,2.07945,2.0879
2018-03-18,11:40:00,2.4977,2.5155
2018-03-18,12:00:00,2.5279,2.543
2018-03-18,12:20:00,2.60585,2.6405
2018-03-18,12:40:00,1.89915,1.91015
2018-03-18,13:00:00,1.29215,1.29865
2018-03-18,13:20:00,1.39875,1.4059
2018-03-18,13:40:00,1.5599,1.56935
2018-03-18,14:00:00,1.97635,1.9885
2018-03-18,14:20:00,1.86255,1.87825
2018-03-18,14:40:00,1.16845,1.1853
2018-03-18,15:00:00,1.3208,1.3383
2018-03-18,15:20:00,1.39845,1.4264
2018-03-18,15:40:00,1.06725,1.1435
2018-03-18,16:00:00,0.70245,0.79165
2018-03-18,16:20:00,0.50365,0.5966
2018-03-18,16:40:00,0.3818,0.46045
2018-03-18,17:00:00,0.25025,0.2862
2018-03-18,17:20:00,0.16855,0.1746
2018-03-18,17:40:00,0.076,0.06945
2018-03-18,18:00:00,0.00415,0.0014
2018-03-18,18:20:00,0,0
2018-03-18,18:40:00,0,0
2018-03-18,19:00:00,0,0
2018-03-18,19:20:00,0,0
2018-03-18,19:40:00,0,0
2018-03-18,20:00:00,0,0
2018-03-18,20:20:00,0,0
2018-03-18,20:40:00,0,0
2018-03-18,21:00:00,0,0
2018-03-18,21:20:00,0,0
2018-03-18,21:40:00,0,0
2018-03-18,22:00:00,0,0
2018-03-18,22:20:00,0,0
2018-03-18,22:40:00,0,0
2018-03-18,23:00:00,0,0
2018-03-18,23:20:00,0,0
2018-03-18,23:40:00,0,0
