﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211743000499曾泓喻1-PV-3000N-V 1211743000499,1211743000510曾泓喻2-PV-3000N-V 1211743000510,1211743000520曾泓喻3-PV-3000N-V 1211743000520,1211743000521曾泓喻4-PV-3000N-V 1211743000521,1211746000539曾泓喻5-PV-3000N-V 1211746000539,1211743000504曾泓喻6-PV-3000N-V 1211743000504,1211743000505曾泓喻7-PV-3000N-V 1211743000505,1211743000507曾泓喻8-PV-3000N-V 1211743000507
2018-05-03,00:00:00,0,0,0,0,0,0,0,0
2018-05-03,00:20:00,0,0,0,0,0,0,0,0
2018-05-03,00:40:00,0,0,0,0,0,0,0,0
2018-05-03,01:00:00,0,0,0,0,0,0,0,0
2018-05-03,01:20:00,0,0,0,0,0,0,0,0
2018-05-03,01:40:00,0,0,0,0,0,0,0,0
2018-05-03,02:00:00,0,0,0,0,0,0,0,0
2018-05-03,02:20:00,0,0,0,0,0,0,0,0
2018-05-03,02:40:00,0,0,0,0,0,0,0,0
2018-05-03,03:00:00,0,0,0,0,0,0,0,0
2018-05-03,03:20:00,0,0,0,0,0,0,0,0
2018-05-03,03:40:00,0,0,0,0,0,0,0,0
2018-05-03,04:00:00,0,0,0,0,0,0,0,0
2018-05-03,04:20:00,0,0,0,0,0,0,0,0
2018-05-03,04:40:00,0,0,0,0,0,0,0,0
2018-05-03,05:00:00,0,0,0,0,0,0,0,0
2018-05-03,05:20:00,0.00045,0.0003,0,0.00145,5.0E-5,0.00035,0,5.0E-5
2018-05-03,05:40:00,0.0237,0.0208,0.01135,0.0413,0.01645,0.01755,0.003,0.01805
2018-05-03,06:00:00,0.1281,0.12205,0.11655,0.15605,0.1201,0.12205,0.1176,0.1418
2018-05-03,06:20:00,0.25055,0.2404,0.2408,0.29085,0.24245,0.24375,0.2657,0.2865
2018-05-03,06:40:00,0.4149,0.4012,0.40985,0.47375,0.4112,0.41085,0.4672,0.4828
2018-05-03,07:00:00,0.5633,0.5741,0.55955,0.67185,0.59255,0.58895,0.6842,0.69535
2018-05-03,07:20:00,0.7999,0.7356,0.76115,0.8539,0.79535,0.7913,0.9308,0.89345
2018-05-03,07:40:00,0.9737,0.9413,0.9695,1.08595,0.9743,0.9698,1.1413,1.1483
2018-05-03,08:00:00,1.1506,1.1124,1.1523,1.2845,1.15155,1.1434,1.35275,1.3568
2018-05-03,08:20:00,1.36565,1.3205,1.3707,1.5246,1.3655,1.3533,1.6118,1.61025
2018-05-03,08:40:00,1.24575,1.20585,1.249,1.39105,1.244,1.2307,1.46365,1.4668
2018-05-03,09:00:00,1.10015,1.0632,1.10205,1.23135,1.09715,1.0852,1.2894,1.29565
2018-05-03,09:20:00,1.14435,1.10925,1.14475,1.27595,1.13955,1.13325,1.34265,1.35005
2018-05-03,09:40:00,1.93855,1.8739,1.9552,2.16275,1.9433,1.92155,2.30695,2.29565
2018-05-03,10:00:00,1.4488,1.40535,1.4546,1.6216,1.4529,1.43815,1.71025,1.71545
2018-05-03,10:20:00,2.0431,1.98355,2.05645,2.28785,2.06685,2.04005,2.419,2.4257
2018-05-03,10:40:00,2.16935,2.10435,2.18665,2.426,2.1904,2.16515,2.57575,2.5825
2018-05-03,11:00:00,2.0782,2.0131,2.09235,2.3236,2.0896,2.06555,2.46795,2.46925
2018-05-03,11:20:00,2.3428,2.27345,2.3641,2.6214,2.3697,2.3366,2.78375,2.7891
2018-05-03,11:40:00,2.3034,2.2261,2.3294,2.5798,2.31525,2.27585,2.7309,2.71985
2018-05-03,12:00:00,1.76075,1.7031,1.7742,1.9706,1.76055,1.1189,1.3656,2.072
2018-05-03,12:20:00,1.3126,1.26985,1.3198,1.4664,1.30535,1.29115,1.5391,1.54385
2018-05-03,12:40:00,1.5641,1.5171,1.5684,1.73635,1.55175,1.5398,1.82935,1.83775
2018-05-03,13:00:00,1.5697,1.5246,1.57195,1.7401,1.55775,1.5487,1.847,1.8634
2018-05-03,13:20:00,1.35625,1.313,1.3625,1.51255,1.3441,1.328,1.5916,1.5895
2018-05-03,13:40:00,1.62785,1.5769,1.6364,1.8099,1.6118,1.5953,1.9125,1.9113
2018-05-03,14:00:00,1.12275,1.0839,1.1245,1.25295,1.10825,1.09575,1.312,1.31565
2018-05-03,14:20:00,1.25685,1.21545,1.26145,1.39885,1.24095,1.22695,1.4684,1.4753
2018-05-03,14:40:00,1.5805,1.53625,1.58955,1.7568,1.554,1.5454,1.86495,1.86515
2018-05-03,15:00:00,1.4568,1.41415,1.46325,1.6226,1.43505,1.42265,1.71735,1.72065
2018-05-03,15:20:00,1.2378,1.2003,1.2403,1.379,1.21435,1.20315,1.44775,1.45745
2018-05-03,15:40:00,0.59515,0.57485,0.5905,0.6693,0.5784,0.57595,0.67955,0.6943
2018-05-03,16:00:00,0.4791,0.46435,0.47205,0.5417,0.4687,0.46775,0.5416,0.5588
2018-05-03,16:20:00,0.29625,0.2867,0.2865,0.34065,0.2863,0.28755,0.3208,0.3426
2018-05-03,16:40:00,0.2168,0.20835,0.2058,0.25345,0.2063,0.207,0.22385,0.2465
2018-05-03,17:00:00,0.2113,0.20305,0.2003,0.2473,0.2012,0.20235,0.2172,0.23965
2018-05-03,17:20:00,0.0703,0.0656,0.0564,0.09315,0.05985,0.06165,0.04605,0.0716
2018-05-03,17:40:00,0.0626,0.05835,0.049,0.08335,0.0539,0.05565,0.0361,0.06345
2018-05-03,18:00:00,0.0116,0.00935,0.00245,0.02635,0.0055,0.00705,0.0001,0.0056
2018-05-03,18:20:00,0.0001,0,0,0.00795,0,0,0,0
2018-05-03,18:40:00,0,0,0,0.0032,0,0,0,0
2018-05-03,19:00:00,0,0,0,0,0,0,0,0
