﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151428000071PV-5000W-V 1151428000071大甲澄朗,10N1431000143PV-3000N-V 10N1431000143大甲澄朗,10N1431000144PV-3000N-V 10N1431000144大甲澄朗,1151644000340PV-5000W-V 1151644000340大甲澄朗
2018-02-18,00:00:00,0.0166,0,0,0
2018-02-18,00:20:00,0.0166,0,0,0
2018-02-18,00:40:00,0.0166,0,0,0
2018-02-18,01:00:00,0.0166,0,0,0
2018-02-18,01:20:00,0.0166,0,0,0
2018-02-18,01:40:00,0.0166,0,0,0
2018-02-18,02:00:00,0.0166,0,0,0
2018-02-18,02:20:00,0.0166,0,0,0
2018-02-18,02:40:00,0.0166,0,0,0
2018-02-18,03:00:00,0.0166,0,0,0
2018-02-18,03:20:00,0.0166,0,0,0
2018-02-18,03:40:00,0.0166,0,0,0
2018-02-18,04:00:00,0.0166,0,0,0
2018-02-18,04:20:00,0.0166,0,0,0
2018-02-18,04:40:00,0.0166,0,0,0
2018-02-18,05:00:00,0.0166,0,0,0
2018-02-18,05:20:00,0.0166,0,0,0
2018-02-18,05:40:00,0.0166,0,0,0
2018-02-18,06:00:00,0.0166,0,0,0
2018-02-18,06:20:00,0.0166,0,0,0
2018-02-18,06:40:00,0.0166,0,0,5.0E-5
2018-02-18,07:00:00,0.0727,0.0346,0.00015,0.05105
2018-02-18,07:20:00,0.21705,0.148,0.0438,0.19455
2018-02-18,07:40:00,0.58935,0.37605,0.27265,0.53745
2018-02-18,08:00:00,1.22075,0.7599,0.66845,1.1654
2018-02-18,08:20:00,1.4916,0.9409,0.90155,1.5813
2018-02-18,08:40:00,2.00295,1.1243,1.18005,2.04435
2018-02-18,09:00:00,2.3638,1.3424,1.38035,2.3758
2018-02-18,09:20:00,2.63805,1.58375,1.54565,2.65075
2018-02-18,09:40:00,2.88715,1.7566,1.69985,2.90075
2018-02-18,10:00:00,3.0997,1.88175,1.83185,3.117
2018-02-18,10:20:00,3.26935,1.97795,1.93235,3.27775
2018-02-18,10:40:00,3.56315,2.17275,2.1289,3.5839
2018-02-18,11:00:00,3.76785,2.29025,2.2502,3.77015
2018-02-18,11:20:00,3.4259,2.0797,2.0317,3.40395
2018-02-18,11:40:00,3.81895,2.30855,2.27095,3.8118
2018-02-18,12:00:00,3.8206,2.30865,2.27365,3.81685
2018-02-18,12:20:00,3.8083,2.3045,2.2673,3.81405
2018-02-18,12:40:00,3.76045,2.27675,2.23905,3.76255
2018-02-18,13:00:00,3.66515,2.2185,2.1805,3.6651
2018-02-18,13:20:00,3.5448,2.145,2.10295,3.54085
2018-02-18,13:40:00,3.3445,2.0212,1.9736,3.3374
2018-02-18,14:00:00,3.13925,1.8999,1.85205,3.1354
2018-02-18,14:20:00,2.9376,1.7748,1.7236,2.92885
2018-02-18,14:40:00,2.67115,1.615,1.55855,2.6629
2018-02-18,15:00:00,2.36795,1.43295,1.37295,2.3634
2018-02-18,15:20:00,2.02755,1.2283,1.1663,2.02425
2018-02-18,15:40:00,1.67185,1.016,0.9461,1.67075
2018-02-18,16:00:00,1.3078,0.79495,0.71735,1.30635
2018-02-18,16:20:00,0.95245,0.5791,0.49375,0.94725
2018-02-18,16:40:00,0.60715,0.3705,0.27805,0.59815
2018-02-18,17:00:00,0.3117,0.1958,0.0966,0.3017
2018-02-18,17:20:00,0.1186,0.07585,0.00345,0.0997
2018-02-18,17:40:00,0.02255,0.0114,0.0001,0.0075
2018-02-18,18:00:00,0.0166,0.0019,0,0
2018-02-18,18:20:00,0.0166,0,0,0
2018-02-18,18:40:00,0.0166,0,0,0
2018-02-18,19:00:00,0.0166,0,0,0
2018-02-18,19:20:00,0.0166,0,0,0
2018-02-18,19:40:00,0.0166,0,0,0
2018-02-18,20:00:00,0.0166,0,0,0
2018-02-18,20:20:00,0.0166,0,0,0
2018-02-18,20:40:00,0.0166,0,0,0
2018-02-18,21:00:00,0.0166,0,0,0
2018-02-18,21:20:00,0.0166,0,0,0
2018-02-18,21:40:00,0.0166,0,0,0
2018-02-18,22:00:00,0.0166,0,0,0
2018-02-18,22:20:00,0.0166,0,0,0
2018-02-18,22:40:00,0.0166,0,0,0
2018-02-18,23:00:00,0.0166,0,0,0
2018-02-18,23:20:00,0.0166,0,0,0
2018-02-18,23:40:00,0.0166,0,0,0
