﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11S1644000076PV-3000N-V 11S1644000076嘉美博#1,11S1634000040PV-3000N-V 11S1634000040PV-嘉美博#2,11S1644000068PV-3000N-V 11S1644000068嘉美博#3,11S1644000078PV-3000N-V 11S1644000078嘉美博#4,11H1652000819PV-5000W-HV 11H1652000819嘉美博#5,11H1643000704PV-5000W-HV 11H1643000704嘉美博#6,11H1652000821PV-5000W-HV 11H1652000821嘉美博#7,11I1545000025PV-5000W-HV 11I1545000025嘉美博#8,11H1652000825PV-5000W-HV 11H1652000825嘉美博#9
2017-11-14,00:00:00,0,0,0,0,0,0,0,0,0
2017-11-14,00:20:00,0,0,0,0,0,0,0,0,0
2017-11-14,00:40:00,0,0,0,0,0,0,0,0,0
2017-11-14,01:00:00,0,0,0,0,0,0,0,0,0
2017-11-14,01:20:00,0,0,0,0,0,0,5.0E-5,0,0
2017-11-14,01:40:00,0,0,0,0,0,0,0,0,0
2017-11-14,02:00:00,0,0,0,0,0,0,0,0,0
2017-11-14,02:20:00,0,0,0,0,0,0,0,0,0
2017-11-14,02:40:00,0,0,0,0,0,0,0,0,0
2017-11-14,03:00:00,0,0,0,0,0,0,0,0,0
2017-11-14,03:20:00,0,0,0,0,0,0,0,0,0
2017-11-14,03:40:00,0,0,0,0,0,0,0,0,0
2017-11-14,04:00:00,0,0,0,0,0,0,0,0,0
2017-11-14,04:20:00,0,0,0,0,0,0,0,0,0
2017-11-14,04:40:00,0,0,0,0,0,0,0,0,0
2017-11-14,05:00:00,0,0,0,0,0,0,0,0,0
2017-11-14,05:20:00,0,0,0,0,0,0,0,0,0
2017-11-14,05:40:00,0,0,0,0,0,0,0,0,0
2017-11-14,06:00:00,0,0,0,0,0,0,0,0,0.01155
2017-11-14,06:20:00,5.0E-5,0.0003,0.0001,0.0008,0,0,0.00405,0,0.04585
2017-11-14,06:40:00,0.00555,0.00995,0.00525,0.0155,0.10975,0,0.03165,0,0.0776
2017-11-14,07:00:00,0.03875,0.0465,0.0476,0.0573,0.18465,0,0.08805,0,0.12575
2017-11-14,07:20:00,0.09735,0.0962,0.1172,0.11995,0.2835,0,0.16795,0,0.21805
2017-11-14,07:40:00,0.19105,0.1815,0.2821,0.2798,0.54125,0,0.4295,0,0.42565
2017-11-14,08:00:00,0.6449,0.58835,0.91465,0.8744,1.5252,0,1.2946,0,1.26465
2017-11-14,08:20:00,0.65695,0.60225,0.9122,0.86945,1.3609,0,1.3156,0,1.26585
2017-11-14,08:40:00,0.766,0.70465,1.0958,1.02505,1.6665,0,1.8079,0,1.5255
2017-11-14,09:00:00,0.6063,0.54805,0.7936,0.765,1.40615,0,1.1261,0,1.1491
2017-11-14,09:20:00,0.8083,0.7464,1.05165,0.9704,1.8037,0,1.89405,0,1.5015
2017-11-14,09:40:00,0.9038,0.81845,1.0772,1.02105,1.91125,0,1.5599,0,1.55455
2017-11-14,10:00:00,1.0338,0.93645,1.21355,1.13825,2.0871,0,2.1122,0,1.7542
