﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151428000083PV-5000W-V 1151428000083后里李聰棋,1151428000087PV-5000W-V 1151428000087后里李聰棋,1151428000108PV-5000W-V 1151428000108后里李聰棋,1151428000105PV-5000W-V 1151428000105后里李聰棋,1151428000106PV-5000W-V 1151428000106后里李聰棋,1151428000109PV-5000W-V 1151428000109后里李聰棋
2018-04-10,00:00:00,0,0,0,0,0,0
2018-04-10,00:20:00,0,0,0,0,0,0
2018-04-10,00:40:00,0,0,0,0,0,0
2018-04-10,01:00:00,0,0,0,0,0,0
2018-04-10,01:20:00,0,0,0,0,0,0
2018-04-10,01:40:00,0,0,0,0,0,0
2018-04-10,02:00:00,0,0,0,0,0,0
2018-04-10,02:20:00,0,0,0,0,0,0
2018-04-10,02:40:00,0,0,0,0,0,0
2018-04-10,03:00:00,0,0,0,0,0,0
2018-04-10,03:20:00,0,0,0,0,0,0
2018-04-10,03:40:00,0,0,0,0,0,0
2018-04-10,04:00:00,0,0,0,0,0,0
2018-04-10,04:20:00,0,0,0,0,0,0
2018-04-10,04:40:00,0,0,0,0,0,0
2018-04-10,05:00:00,0,0,0,0,0,0
2018-04-10,05:20:00,0,0,0,0,0,0
2018-04-10,05:40:00,0.0066,0,0,0,0,0
2018-04-10,06:00:00,0.10485,0.05325,0.0423,0.04755,0.02275,0.052
2018-04-10,06:20:00,0.26395,0.1705,0.15085,0.16255,0.12635,0.166
2018-04-10,06:40:00,0.5541,0.4314,0.39725,0.42325,0.3307,0.41725
2018-04-10,07:00:00,0.88805,0.74885,0.70725,0.7396,0.6281,0.7271
2018-04-10,07:20:00,1.21545,1.0904,1.04095,1.07715,0.9546,1.0588
2018-04-10,07:40:00,1.55815,1.426,1.3698,1.4079,1.29035,1.39585
2018-04-10,08:00:00,1.8987,1.77185,1.71445,1.75105,1.63545,1.7283
2018-04-10,08:20:00,2.1794,2.0862,2.0205,2.0519,1.9444,2.0408
2018-04-10,08:40:00,2.43505,2.38205,2.2844,2.33315,2.2192,2.3328
2018-04-10,09:00:00,2.66875,2.6222,2.51995,2.56585,2.4579,2.5708
2018-04-10,09:20:00,2.88275,2.8268,2.72225,2.75685,2.6782,2.76615
2018-04-10,09:40:00,3.0744,3.031,2.9212,2.94385,2.8843,2.96205
2018-04-10,10:00:00,3.2138,3.18655,3.0692,3.0829,3.03845,3.0971
2018-04-10,10:20:00,3.35275,3.3188,3.208,3.19995,3.18125,3.22345
2018-04-10,10:40:00,3.44505,3.41615,3.32755,3.31895,3.32555,3.36945
2018-04-10,11:00:00,3.50825,3.503,3.3966,3.37165,3.40585,3.41115
2018-04-10,11:20:00,3.55375,3.569,3.46565,3.45175,3.4708,3.50835
2018-04-10,11:40:00,3.55625,3.55285,3.44655,3.4194,3.51645,3.4756
2018-04-10,12:00:00,3.64525,3.65075,3.5099,3.50165,3.45475,3.53225
2018-04-10,12:20:00,3.55745,3.72825,3.5895,3.5744,3.5785,3.60885
2018-04-10,12:40:00,3.7331,3.64845,3.5165,3.4827,3.50565,3.5253
2018-04-10,13:00:00,3.09185,3.5482,3.4225,3.3885,3.55095,3.43115
2018-04-10,13:20:00,2.7724,2.6147,2.55335,2.49185,2.7029,2.5409
2018-04-10,13:40:00,3.21305,3.2088,3.08565,3.07615,3.0064,3.09015
2018-04-10,14:00:00,3.17235,3.24955,3.15115,3.1411,3.0434,3.16715
2018-04-10,14:20:00,2.95295,3.0616,2.97685,2.94175,2.9963,2.9789
2018-04-10,14:40:00,2.7854,2.9302,2.85225,2.8179,2.91785,2.85765
2018-04-10,15:00:00,2.54675,2.67125,2.6006,2.5688,2.6404,2.60265
2018-04-10,15:20:00,2.26,2.39765,2.35845,2.3225,2.4132,2.35875
2018-04-10,15:40:00,1.9582,2.10235,2.07445,2.03795,2.13675,2.0738
2018-04-10,16:00:00,1.63675,1.80485,1.77625,1.74955,1.8404,1.7773
2018-04-10,16:20:00,1.28985,1.4627,1.44685,1.4174,1.524,1.4452
2018-04-10,16:40:00,0.9323,1.10785,1.09905,1.0721,1.18505,1.09905
2018-04-10,17:00:00,0.5317,0.7378,0.73625,0.7094,0.8166,0.7371
2018-04-10,17:20:00,0.1765,0.30595,0.29695,0.28885,0.40095,0.30255
2018-04-10,17:40:00,0.1161,0.15305,0.14515,0.14165,0.1594,0.15305
2018-04-10,18:00:00,0.03525,0.06905,0.0603,0.05675,0.0907,0.0683
2018-04-10,18:20:00,0.0155,0.01745,0.0181,0.01525,0.02225,0.017
2018-04-10,18:40:00,0,0.00815,0.0086,0.0065,0.0115,0.0072
2018-04-10,19:00:00,0,0,0,0,0,0
2018-04-10,19:20:00,0,0,0,0,0,0
2018-04-10,19:40:00,0,0,0,0,0,0
2018-04-10,20:00:00,0,0,0,0,0,0
2018-04-10,20:20:00,0,0,0,0,0,0
2018-04-10,20:40:00,0,0,0,0,0,0
2018-04-10,21:00:00,0,0,0,0,0,0
2018-04-10,21:20:00,0,0,0,0,0,0
2018-04-10,21:40:00,0,0,0,0,0,0
2018-04-10,22:00:00,0,0,0,0,0,0
2018-04-10,22:20:00,0,0,0,0,0,0
2018-04-10,22:40:00,0,0,0,0,0,0
2018-04-10,23:00:00,0,0,0,0,0,0
2018-04-10,23:20:00,0,0,0,0,0,0
2018-04-10,23:40:00,0,0,0,0,0,0
