﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11O1751002234洪秋冬一期1-PV-5000W-HV 11O1751002234,11O1751002231洪秋冬一期2-PV-5000W-HV 11O1751002231,11O1751002170洪秋冬一期3-PV-5000W-HV 11O1751002170,1211750000643洪秋冬二期1-PV-3000N-V 1211750000643,1211750000640洪秋冬二期2-PV-3000N-V 1211750000640,1211750000644洪秋冬二期3-PV-3000N-V 1211750000644
2018-02-28,00:00:00,0,0,0,0,0,0
2018-02-28,00:20:00,0,0,0,0,0,0
2018-02-28,00:40:00,0,0,0,0,0,0
2018-02-28,01:00:00,0,0,0,0,0,0
2018-02-28,01:20:00,0,0,0,0,0,0
2018-02-28,01:40:00,0,0,0,0,0,0
2018-02-28,02:00:00,0,0,0,0,0,0
2018-02-28,02:20:00,0,0,0,0,0,0
2018-02-28,02:40:00,0,0,0,0,0,0
2018-02-28,03:00:00,0,0,0,0,0,0
2018-02-28,03:20:00,0,0,0,0,0,0
2018-02-28,03:40:00,0,0,0,0,0,0
2018-02-28,04:00:00,0,0,0,0,0,0
2018-02-28,04:20:00,0,0,0,0,0,0
2018-02-28,04:40:00,0,0,0,0,0,0
2018-02-28,05:00:00,0.0107,0,0,0,0,0
2018-02-28,05:20:00,0.0142,0,0,0,0,0
2018-02-28,05:40:00,0.01455,0,0,0,0,0
2018-02-28,06:00:00,0.0147,0,0,0,0,0
2018-02-28,06:20:00,0.03325,0,0,0,0,0
2018-02-28,06:40:00,0.08775,0.0313,0.0007,0.0156,0.0274,0.0216
2018-02-28,07:00:00,0.19815,0.1844,0.1917,0.09075,0.10075,0.08815
2018-02-28,07:20:00,0.49195,0.4758,0.48565,0.2595,0.27125,0.2556
2018-02-28,07:40:00,0.9802,0.9586,0.9819,0.47915,0.509,0.5299
2018-02-28,08:00:00,1.8942,1.85465,1.90065,0.89355,0.89565,1.01265
2018-02-28,08:20:00,1.3679,1.36075,1.3817,0.74355,0.76725,0.74685
2018-02-28,08:40:00,1.13255,1.1326,1.14795,0.6292,0.6559,0.62345
2018-02-28,09:00:00,2.1233,2.11785,2.1484,0.91015,1.22285,0.8524
2018-02-28,09:20:00,1.9417,1.92095,1.9408,1.0592,1.109,1.01215
2018-02-28,09:40:00,3.75055,3.7015,3.75535,2.11655,2.143,1.28665
2018-02-28,10:00:00,4.0736,4.06995,4.11355,2.31215,2.3453,1.43745
2018-02-28,10:20:00,2.3225,2.23635,2.3436,1.34,1.36325,1.1804
2018-02-28,10:40:00,1.87425,1.86605,1.8899,1.0561,1.0835,1.0505
2018-02-28,11:00:00,1.6126,1.60275,1.624,0.90535,0.9259,0.90125
2018-02-28,11:20:00,1.08465,1.07415,1.08885,0.60465,0.62105,0.59935
2018-02-28,11:40:00,1.2758,1.26715,1.28735,0.7137,0.7396,0.7082
2018-02-28,12:00:00,1.4623,1.45825,1.4784,0.82185,0.84955,0.8143
2018-02-28,12:20:00,1.51105,1.50395,1.5259,0.8534,0.87305,0.8463
2018-02-28,12:40:00,0.8777,0.869,0.88045,0.48315,0.505,0.48655
2018-02-28,13:00:00,0.82135,0.81235,0.82275,0.4499,0.4712,0.4521
2018-02-28,13:20:00,0.41115,0.48645,0.4951,0.2635,0.2774,0.26355
2018-02-28,13:40:00,0.77595,0.86145,0.87315,0.4849,0.49795,0.47935
2018-02-28,14:00:00,1.18805,1.1797,1.1991,0.67,0.68365,0.66285
2018-02-28,14:20:00,1.21405,1.20475,1.2252,0.68215,0.69605,0.677
2018-02-28,14:40:00,0.86955,0.85895,0.8726,0.48385,0.4964,0.48065
2018-02-28,15:00:00,1.07785,1.06685,1.08525,0.6047,0.61775,0.60035
2018-02-28,15:20:00,1.17005,1.16125,1.18125,0.65775,0.67175,0.65155
2018-02-28,15:40:00,1.3261,1.31575,1.33955,0.7457,0.7614,0.74025
2018-02-28,16:00:00,0.8971,0.88335,0.89955,0.50155,0.51625,0.50015
2018-02-28,16:20:00,0.68225,0.66935,0.6812,0.3697,0.3864,0.3717
2018-02-28,16:40:00,0.79605,0.76595,0.7936,0.43935,0.4513,0.4358
2018-02-28,17:00:00,0.61065,0.45635,0.5385,0.34035,0.3473,0.33405
2018-02-28,17:20:00,0.19365,0.17515,0.18325,0.09235,0.1012,0.09075
2018-02-28,17:40:00,0.09395,0.07845,0.0855,0.02915,0.0366,0.02825
2018-02-28,18:00:00,0.02085,0.00865,0.01185,5.0E-5,0.0002,5.0E-5
2018-02-28,18:20:00,0.0127,0.0009,0.00245,0,0,0
2018-02-28,18:40:00,0.01255,0,0,0,0,0
2018-02-28,19:00:00,0.0127,0,0,0,0,0
2018-02-28,19:20:00,0.0125,0,0,0,0,0
2018-02-28,19:40:00,0.01245,0,0,0,0,0
2018-02-28,20:00:00,0.01215,0,0,0,0,0
2018-02-28,20:20:00,0.0125,0,0,0,0,0
2018-02-28,20:40:00,0.01285,0,0,0,0,0
2018-02-28,21:00:00,0.01355,0,0,0,0,0
2018-02-28,21:20:00,0.01315,0,0,0,0,0
2018-02-28,21:40:00,0.01285,0,0,0,0,0
2018-02-28,22:00:00,0,0,0,0,0,0
2018-02-28,22:20:00,0,0,0,0,0,0
2018-02-28,22:40:00,0,0,0,0,0,0
2018-02-28,23:00:00,0,0,0,0,0,0
2018-02-28,23:20:00,0,0,0,0,0,0
2018-02-28,23:40:00,0,0,0,0,0,0
