﻿﻿﻿﻿﻿﻿﻿inDate,inTime,10N1532000157PV-3000N-V 10N1532000157伸港林東溪,10N1532000142PV-3000N-V 10N1532000142伸港林東溪,10N1532000146PV-3000N-V 10N1532000146伸港林東溪,10N1532000147PV-3000N-V 10N1532000147伸港林東溪,10N1532000141PV-3000N-V 10N1532000141伸港林東溪,10N1532000148PV-3000N-V 10N1532000148伸港林東溪,10N1532000143PV-3000N-V 10N1532000143伸港林東溪,10N1532000145PV-3000N-V 10N1532000145伸港林東溪,10N1532000150PV-3000N-V 10N1532000150伸港林東溪,10N1532000149PV-3000N-V 10N1532000149伸港林東溪,10N1532000154PV-3000N-V 10N1532000154伸港林東溪
2018-01-22,00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,00:20:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,00:40:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,01:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,01:20:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,01:40:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,02:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,02:20:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,02:40:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,03:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,03:20:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,03:40:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,04:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,04:20:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,04:40:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,05:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,05:20:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,05:40:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,06:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,06:20:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,06:40:00,0.00115,0,0.00075,0.00035,0,0,0.00065,0.00365,0.0004,0,0.00085
2018-01-22,07:00:00,0.01975,0,0.0172,0.0075,0.01735,0.01265,0.01465,0.02675,0.0116,0.01485,0.01695
