﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151446000280PV-5000W-V 1151446000280大甲台灣時規,1151446000251PV-5000W-V 1151446000251大甲台灣時規,1151446000262PV-5000W-V 1151446000262大甲台灣時規,1151446000259PV-5000W-V 1151446000259大甲台灣時規,1151446000260PV-5000W-V 1151446000260大甲台灣時規,1151446000261PV-5000W-V 1151446000261大甲台灣時規
2018-03-19,00:00:00,0,0,0,0,0,0
2018-03-19,00:20:00,0,0,0,0,0,0
2018-03-19,00:40:00,0,0,0,0,0,0
2018-03-19,01:00:00,0,0,0,0,0,0
2018-03-19,01:20:00,0,0,0,0,0,0
2018-03-19,01:40:00,0,0,0,0,0,0
2018-03-19,02:00:00,0,0,0,0,0,0
2018-03-19,02:20:00,0,0,0,0,0,0
2018-03-19,02:40:00,0,0,0,0,0,0
2018-03-19,03:00:00,0,0,0,0,0,0
2018-03-19,03:20:00,0,0,0,0,0,0
2018-03-19,03:40:00,0,0,0,0,0,0
2018-03-19,04:00:00,0,0,0,0,0,0
2018-03-19,04:20:00,0,0,0,0,0,0
2018-03-19,04:40:00,0,0,0,0,0,0
2018-03-19,05:00:00,0,0,0,0,0,0
2018-03-19,05:20:00,0,0,0,0,0,0
2018-03-19,05:40:00,0,0,0,0,0,0
2018-03-19,06:00:00,0.0028,0.00835,0.0081,0.00855,0.01015,0
2018-03-19,06:20:00,0.0731,0.09185,0.10365,0.09635,0.0969,0
2018-03-19,06:40:00,0.24835,0.23665,0.31805,0.2616,0.22295,0.00275
2018-03-19,07:00:00,0.49065,0.47345,0.61415,0.47615,0.41,0.5351
2018-03-19,07:20:00,0.8779,0.8665,0.93195,0.88935,0.8644,0.84855
2018-03-19,07:40:00,1.1674,1.2149,1.24615,1.2101,1.19095,1.1519
2018-03-19,08:00:00,1.3914,1.44035,1.4371,1.4191,1.42005,1.33905
2018-03-19,08:20:00,1.59765,1.68755,1.7136,1.6405,1.6425,1.59045
2018-03-19,08:40:00,1.9114,1.98845,1.9925,1.9503,1.9648,1.8661
2018-03-19,09:00:00,2.20325,2.2852,2.28815,2.243,2.2572,2.15035
2018-03-19,09:20:00,2.40775,2.49055,2.4912,2.4476,2.46285,2.35175
2018-03-19,09:40:00,2.61285,2.6958,2.69445,2.65455,2.6641,2.55205
2018-03-19,10:00:00,2.7581,2.8382,2.83435,2.7993,2.8048,2.69135
2018-03-19,10:20:00,2.8713,2.94685,2.94325,2.9097,2.91525,2.8002
2018-03-19,10:40:00,2.9678,3.0403,3.03505,3.00725,3.00645,2.8924
2018-03-19,11:00:00,2.852,2.9164,2.9124,2.8844,2.88265,2.77375
2018-03-19,11:20:00,2.7162,2.7698,2.77,2.7545,2.75005,2.64565
2018-03-19,11:40:00,2.73815,2.79125,2.80265,2.78575,2.77325,2.68195
2018-03-19,12:00:00,2.36615,2.3918,2.37095,2.4029,2.39945,2.28565
2018-03-19,12:20:00,2.46135,2.51435,2.51475,2.5175,2.49015,2.4225
2018-03-19,12:40:00,2.40845,2.44995,2.4383,2.4542,2.4426,2.3544
2018-03-19,13:00:00,1.71065,1.7417,1.7219,1.7497,1.7292,1.6771
2018-03-19,13:20:00,2.3076,2.3274,2.29005,2.3493,2.3231,2.2344
2018-03-19,13:40:00,1.6971,1.74305,1.74515,1.7459,1.7114,1.69105
2018-03-19,14:00:00,1.95225,1.96705,1.93825,1.9906,1.9777,1.8967
2018-03-19,14:20:00,1.88815,1.90785,1.88445,1.9371,1.9073,1.8513
2018-03-19,14:40:00,1.1965,1.2202,1.2105,1.2305,1.20995,1.1839
2018-03-19,15:00:00,1.72975,1.746,1.7185,1.7749,1.738,1.6933
2018-03-19,15:20:00,1.00605,1.00695,0.97995,1.0291,1.01965,0.96685
2018-03-19,15:40:00,0.47305,0.4796,0.46805,0.48905,0.48985,0.46145
2018-03-19,16:00:00,0.2879,0.2976,0.2956,0.30475,0.30395,0.29125
2018-03-19,16:20:00,0.41,0.4205,0.41565,0.42815,0.42595,0.409
2018-03-19,16:40:00,0.1859,0.19345,0.19165,0.20075,0.20095,0.1914
2018-03-19,17:00:00,0.18145,0.18785,0.18635,0.19695,0.1961,0.1867
2018-03-19,17:20:00,0.0818,0.09535,0.09515,0.1047,0.1056,0.0969
2018-03-19,17:40:00,0.0093,0.01775,0.0189,0.0258,0.0269,0.02355
2018-03-19,18:00:00,0.0063,0.0116,0.0131,0.0199,0.0202,0.0187
2018-03-19,18:20:00,0.0012,0.00095,0.0017,0.0018,0.0019,0.00165
2018-03-19,18:40:00,0,0,0,0,0,0
2018-03-19,19:00:00,0,0,0,0,0,0
2018-03-19,19:20:00,0,0,0,0,0,0
2018-03-19,19:40:00,0,0,0,0,0,0
2018-03-19,20:00:00,0,0,0,0,0,0
2018-03-19,20:20:00,0,0,0,0,0,0
2018-03-19,20:40:00,0,0,0,0,0,0
2018-03-19,21:00:00,0,0,0,0,0,0
2018-03-19,21:20:00,0,0,0,0,0,0
2018-03-19,21:40:00,0,0,0,0,0,0
2018-03-19,22:00:00,0,0,0,0,0,0
2018-03-19,22:20:00,0,0,0,0,0,0
2018-03-19,22:40:00,0,0,0,0,0,0
2018-03-19,23:00:00,0,0,0,0,0,0
2018-03-19,23:20:00,0,0,0,0,0,0
2018-03-19,23:40:00,0,0,0,0,0,0
