﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211746000545林玲華1-PV-3000N-V 1211746000545,1211746000526林玲華2-PV-3000N-V 1211746000526
2018-03-30,00:00:00,0,0
2018-03-30,00:20:00,0,0
2018-03-30,00:40:00,0,0
2018-03-30,01:00:00,0,0
2018-03-30,01:20:00,0,0
2018-03-30,01:40:00,0,0
2018-03-30,02:00:00,0,0
2018-03-30,02:20:00,0,0
2018-03-30,02:40:00,0,0
2018-03-30,03:00:00,0,0
2018-03-30,03:20:00,0,0
2018-03-30,03:40:00,0,0
2018-03-30,04:00:00,0,0
2018-03-30,04:20:00,0,0
2018-03-30,04:40:00,0,0
2018-03-30,05:00:00,0,0
2018-03-30,05:20:00,0,0
2018-03-30,05:40:00,0,0
2018-03-30,06:00:00,0.02885,0.01735
2018-03-30,06:20:00,0.13365,0.1215
2018-03-30,06:40:00,0.28545,0.2722
2018-03-30,07:00:00,0.48655,0.47205
2018-03-30,07:20:00,0.71745,0.70395
2018-03-30,07:40:00,0.9729,0.96205
2018-03-30,08:00:00,1.21905,1.21065
2018-03-30,08:20:00,1.47195,1.46725
2018-03-30,08:40:00,1.70075,1.6979
2018-03-30,09:00:00,1.871,1.86565
2018-03-30,09:20:00,2.0621,2.0614
2018-03-30,09:40:00,2.3265,2.33155
2018-03-30,10:00:00,2.39,2.39335
2018-03-30,10:20:00,2.5806,2.5766
2018-03-30,10:40:00,2.6944,2.69995
2018-03-30,11:00:00,1.73965,1.7435
2018-03-30,11:20:00,2.81805,2.83605
2018-03-30,11:40:00,2.81885,2.8525
2018-03-30,12:00:00,2.8694,2.9022
2018-03-30,12:20:00,2.9129,2.9333
2018-03-30,12:40:00,2.8352,2.85845
2018-03-30,13:00:00,2.739,2.77505
2018-03-30,13:20:00,2.74185,2.78225
2018-03-30,13:40:00,2.6233,2.66315
2018-03-30,14:00:00,2.50425,2.54415
2018-03-30,14:20:00,2.34515,2.37825
2018-03-30,14:40:00,2.19415,2.2104
2018-03-30,15:00:00,1.9619,1.9749
2018-03-30,15:20:00,1.7695,1.78355
2018-03-30,15:40:00,1.45205,1.53205
2018-03-30,16:00:00,1.01525,1.275
2018-03-30,16:20:00,0.67785,1.019
2018-03-30,16:40:00,0.4915,0.74405
2018-03-30,17:00:00,0.2369,0.4776
2018-03-30,17:20:00,0.1011,0.21655
2018-03-30,17:40:00,0.07225,0.08545
2018-03-30,18:00:00,0.0112,0.0072
2018-03-30,18:20:00,0,5.0E-5
2018-03-30,18:40:00,0,0
2018-03-30,19:00:00,0,0
2018-03-30,19:20:00,0,0
2018-03-30,19:40:00,0,0
2018-03-30,20:00:00,0,0
2018-03-30,20:20:00,0,0
2018-03-30,20:40:00,0,0
2018-03-30,21:00:00,0,0
2018-03-30,21:20:00,0,0
2018-03-30,21:40:00,0,0
2018-03-30,22:00:00,0,0
2018-03-30,22:20:00,0,0
2018-03-30,22:40:00,0,0
2018-03-30,23:00:00,0,0
2018-03-30,23:20:00,0,0
2018-03-30,23:40:00,0,0
