﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151428000071PV-5000W-V 1151428000071大甲澄朗,10N1431000143PV-3000N-V 10N1431000143大甲澄朗,10N1431000144PV-3000N-V 10N1431000144大甲澄朗,1151644000340PV-5000W-V 1151644000340大甲澄朗
2017-10-20,00:00:00,0.0166,0,0,0
2017-10-20,00:20:00,0.0166,0,0,0
2017-10-20,00:40:00,0.0166,0,0,0
2017-10-20,01:00:00,0.0166,0,0,0
2017-10-20,01:20:00,0.0166,0,0,0
2017-10-20,01:40:00,0.0166,0,0,0
2017-10-20,02:00:00,0.0166,0,0,0
2017-10-20,02:20:00,0.0166,0,0,0
2017-10-20,02:40:00,0.0166,0,0,0
2017-10-20,03:00:00,0.0166,0,0,0
2017-10-20,03:20:00,0.0166,0,0,0
2017-10-20,03:40:00,0.0166,0,0,0
2017-10-20,04:00:00,0.0166,0,0,0
2017-10-20,04:20:00,0.0166,0,0,0
2017-10-20,04:40:00,0.0166,0,0,0
2017-10-20,05:00:00,0.0166,0,0,0
2017-10-20,05:20:00,0.0166,0,0,0
2017-10-20,05:40:00,0.0166,0,0,0
2017-10-20,06:00:00,0.03375,0,5.0E-5,0.02
2017-10-20,06:20:00,0.14035,0.0733,0.0206,0.1552
2017-10-20,06:40:00,0.39505,0.2611,0.26745,0.59335
2017-10-20,07:00:00,0.71865,0.4752,0.5465,1.0255
2017-10-20,07:20:00,1.31465,0.80475,0.82205,1.46365
2017-10-20,07:40:00,1.4732,1.0044,0.9666,1.7064
2017-10-20,08:00:00,1.9696,1.1824,1.2241,2.1185
2017-10-20,08:20:00,2.4187,1.3492,1.40985,2.4152
2017-10-20,08:40:00,2.74475,1.5933,1.6086,2.7432
2017-10-20,09:00:00,3.0697,1.829,1.80225,3.06035
2017-10-20,09:20:00,3.28215,1.9901,1.92305,3.26615
2017-10-20,09:40:00,3.06545,1.7658,1.81005,3.07745
2017-10-20,10:00:00,3.4401,2.1671,2.02615,3.4305
2017-10-20,10:20:00,3.43605,2.00835,2.02995,3.42885
2017-10-20,10:40:00,3.6608,2.2479,2.15525,3.6547
2017-10-20,11:00:00,3.36995,2.21615,1.978,3.34975
2017-10-20,11:20:00,2.98365,1.8411,1.7585,2.92625
2017-10-20,11:40:00,2.8927,1.69865,1.7352,2.83965
2017-10-20,12:00:00,3.03445,1.8049,1.79215,3.01125
2017-10-20,12:20:00,2.23815,1.5152,1.3194,2.10685
2017-10-20,12:40:00,1.93455,1.25205,1.11205,1.84155
2017-10-20,13:00:00,2.02405,1.271,1.1766,1.9346
2017-10-20,13:20:00,2.07085,1.24685,1.2151,1.9417
2017-10-20,13:40:00,1.3844,0.98465,0.7659,1.25605
2017-10-20,14:00:00,1.0381,0.60955,0.55135,0.9424
2017-10-20,14:20:00,1.672,0.95955,0.9496,1.59555
2017-10-20,14:40:00,1.72975,1.0816,1.00115,1.67195
2017-10-20,15:00:00,1.3398,0.9212,0.7427,1.2692
2017-10-20,15:20:00,1.3122,0.7975,0.7243,1.2905
2017-10-20,15:40:00,0.8692,0.61615,0.4479,0.8431
2017-10-20,16:00:00,0.6271,0.44565,0.29535,0.592
2017-10-20,16:20:00,0.5075,0.2911,0.2178,0.4782
2017-10-20,16:40:00,0.3243,0.2561,0.10035,0.2968
2017-10-20,17:00:00,0.0782,0.08045,0.00065,0.0546
2017-10-20,17:20:00,0.0166,0.00615,5.0E-5,0
2017-10-20,17:40:00,0.0166,0.00185,0,0
2017-10-20,18:00:00,0.0166,0,0,0
2017-10-20,18:20:00,0.0166,0,0,0
2017-10-20,18:40:00,0.0166,0,0,0
2017-10-20,19:00:00,0.0166,0,0,0
2017-10-20,19:20:00,0.0166,0,0,0
2017-10-20,19:40:00,0.0166,0,0,0
2017-10-20,20:00:00,0.0166,0,0,0
2017-10-20,20:20:00,0.0166,0,0,0
2017-10-20,20:40:00,0.0166,0,0,0
2017-10-20,21:00:00,0.0166,0,0,0
2017-10-20,21:20:00,0.0166,0,0,0
2017-10-20,21:40:00,0.0166,0,0,0
2017-10-20,22:00:00,0.0166,0,0,0
2017-10-20,22:20:00,0.0166,0,0,0
2017-10-20,22:40:00,0.0166,0,0,0
2017-10-20,23:00:00,0.0166,0,0,0
2017-10-20,23:20:00,0.0166,0,0,0
2017-10-20,23:40:00,0.0166,0,0,0
