﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11Z1713000275紀志星1-PV-5000W-V 11Z1713000275,1211724000256紀志星2-PV-3000N-V 1211724000256
2018-03-27,00:00:00,0,0
2018-03-27,00:20:00,0,0
2018-03-27,00:40:00,0,0
2018-03-27,01:00:00,0,0
2018-03-27,01:20:00,0,0
2018-03-27,01:40:00,0,0
2018-03-27,02:00:00,0,0
2018-03-27,02:20:00,0,0
2018-03-27,02:40:00,0,0
2018-03-27,03:00:00,0,0
2018-03-27,03:20:00,0,0
2018-03-27,03:40:00,0,0
2018-03-27,04:00:00,0,0
2018-03-27,04:20:00,0,0
2018-03-27,04:40:00,0,0
2018-03-27,05:00:00,0,0
2018-03-27,05:20:00,0,0
2018-03-27,05:40:00,0,0
2018-03-27,06:00:00,0.0425,0.019
2018-03-27,06:20:00,0.2207,0.10135
2018-03-27,06:40:00,0.5004,0.2273
2018-03-27,07:00:00,0.7968,0.38175
2018-03-27,07:20:00,1.07165,0.53525
2018-03-27,07:40:00,1.3007,0.6495
2018-03-27,08:00:00,1.8178,0.9211
2018-03-27,08:20:00,2.5686,1.3057
2018-03-27,08:40:00,2.49045,1.25775
2018-03-27,09:00:00,2.13765,1.0812
2018-03-27,09:20:00,2.1267,1.07115
2018-03-27,09:40:00,2.2622,1.1359
2018-03-27,10:00:00,2.17915,1.096
2018-03-27,10:20:00,3.985,2.006
2018-03-27,10:40:00,4.01955,2.03005
2018-03-27,11:00:00,4.4031,2.21235
2018-03-27,11:20:00,4.5828,2.32205
2018-03-27,11:40:00,4.37485,2.23315
2018-03-27,12:00:00,4.44825,2.29905
2018-03-27,12:20:00,4.1031,2.1602
2018-03-27,12:40:00,4.0272,2.0893
2018-03-27,13:00:00,4.67975,2.3548
2018-03-27,13:20:00,3.89705,1.98515
2018-03-27,13:40:00,3.1212,1.5812
2018-03-27,14:00:00,3.70895,1.86645
2018-03-27,14:20:00,3.17605,1.5954
2018-03-27,14:40:00,2.98295,1.5025
2018-03-27,15:00:00,2.54365,1.29145
2018-03-27,15:20:00,2.3387,1.1737
2018-03-27,15:40:00,2.0911,1.0512
2018-03-27,16:00:00,1.59645,0.8021
2018-03-27,16:20:00,1.3869,0.69365
2018-03-27,16:40:00,1.17885,0.5899
2018-03-27,17:00:00,0.793,0.3946
2018-03-27,17:20:00,0.44015,0.21695
2018-03-27,17:40:00,0.1836,0.0874
2018-03-27,18:00:00,0.0395,0.01225
2018-03-27,18:20:00,0,0
2018-03-27,18:40:00,0,0
2018-03-27,19:00:00,0,0
2018-03-27,19:20:00,0,0
2018-03-27,19:40:00,0,0
2018-03-27,20:00:00,0,0
2018-03-27,20:20:00,0,0
2018-03-27,20:40:00,0,0
2018-03-27,21:00:00,0,0
2018-03-27,21:20:00,0,0
2018-03-27,21:40:00,0,0
2018-03-27,22:00:00,0,0
2018-03-27,22:20:00,0,0
2018-03-27,22:40:00,0,0
2018-03-27,23:00:00,0,0
2018-03-27,23:20:00,0,0
2018-03-27,23:40:00,0,0
