﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11O1751002234洪秋冬一期1-PV-5000W-HV 11O1751002234,11O1751002231洪秋冬一期2-PV-5000W-HV 11O1751002231,11O1751002170洪秋冬一期3-PV-5000W-HV 11O1751002170,1211750000643洪秋冬二期1-PV-3000N-V 1211750000643,1211750000640洪秋冬二期2-PV-3000N-V 1211750000640,1211750000644洪秋冬二期3-PV-3000N-V 1211750000644
2018-03-27,00:00:00,0,0,0,0,0,0
2018-03-27,00:20:00,0,0,0,0,0,0
2018-03-27,00:40:00,0,0,0,0,0,0
2018-03-27,01:00:00,0,0,0,0,0,0
2018-03-27,01:20:00,0,0,0,0,0,0
2018-03-27,01:40:00,0,0,0,0,0,0
2018-03-27,02:00:00,0,0,0,0,0,0
2018-03-27,02:20:00,0,0,0,0,0,0
2018-03-27,02:40:00,0,0,0,0,0,0
2018-03-27,03:00:00,0,0,0,0,0,0
2018-03-27,03:20:00,0,0,0,0,0,0
2018-03-27,03:40:00,0,0,0,0,0,0
2018-03-27,04:00:00,0,0,0,0,0,0
2018-03-27,04:20:00,0,0,0,0,0,0
2018-03-27,04:40:00,0,0,0,0,0,0
2018-03-27,05:00:00,0,0,0,0,0,0
2018-03-27,05:20:00,0,0,0,0,0,0
2018-03-27,05:40:00,0,0,0,0,0,0
2018-03-27,06:00:00,0.0533,0.02605,0.00135,0.0124,0.0224,0.00195
2018-03-27,06:20:00,0.2537,0.2375,0.2447,0.1192,0.13015,0.12
2018-03-27,06:40:00,0.55445,0.51675,0.55095,0.29405,0.3062,0.28345
2018-03-27,07:00:00,0.92985,0.91185,0.93315,0.51185,0.52605,0.5113
2018-03-27,07:20:00,1.3388,1.33025,1.35735,0.74445,0.762,0.74685
2018-03-27,07:40:00,1.7847,1.7583,1.8042,1.0001,1.0085,1.00635
2018-03-27,08:00:00,2.25775,2.23055,2.2822,1.26985,1.28325,1.27495
2018-03-27,08:20:00,2.6884,2.6678,2.722,1.51295,1.5358,1.51275
2018-03-27,08:40:00,1.95655,1.94825,1.9796,1.09885,1.1216,1.0873
2018-03-27,09:00:00,1.5948,1.57,1.6029,0.8923,0.9099,0.8878
2018-03-27,09:20:00,2.1171,2.1045,2.13445,1.1941,1.2173,1.18525
2018-03-27,09:40:00,2.10715,2.08855,2.1263,1.1872,1.209,1.1802
2018-03-27,10:00:00,4.3102,4.27715,4.33985,2.4314,2.455,2.41515
2018-03-27,10:20:00,4.3947,4.3863,4.42985,2.4774,2.50525,2.46595
2018-03-27,10:40:00,4.9219,4.92555,4.9587,2.7984,2.8228,2.78005
2018-03-27,11:00:00,4.67235,4.67195,4.69205,2.66285,2.6933,2.6554
2018-03-27,11:20:00,4.40255,4.393,4.4029,2.57105,2.6036,2.55335
2018-03-27,11:40:00,4.67105,4.7002,4.7488,2.8324,2.852,2.81745
2018-03-27,12:00:00,4.7342,4.7172,4.7409,2.8093,2.8298,2.79505
2018-03-27,12:20:00,4.52945,4.4913,4.55435,2.66785,2.70035,2.65995
2018-03-27,12:40:00,4.61485,4.5078,4.6351,2.6857,2.71085,2.66775
2018-03-27,13:00:00,4.48645,4.4513,4.559,2.6414,2.66715,2.64125
2018-03-27,13:20:00,4.35515,4.3397,4.44485,2.5472,2.5933,2.5293
2018-03-27,13:40:00,4.35125,4.14765,4.38485,2.44595,2.4793,2.4428
2018-03-27,14:00:00,4.223,4.0006,4.2588,2.37125,2.393,2.36845
2018-03-27,14:20:00,4.17015,3.94335,4.192,2.33705,2.36705,2.34035
2018-03-27,14:40:00,3.3221,3.17855,3.3322,1.8691,1.89885,1.86425
2018-03-27,15:00:00,3.44935,3.27325,3.4747,1.94075,1.9712,1.93575
2018-03-27,15:20:00,3.04745,2.90135,3.0672,1.71455,1.74515,1.7062
2018-03-27,15:40:00,2.3687,2.26355,2.3789,1.3377,1.35965,1.33135
2018-03-27,16:00:00,1.92105,1.7479,1.92935,1.08685,1.1075,1.07975
2018-03-27,16:20:00,1.42575,1.2429,1.4269,0.807,0.8247,0.79835
2018-03-27,16:40:00,1.12925,0.93145,1.08095,0.6367,0.6521,0.6274
2018-03-27,17:00:00,0.7923,0.6278,0.70335,0.4476,0.4631,0.44135
2018-03-27,17:20:00,0.4364,0.38655,0.41175,0.24085,0.25515,0.2414
2018-03-27,17:40:00,0.1856,0.1704,0.1783,0.08745,0.09745,0.0864
2018-03-27,18:00:00,0.0555,0.0396,0.0455,0.007,0.01195,0.0068
2018-03-27,18:20:00,0.01455,0.0025,0.00565,0,0,0
2018-03-27,18:40:00,0.0128,0.00035,0.00085,0,0,0
2018-03-27,19:00:00,0.01235,0,0,0,0,0
2018-03-27,19:20:00,0.01215,0,0,0,0,0
2018-03-27,19:40:00,0.01155,0,0,0,0,0
2018-03-27,20:00:00,0.01225,0,0,0,0,0
2018-03-27,20:20:00,0.0121,0,0,0,0,0
2018-03-27,20:40:00,0.01185,0,0,0,0,0
2018-03-27,21:00:00,0.0114,0,0,0,0,0
2018-03-27,21:20:00,0.0113,0,0,0,0,0
2018-03-27,21:40:00,0.01095,0,0,0,0,0
2018-03-27,22:00:00,0,0,0,0,0,0
2018-03-27,22:20:00,0,0,0,0,0,0
2018-03-27,22:40:00,0,0,0,0,0,0
2018-03-27,23:00:00,0,0,0,0,0,0
2018-03-27,23:20:00,0,0,0,0,0,0
2018-03-27,23:40:00,0,0,0,0,0,0
