﻿﻿﻿﻿﻿﻿﻿inDate,inTime,10D1638000173PV-5000W-V 10D1638000173陳慶修#1,1151449000296PV-5000W-V 1151449000296陳慶修#2,10D1638000183PV-5000W-V 10D1638000183陳慶修#3
2017-11-04,00:00:00,0,0,0
2017-11-04,00:20:00,0,0,0
2017-11-04,00:40:00,0,0,0
2017-11-04,01:00:00,0,0,0
2017-11-04,01:20:00,0,0,0
2017-11-04,01:40:00,0,0,0
2017-11-04,02:00:00,0,0,0
2017-11-04,02:20:00,0,0,0
2017-11-04,02:40:00,0,0,0
2017-11-04,03:00:00,0,0,0
2017-11-04,03:20:00,0,0,0
2017-11-04,03:40:00,0,0,0
2017-11-04,04:00:00,0,0,0
2017-11-04,04:20:00,0,0,0
2017-11-04,04:40:00,0,0,0
2017-11-04,05:00:00,0,0,0
2017-11-04,05:20:00,0,0,0
2017-11-04,05:40:00,0,0,0
2017-11-04,06:00:00,0,0,0
2017-11-04,06:20:00,0.01015,0,0.01205
2017-11-04,06:40:00,0.06125,0,0.06405
2017-11-04,07:00:00,0.12015,0,0.11895
2017-11-04,07:20:00,0.3438,0,0.3407
2017-11-04,07:40:00,0.68935,0,0.69595
2017-11-04,08:00:00,0.89045,0,0.894
2017-11-04,08:20:00,1.08155,0,1.08385
2017-11-04,08:40:00,1.6178,0,1.6346
2017-11-04,09:00:00,1.5391,0,1.5546
2017-11-04,09:20:00,1.8026,0,1.8289
2017-11-04,09:40:00,2.76915,0,2.8006
2017-11-04,10:00:00,2.11975,0,2.1218
2017-11-04,10:20:00,1.84455,0,1.8513
2017-11-04,10:40:00,2.3368,0,2.37035
2017-11-04,11:00:00,2.89135,0,2.90525
2017-11-04,11:20:00,2.73595,0,2.76085
2017-11-04,11:40:00,2.7259,0,2.7433
2017-11-04,12:00:00,3.7325,0,3.7439
2017-11-04,12:20:00,4.07215,0,4.098
2017-11-04,12:40:00,3.9374,0,3.94645
2017-11-04,13:00:00,3.83805,0,3.84305
2017-11-04,13:20:00,3.4333,0,3.4165
2017-11-04,13:40:00,2.7713,0,2.68305
2017-11-04,14:00:00,2.4724,0,2.2947
2017-11-04,14:20:00,2.84355,0,2.5651
2017-11-04,14:40:00,1.40855,0,1.1868
2017-11-04,15:00:00,1.56655,0,1.26945
2017-11-04,15:20:00,1.5654,0,1.21825
2017-11-04,15:40:00,0.85175,0,0.607
2017-11-04,16:00:00,0.33655,0,0.2704
2017-11-04,16:20:00,0.2079,0,0.1941
2017-11-04,16:40:00,0.05295,0,0.055
2017-11-04,17:00:00,0.0008,0,0.0011
2017-11-04,17:20:00,0,0,0
2017-11-04,17:40:00,0,0,0
2017-11-04,18:00:00,0,0,0
2017-11-04,18:20:00,0,0,0
2017-11-04,18:40:00,0,0,0
2017-11-04,19:00:00,0,0,0
2017-11-04,19:20:00,0,0,0
2017-11-04,19:40:00,0,0,0
2017-11-04,20:00:00,0,0,0
2017-11-04,20:20:00,0,0,0
2017-11-04,20:40:00,0,0,0
2017-11-04,21:00:00,0,0,0
2017-11-04,21:20:00,0,0,0
2017-11-04,21:40:00,0,0,0
2017-11-04,22:00:00,0,0,0
2017-11-04,22:20:00,0,0,0
2017-11-04,22:40:00,0,0,0
2017-11-04,23:00:00,0,0,0
2017-11-04,23:20:00,0,0,0
2017-11-04,23:40:00,0,0,0
