﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11S1644000076PV-3000N-V 11S1644000076嘉美博#1,11S1634000040PV-3000N-V 11S1634000040PV-嘉美博#2,11S1644000068PV-3000N-V 11S1644000068嘉美博#3,11S1644000078PV-3000N-V 11S1644000078嘉美博#4,11H1652000819PV-5000W-HV 11H1652000819嘉美博#5,11H1643000704PV-5000W-HV 11H1643000704嘉美博#6,11H1652000821PV-5000W-HV 11H1652000821嘉美博#7,11I1545000025PV-5000W-HV 11I1545000025嘉美博#8,11H1652000825PV-5000W-HV 11H1652000825嘉美博#9
2017-11-04,00:00:00,0,0,0,0,0,0,0,0,0
2017-11-04,00:20:00,0,0,0,0,0,0,0,0,0
2017-11-04,00:40:00,0,0,0,0,0,0,0,0,0
2017-11-04,01:00:00,0,0,0,0,0,0,0,0,0
2017-11-04,01:20:00,0,0,0,0,0,0,0,0,0
2017-11-04,01:40:00,0,0,0,0,0,0,0,0,0
2017-11-04,02:00:00,0,0,0,0,0,0,0,0,0
2017-11-04,02:20:00,0,0,0,0,0,0,0,0,0
2017-11-04,02:40:00,0,0,0,0,0,0,0,0,0
2017-11-04,03:00:00,0,0,0,0,0,0,0,0,0
2017-11-04,03:20:00,0,0,0,0,0,0,0,0,0
2017-11-04,03:40:00,0,0,0,0,0,0,0,0,0
2017-11-04,04:00:00,0,0,0,0,0,0,0,0,0
2017-11-04,04:20:00,0,0,0,0,0,0,0,0,0
2017-11-04,04:40:00,0,0,0,0,0,0,0,0,0
2017-11-04,05:00:00,0,0,0,0,0,0,0,0,0
2017-11-04,05:20:00,0,0,0,0,0,0,0,0,0
2017-11-04,05:40:00,0,0,0,0,0,0,0,0,0
2017-11-04,06:00:00,0,5.0E-5,0,0,0,0,5.0E-5,0,0
2017-11-04,06:20:00,0.00155,0.004,0.0022,0.00585,0,0,0.01365,0,0.02725
2017-11-04,06:40:00,0.01595,0.0235,0.0208,0.0312,0.02085,0,0.05335,0,0.097
2017-11-04,07:00:00,0.0762,0.07835,0.0738,0.0829,0.22555,0,0.11385,0,0.16705
2017-11-04,07:20:00,0.22235,0.2115,0.22215,0.221,0.46845,0,0.33975,0,0.37735
2017-11-04,07:40:00,0.34505,0.3235,0.3531,0.3469,0.679,0,0.53595,0,0.56295
2017-11-04,08:00:00,0.47735,0.44675,0.5062,0.49125,0.9058,0,0.79095,0,0.74765
2017-11-04,08:20:00,0.54105,0.5027,0.56755,0.53905,1.0072,0,0.86175,0,0.82675
2017-11-04,08:40:00,1.1614,1.05495,1.5123,1.44705,2.46685,0,2.1417,0,2.13295
2017-11-04,09:00:00,1.4167,1.288,1.77195,1.66695,2.87995,0,2.9223,0,2.51795
2017-11-04,09:20:00,1.2181,1.1053,1.38305,1.31035,2.30135,0,2.1497,0,1.9794
2017-11-04,09:40:00,1.3128,1.1918,1.4439,1.36845,2.4325,0,2.2963,0,2.094
2017-11-04,10:00:00,1.22715,1.11815,1.3039,1.22705,2.2063,0,2.12765,0,1.90215
2017-11-04,10:20:00,0.95705,0.8693,0.9677,0.925,1.70635,0,1.50665,0,1.44265
2017-11-04,10:40:00,1.57115,1.427,1.6285,1.5379,2.8516,0,2.6622,0,2.4692
2017-11-04,11:00:00,1.9028,1.71175,1.90885,1.8028,3.4237,0,3.1146,0,2.97885
2017-11-04,11:20:00,1.86775,1.7008,1.81775,1.6993,3.27955,0,3.32365,0,2.85145
2017-11-04,11:40:00,2.1783,1.9634,2.05895,1.94335,3.81745,0,3.5232,0,3.3609
2017-11-04,12:00:00,2.15635,1.94985,1.9713,1.8536,3.7464,0,3.5882,0,3.3006
2017-11-04,12:20:00,2.18145,1.97065,1.92575,1.81315,3.70885,0,3.5023,0,3.26435
2017-11-04,12:40:00,1.98485,1.7999,1.7265,1.6199,3.3455,0,3.2827,0,2.92925
2017-11-04,13:00:00,2.1941,1.97855,1.82795,1.7252,3.63055,0,3.3697,0,3.1958
2017-11-04,13:20:00,2.0461,1.85015,1.5994,1.50425,3.2954,0,3.1802,0,2.92665
2017-11-04,13:40:00,2.038,1.84955,1.49725,1.4116,3.16735,0,3.0772,0,2.84585
