﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211746000545林玲華1-PV-3000N-V 1211746000545,1211746000526林玲華2-PV-3000N-V 1211746000526
2018-04-07,00:00:00,0,0
2018-04-07,00:20:00,0,0
2018-04-07,00:40:00,0,0
2018-04-07,01:00:00,0,0
2018-04-07,01:20:00,0,0
2018-04-07,01:40:00,0,0
2018-04-07,02:00:00,0,0
2018-04-07,02:20:00,0,0
2018-04-07,02:40:00,0,0
2018-04-07,03:00:00,0,0
2018-04-07,03:20:00,0,0
2018-04-07,03:40:00,0,0
2018-04-07,04:00:00,0,0
2018-04-07,04:20:00,0,0
2018-04-07,04:40:00,0,0
2018-04-07,05:00:00,0,0
2018-04-07,05:20:00,0,0
2018-04-07,05:40:00,0,0
2018-04-07,06:00:00,0,0
2018-04-07,06:20:00,0.02995,0.02315
2018-04-07,06:40:00,0.0446,0.03175
2018-04-07,07:00:00,0.0397,0.02675
2018-04-07,07:20:00,0.0661,0.05395
2018-04-07,07:40:00,0.09205,0.081
2018-04-07,08:00:00,0.13535,0.12595
2018-04-07,08:20:00,0.1727,0.1631
2018-04-07,08:40:00,0.22005,0.21085
2018-04-07,09:00:00,0.27625,0.26715
2018-04-07,09:20:00,0.2216,0.2119
2018-04-07,09:40:00,0.2321,0.2233
2018-04-07,10:00:00,0.297,0.28985
2018-04-07,10:20:00,0.43535,0.42745
2018-04-07,10:40:00,0.5094,0.5015
2018-04-07,11:00:00,0.63865,0.63405
2018-04-07,11:20:00,1.1717,1.17085
2018-04-07,11:40:00,0.7647,0.75835
2018-04-07,12:00:00,0.62905,0.6239
2018-04-07,12:20:00,0.73545,0.7302
2018-04-07,12:40:00,0.43175,0.4234
2018-04-07,13:00:00,0.5659,0.5609
2018-04-07,13:20:00,1.67735,1.68135
2018-04-07,13:40:00,1.36475,1.3645
2018-04-07,14:00:00,0.9414,0.93685
2018-04-07,14:20:00,0.55125,0.54395
2018-04-07,14:40:00,0.5136,0.5089
2018-04-07,15:00:00,0.70175,0.69915
2018-04-07,15:20:00,0.53665,0.53145
2018-04-07,15:40:00,0.5623,0.55765
2018-04-07,16:00:00,0.6158,0.617
2018-04-07,16:20:00,0.48475,0.4765
2018-04-07,16:40:00,0.23175,0.222
2018-04-07,17:00:00,0.1793,0.16935
2018-04-07,17:20:00,0.09885,0.08715
2018-04-07,17:40:00,0.04335,0.03005
2018-04-07,18:00:00,0.002,0.00045
2018-04-07,18:20:00,0,5.0E-5
2018-04-07,18:40:00,0,0
2018-04-07,19:00:00,0,0
2018-04-07,19:20:00,0,0
2018-04-07,19:40:00,0,0
2018-04-07,20:00:00,0,0
2018-04-07,20:20:00,0,0
2018-04-07,20:40:00,0,0
2018-04-07,21:00:00,0,0
2018-04-07,21:20:00,0,0
2018-04-07,21:40:00,0,0
2018-04-07,22:00:00,0,0
2018-04-07,22:20:00,0,0
2018-04-07,22:40:00,0,0
2018-04-07,23:00:00,0,0
2018-04-07,23:20:00,0,0
2018-04-07,23:40:00,0,0
