﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151428000083PV-5000W-V 1151428000083后里李聰棋,1151428000087PV-5000W-V 1151428000087后里李聰棋,1151428000108PV-5000W-V 1151428000108后里李聰棋,1151428000105PV-5000W-V 1151428000105后里李聰棋,1151428000106PV-5000W-V 1151428000106后里李聰棋,1151428000109PV-5000W-V 1151428000109后里李聰棋
2018-04-09,00:00:00,0,0,0,0,0,0
2018-04-09,00:20:00,0,0,0,0,0,0
2018-04-09,00:40:00,0,0,0,0,0,0
2018-04-09,01:00:00,0,0,0,0,0,0
2018-04-09,01:20:00,0,0,0,0,0,0
2018-04-09,01:40:00,0,0,0,0,0,0
2018-04-09,02:00:00,0,0,0,0,0,0
2018-04-09,02:20:00,0,0,0,0,0,0
2018-04-09,02:40:00,0,0,0,0,0,0
2018-04-09,03:00:00,0,0,0,0,0,0
2018-04-09,03:20:00,0,0,0,0,0,0
2018-04-09,03:40:00,0,0,0,0,0,0
2018-04-09,04:00:00,0,0,0,0,0,0
2018-04-09,04:20:00,0,0,0,0,0,0
2018-04-09,04:40:00,0,0,0,0,0,0
2018-04-09,05:00:00,0,0,0,0,0,0
2018-04-09,05:20:00,0,0,0,0,0,0
2018-04-09,05:40:00,0.00705,0,0,0,0,0
2018-04-09,06:00:00,0.10975,0.0529,0.0413,0.0469,0.02245,0.0508
2018-04-09,06:20:00,0.26815,0.1922,0.1711,0.1821,0.14245,0.1849
2018-04-09,06:40:00,0.59095,0.44135,0.40515,0.4322,0.3269,0.4189
2018-04-09,07:00:00,0.91905,0.796,0.74925,0.7842,0.65915,0.76625
2018-04-09,07:20:00,1.211,1.07025,1.02195,1.0548,0.96015,1.0435
2018-04-09,07:40:00,1.6206,1.4723,1.42295,1.45495,1.32955,1.43675
2018-04-09,08:00:00,1.7265,1.74025,1.6849,1.71465,1.7022,1.7015
2018-04-09,08:20:00,2.10775,1.9499,1.86995,1.92105,1.72505,1.906
2018-04-09,08:40:00,2.507,2.34985,2.2696,2.3021,2.20005,2.30735
2018-04-09,09:00:00,2.6583,2.72095,2.6271,2.6624,2.57795,2.67805
2018-04-09,09:20:00,2.92905,2.80465,2.6911,2.757,2.6771,2.74915
2018-04-09,09:40:00,3.18105,3.10745,2.9935,3.02125,2.91725,3.03765
2018-04-09,10:00:00,3.35465,3.337,3.21265,3.2341,3.16015,3.2444
2018-04-09,10:20:00,3.49995,3.4957,3.35615,3.3987,3.3303,3.4146
2018-04-09,10:40:00,3.6124,3.6187,3.4762,3.4841,3.43105,3.5036
2018-04-09,11:00:00,3.7177,3.699,3.5438,3.5651,3.5112,3.5828
2018-04-09,11:20:00,3.7137,3.7388,3.5739,3.61275,3.4926,3.6295
2018-04-09,11:40:00,3.7134,3.819,3.6712,3.66585,3.74495,3.69735
2018-04-09,12:00:00,3.5739,3.545,3.39945,3.39485,3.3133,3.4219
2018-04-09,12:20:00,3.81675,3.8753,3.7337,3.7031,3.7936,3.7467
2018-04-09,12:40:00,3.5811,3.76195,3.62575,3.6064,3.6469,3.6352
2018-04-09,13:00:00,3.5215,3.59595,3.4896,3.41325,3.50945,3.47715
2018-04-09,13:20:00,3.3962,3.4981,3.38665,3.36485,3.3599,3.3901
2018-04-09,13:40:00,3.36955,3.3529,3.24695,3.223,3.29525,3.24275
2018-04-09,14:00:00,3.2,3.2947,3.2074,3.1706,3.23105,3.214
2018-04-09,14:20:00,2.63435,3.0624,2.9855,2.9358,3.08715,2.98375
2018-04-09,14:40:00,2.80415,2.65745,2.58805,2.5894,2.55265,2.60115
2018-04-09,15:00:00,2.53545,2.625,2.57725,2.54195,2.702,2.58315
2018-04-09,15:20:00,2.24505,2.4498,2.4002,2.3764,2.39305,2.40455
2018-04-09,15:40:00,1.6863,1.9801,1.9564,1.9134,2.0648,1.9531
2018-04-09,16:00:00,1.4821,1.41875,1.39715,1.3862,1.53125,1.4007
2018-04-09,16:20:00,0.99505,1.35975,1.33855,1.32475,1.35575,1.34565
2018-04-09,16:40:00,0.79195,0.8448,0.83765,0.81255,0.9808,0.84075
2018-04-09,17:00:00,0.59805,0.77395,0.75395,0.7598,0.733,0.76425
2018-04-09,17:20:00,0.31135,0.41205,0.4053,0.39075,0.5069,0.41045
2018-04-09,17:40:00,0.16645,0.24135,0.2309,0.22745,0.26555,0.23825
2018-04-09,18:00:00,0.0563,0.1014,0.09375,0.0896,0.12715,0.1023
2018-04-09,18:20:00,0.0156,0.027,0.02515,0.0224,0.03515,0.02705
2018-04-09,18:40:00,0.0003,0.00845,0.0092,0.00715,0.0126,0.0077
2018-04-09,19:00:00,0,0,0,0,0,0
2018-04-09,19:20:00,0,0,0,0,0,0
2018-04-09,19:40:00,0,0,0,0,0,0
2018-04-09,20:00:00,0,0,0,0,0,0
2018-04-09,20:20:00,0,0,0,0,0,0
2018-04-09,20:40:00,0,0,0,0,0,0
2018-04-09,21:00:00,0,0,0,0,0,0
2018-04-09,21:20:00,0,0,0,0,0,0
2018-04-09,21:40:00,0,0,0,0,0,0
2018-04-09,22:00:00,0,0,0,0,0,0
2018-04-09,22:20:00,0,0,0,0,0,0
2018-04-09,22:40:00,0,0,0,0,0,0
2018-04-09,23:00:00,0,0,0,0,0,0
2018-04-09,23:20:00,0,0,0,0,0,0
2018-04-09,23:40:00,0,0,0,0,0,0
