﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211727000268詠升三號1-PV-3000N-V 1211727000268,1211727000266詠升三號2-PV-3000N-V 1211727000266,1211724000242詠升三號3-PV-3000N-V 1211724000242,1211724000238詠升三號4-PV-3000N-V 1211724000238,11O1730000872詠升三號5-PV-5000W-HV 11O1730000872,1211724000234詠升一號1-PV-3000N-V 1211724000234,1211724000230詠升一號2-PV-3000N-V 1211724000230,1211724000231詠升一號3-PV-3000N-V 1211724000231,1211727000269詠升一號4-PV-3000N-V 1211727000269,11O1730000873詠升一號5-PV-5000W-HV 11O1730000873
2018-03-27,00:00:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,00:20:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,00:40:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,01:00:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,01:20:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,01:40:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,02:00:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,02:20:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,02:40:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,03:00:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,03:20:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,03:40:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,04:00:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,04:20:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,04:40:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,05:00:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,05:20:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,05:40:00,0,0,0,0,0,0,0,0,0,0.00145
2018-03-27,06:00:00,0.01005,0.01805,0.0071,0.0026,0.0349,0.02405,0.0253,0.0158,0.01605,0.0515
2018-03-27,06:20:00,0.08085,0.0943,0.08785,0.053,0.17615,0.10375,0.11715,0.09955,0.09425,0.16395
2018-03-27,06:40:00,0.1745,0.1926,0.18195,0.1327,0.33355,0.20095,0.2214,0.2014,0.19415,0.3268
2018-03-27,07:00:00,0.2747,0.3053,0.29605,0.21495,0.5211,0.33775,0.3593,0.34675,0.33095,0.54785
2018-03-27,07:20:00,0.38325,0.42615,0.4505,0.29985,0.81725,0.5192,0.5473,0.53365,0.51985,0.8238
2018-03-27,07:40:00,0.47585,0.5425,0.7011,0.3594,1.1582,0.7263,0.7603,0.74675,0.7401,1.12685
2018-03-27,08:00:00,0.73395,0.9591,0.9501,0.42715,1.53395,0.95715,1.00005,0.9951,0.98395,1.50515
2018-03-27,08:20:00,1.15205,1.18335,1.1433,0.50665,1.8292,1.14895,1.199,1.19005,1.18455,1.80845
2018-03-27,08:40:00,1.37405,1.40045,1.35205,0.5677,2.16035,1.35575,1.41255,1.40525,1.397,2.15005
2018-03-27,09:00:00,1.6029,1.619,1.5564,0.61475,2.4966,1.573,1.62595,1.63515,1.6063,2.4823
2018-03-27,09:20:00,1.7848,1.7878,1.72165,0.7556,2.77285,1.74375,1.8011,1.82325,1.7784,2.7577
2018-03-27,09:40:00,2.04265,2.05875,1.97475,1.8793,3.16995,1.9984,2.0661,2.09775,2.044,3.14975
2018-03-27,10:00:00,2.07775,2.0974,2.02185,2.04755,3.2705,2.0493,2.1156,2.15035,2.09155,3.24445
2018-03-27,10:20:00,2.155,2.28575,2.08245,2.24355,3.5181,2.2276,2.29655,2.3375,2.15895,3.496
2018-03-27,10:40:00,2.3525,2.3685,2.26765,2.3333,3.60745,2.3017,2.3807,2.4164,2.3593,3.596
2018-03-27,11:00:00,2.1969,2.2118,2.12015,2.1553,3.3812,2.15835,2.23095,2.26505,2.20445,3.3945
2018-03-27,11:20:00,1.90655,1.9227,1.8458,1.87725,2.9522,1.88955,1.94145,1.97815,1.9159,2.95525
2018-03-27,11:40:00,2.13715,2.14535,2.07885,2.11845,3.3349,2.0926,2.1641,2.1816,2.1453,3.304
2018-03-27,12:00:00,2.60665,2.6184,2.51735,2.6035,4.0172,2.5667,2.64155,2.6942,2.61715,4.00385
2018-03-27,12:20:00,2.58415,2.5947,2.48995,2.5833,3.95755,2.54335,2.6184,2.67135,2.5926,3.95095
2018-03-27,12:40:00,1.8442,1.855,1.7994,1.83465,2.86675,1.8236,1.8855,1.91205,1.86385,2.84875
2018-03-27,13:00:00,2.24365,2.24005,2.16965,2.24125,3.43345,2.19455,2.26145,2.2876,2.2467,3.41425
2018-03-27,13:20:00,2.46325,2.4724,2.37295,2.46435,3.77715,2.41725,2.49,2.5321,2.4669,3.74475
2018-03-27,13:40:00,2.5161,2.52095,2.43055,2.5194,3.8599,2.46815,2.54375,2.58475,2.5265,3.84105
2018-03-27,14:00:00,2.41355,2.42115,2.33335,2.41525,3.7167,2.3748,2.44995,2.4861,2.43095,3.6922
2018-03-27,14:20:00,2.3443,2.3514,2.26855,2.3484,3.61285,2.3117,2.38655,2.4142,2.36615,3.58785
2018-03-27,14:40:00,1.4739,1.47465,1.43905,1.4692,2.299,1.45335,1.50125,1.52135,1.4832,2.26975
2018-03-27,15:00:00,1.22545,1.2302,1.1868,1.22315,1.8733,1.2167,1.255,1.26795,1.23625,1.8634
2018-03-27,15:20:00,0.7818,0.7925,0.76955,0.76765,1.223,0.7796,0.80565,0.81485,0.79175,1.20455
2018-03-27,15:40:00,1.1642,1.1525,1.1084,1.1617,1.80445,1.1523,1.1966,1.208,1.18375,1.79615
2018-03-27,16:00:00,1.0606,1.0518,1.0919,1.0756,1.7658,1.1046,1.1315,1.15605,1.113,1.75215
2018-03-27,16:20:00,0.81595,0.77375,0.9494,0.6889,1.52565,0.8652,0.73605,0.99475,0.6845,1.50255
2018-03-27,16:40:00,0.5597,0.56095,0.69925,0.5087,1.1169,0.65965,0.5761,0.74845,0.53185,1.0963
2018-03-27,17:00:00,0.38055,0.3922,0.49035,0.37435,0.78845,0.4325,0.423,0.5279,0.39705,0.77975
2018-03-27,17:20:00,0.1951,0.2014,0.2534,0.18735,0.44695,0.24155,0.2362,0.2705,0.20945,0.441
2018-03-27,17:40:00,0.0694,0.0809,0.09305,0.0587,0.18365,0.1062,0.1102,0.10455,0.0813,0.1725
2018-03-27,18:00:00,0.00165,0.00485,0.0031,0.0003,0.0368,0.0081,0.01585,0.0052,0.00335,0.02515
2018-03-27,18:20:00,0,0,0,0,0.0104,0,0.0007,0,0,0.0041
2018-03-27,18:40:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,19:00:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,19:20:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,19:40:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,20:00:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,20:20:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,20:40:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,21:00:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,21:20:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,21:40:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,22:00:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,22:20:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,22:40:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,23:00:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,23:20:00,0,0,0,0,0,0,0,0,0,0
2018-03-27,23:40:00,0,0,0,0,0,0,0,0,0,0
