﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211746000545林玲華1-PV-3000N-V 1211746000545,1211746000526林玲華2-PV-3000N-V 1211746000526
2018-04-25,00:00:00,0,0
2018-04-25,00:20:00,0,0
2018-04-25,00:40:00,0,0
2018-04-25,01:00:00,0,0
2018-04-25,01:20:00,0,0
2018-04-25,01:40:00,0,0
2018-04-25,02:00:00,0,0
2018-04-25,02:20:00,0,0
2018-04-25,02:40:00,0,0
2018-04-25,03:00:00,0,0
2018-04-25,03:20:00,0,0
2018-04-25,03:40:00,0,0
2018-04-25,04:00:00,0,0
2018-04-25,04:20:00,0,0
2018-04-25,04:40:00,0,0
2018-04-25,05:00:00,0,0
2018-04-25,05:20:00,0,0
2018-04-25,05:40:00,0.01355,0.006
2018-04-25,06:00:00,0.0476,0.03445
2018-04-25,06:20:00,0.08915,0.07645
2018-04-25,06:40:00,0.2521,0.24175
2018-04-25,07:00:00,0.78645,0.77275
2018-04-25,07:20:00,1.06535,1.05535
2018-04-25,07:40:00,1.3272,1.32145
2018-04-25,08:00:00,1.61755,1.61665
2018-04-25,08:20:00,1.86855,1.87125
2018-04-25,08:40:00,1.9802,1.98805
2018-04-25,09:00:00,1.5144,1.51925
2018-04-25,09:20:00,1.3359,1.33825
2018-04-25,09:40:00,1.4319,1.43535
2018-04-25,10:00:00,1.1399,1.1408
2018-04-25,10:20:00,1.3508,1.35075
2018-04-25,10:40:00,2.25485,2.27135
2018-04-25,11:00:00,2.53895,2.55065
2018-04-25,11:20:00,3.0561,3.06875
2018-04-25,11:40:00,3.04235,3.0549
2018-04-25,12:00:00,3.07345,3.0908
2018-04-25,12:20:00,2.6638,2.68465
2018-04-25,12:40:00,1.87915,1.8972
2018-04-25,13:00:00,1.11965,1.13095
2018-04-25,13:20:00,1.9245,1.9396
2018-04-25,13:40:00,1.51775,1.5308
2018-04-25,14:00:00,1.71875,1.73885
2018-04-25,14:20:00,2.0204,2.04375
2018-04-25,14:40:00,1.78055,1.8112
2018-04-25,15:00:00,1.73925,1.76985
2018-04-25,15:20:00,1.50815,1.5504
2018-04-25,15:40:00,1.3689,1.489
2018-04-25,16:00:00,0.9122,0.998
2018-04-25,16:20:00,0.69035,0.70925
2018-04-25,16:40:00,0.4167,0.4131
2018-04-25,17:00:00,0.2794,0.27105
2018-04-25,17:20:00,0.11595,0.10465
2018-04-25,17:40:00,0.0386,0.02585
2018-04-25,18:00:00,0.0119,0.00455
2018-04-25,18:20:00,0.0001,0.0001
2018-04-25,18:40:00,0,0
2018-04-25,19:00:00,0,0
2018-04-25,19:20:00,0,0
2018-04-25,19:40:00,0,0
2018-04-25,20:00:00,0,0
2018-04-25,20:20:00,0,0
2018-04-25,20:40:00,0,0
2018-04-25,21:00:00,0,0
2018-04-25,21:20:00,0,0
2018-04-25,21:40:00,0,0
2018-04-25,22:00:00,0,0
2018-04-25,22:20:00,0,0
2018-04-25,22:40:00,0,0
2018-04-25,23:00:00,0,0
2018-04-25,23:20:00,0,0
2018-04-25,23:40:00,0,0
