﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151428000071PV-5000W-V 1151428000071大甲澄朗,10N1431000143PV-3000N-V 10N1431000143大甲澄朗,10N1431000144PV-3000N-V 10N1431000144大甲澄朗,1151644000340PV-5000W-V 1151644000340大甲澄朗
2018-02-05,00:00:00,0.0166,0,0,0
2018-02-05,00:20:00,0.0166,0,0,0
2018-02-05,00:40:00,0.0166,0,0,0
2018-02-05,01:00:00,0.0166,0,0,0
2018-02-05,01:20:00,0.0166,0,0,0
2018-02-05,01:40:00,0.0166,0,0,0
2018-02-05,02:00:00,0.0166,0,0,0
2018-02-05,02:20:00,0.0166,0,0,0
2018-02-05,02:40:00,0.0166,0,0,0
2018-02-05,03:00:00,0.0166,0,0,0
2018-02-05,03:20:00,0.0166,0,0,0
2018-02-05,03:40:00,0.0166,0,0,0
2018-02-05,04:00:00,0.0166,0,0,0
2018-02-05,04:20:00,0.0166,0,0,0
2018-02-05,04:40:00,0.0166,0,0,0
2018-02-05,05:00:00,0.0166,0,0,0
2018-02-05,05:20:00,0.0166,0,0,0
2018-02-05,05:40:00,0.0166,0,0,0
2018-02-05,06:00:00,0.0166,0,0,0
2018-02-05,06:20:00,0.0166,0,0,0
2018-02-05,06:40:00,0.0166,0,0,0
2018-02-05,07:00:00,0.0166,0,0,0
2018-02-05,07:20:00,0.0174,0,0,0.0002
2018-02-05,07:40:00,0.01925,0.00055,0,0.00285
2018-02-05,08:00:00,0.07815,0.05195,0.0007,0.05365
2018-02-05,08:20:00,0.1019,0.06705,0.001,0.0714
2018-02-05,08:40:00,0.15715,0.10245,0.0168,0.13225
2018-02-05,09:00:00,0.16165,0.10685,0.021,0.1331
2018-02-05,09:20:00,0.24995,0.1604,0.06235,0.2158
2018-02-05,09:40:00,0.3315,0.2104,0.1094,0.28665
2018-02-05,10:00:00,0.3337,0.2101,0.1127,0.28925
2018-02-05,10:20:00,0.5227,0.3269,0.22725,0.4624
2018-02-05,10:40:00,0.4128,0.2603,0.1593,0.3597
2018-02-05,11:00:00,0.3972,0.24785,0.1481,0.34475
2018-02-05,11:20:00,0.32795,0.20215,0.10845,0.2801
2018-02-05,11:40:00,0.43485,0.2732,0.17255,0.37545
2018-02-05,12:00:00,0.38235,0.23975,0.1399,0.32985
2018-02-05,12:20:00,0.4243,0.274,0.1707,0.3534
2018-02-05,12:40:00,0.95925,0.591,0.4957,0.8372
2018-02-05,13:00:00,1.31935,0.8133,0.72,1.17355
2018-02-05,13:20:00,1.3904,0.85115,0.75945,1.2371
2018-02-05,13:40:00,1.7281,1.0523,0.96735,1.56565
2018-02-05,14:00:00,1.2098,0.74445,0.65245,1.0778
2018-02-05,14:20:00,0.8247,0.5025,0.40765,0.7196
2018-02-05,14:40:00,0.81055,0.4972,0.39835,0.70315
2018-02-05,15:00:00,0.67245,0.41285,0.3136,0.59095
2018-02-05,15:20:00,0.90865,0.55795,0.4618,0.81245
2018-02-05,15:40:00,0.667,0.40665,0.30875,0.58625
2018-02-05,16:00:00,0.52245,0.3208,0.22195,0.4613
2018-02-05,16:20:00,0.4549,0.284,0.18445,0.4044
2018-02-05,16:40:00,0.3945,0.2452,0.1459,0.3389
2018-02-05,17:00:00,0.2087,0.12845,0.04425,0.1802
2018-02-05,17:20:00,0.0425,0.02725,0.0004,0.02475
2018-02-05,17:40:00,0.0166,0.00425,5.0E-5,0
2018-02-05,18:00:00,0.0166,0.001,0,0
2018-02-05,18:20:00,0.0166,0,0,0
2018-02-05,18:40:00,0.0166,0,0,0
2018-02-05,19:00:00,0.0166,0,0,0
2018-02-05,19:20:00,0.0166,0,0,0
2018-02-05,19:40:00,0.0166,0,0,0
2018-02-05,20:00:00,0.0166,0,0,0
2018-02-05,20:20:00,0.0166,0,0,0
2018-02-05,20:40:00,0.0166,0,0,0
2018-02-05,21:00:00,0.0166,0,0,0
2018-02-05,21:20:00,0.0166,0,0,0
2018-02-05,21:40:00,0.0166,0,0,0
2018-02-05,22:00:00,0.0166,0,0,0
2018-02-05,22:20:00,0.0166,0,0,0
2018-02-05,22:40:00,0.00635,0,0,0
2018-02-05,23:00:00,0,0,0,0
2018-02-05,23:20:00,0,0,0,0
2018-02-05,23:40:00,0,0,0,0
