﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151428000071PV-5000W-V 1151428000071大甲澄朗,10N1431000143PV-3000N-V 10N1431000143大甲澄朗,10N1431000144PV-3000N-V 10N1431000144大甲澄朗,1151644000340PV-5000W-V 1151644000340大甲澄朗
2018-02-20,00:00:00,0,0,0,0
2018-02-20,00:20:00,0,0,0,0
2018-02-20,00:40:00,0,0,0,0
2018-02-20,01:00:00,0,0,0,0
2018-02-20,01:20:00,0,0,0,0
2018-02-20,01:40:00,0,0,0,0
2018-02-20,02:00:00,0,0,0,0
2018-02-20,02:20:00,0,0,0,0
2018-02-20,02:40:00,0,0,0,0
2018-02-20,03:00:00,0,0,0,0
2018-02-20,03:20:00,0,0,0,0
2018-02-20,03:40:00,0,0,0,0
2018-02-20,04:00:00,0,0,0,0
2018-02-20,04:20:00,0,0,0,0
2018-02-20,04:40:00,0,0,0,0
2018-02-20,05:00:00,0,0,0,0
2018-02-20,05:20:00,0,0,0,0
2018-02-20,05:40:00,0,0,0,0
2018-02-20,06:00:00,0,0,0,0
2018-02-20,06:20:00,0.004,0,0,0.00265
2018-02-20,06:40:00,0.108,0.0607,0.0033,0.0943
2018-02-20,07:00:00,0.2456,0.1611,0.0641,0.2358
2018-02-20,07:20:00,0.4606,0.28765,0.20435,0.45475
2018-02-20,07:40:00,0.8931,0.53685,0.5151,0.9657
2018-02-20,08:00:00,1.2029,0.77705,0.70815,1.28155
2018-02-20,08:20:00,1.51795,0.97325,0.93625,1.64315
2018-02-20,08:40:00,2.01495,1.14405,1.18375,2.04415
2018-02-20,09:00:00,2.19635,1.2877,1.28205,2.19935
2018-02-20,09:20:00,1.68,1.0386,0.96085,1.631
2018-02-20,09:40:00,2.03245,1.2614,1.1795,1.958
2018-02-20,10:00:00,2.67685,1.65655,1.5879,2.6269
2018-02-20,10:20:00,3.08485,1.8713,1.80985,3.04885
2018-02-20,10:40:00,3.26245,1.99385,1.93135,3.2395
2018-02-20,11:00:00,3.57035,2.174,2.11715,3.5429
2018-02-20,11:20:00,3.279,1.9975,1.93375,3.2133
2018-02-20,11:40:00,3.2207,1.95905,1.90015,3.19275
2018-02-20,12:00:00,3.2283,1.9725,1.90995,3.2164
2018-02-20,12:20:00,3.4944,2.11715,2.0681,3.47065
2018-02-20,12:40:00,3.50145,2.1082,2.0679,3.4716
2018-02-20,13:00:00,3.67505,2.2314,2.18895,3.66395
2018-02-20,13:20:00,3.56095,2.1449,2.1024,3.5409
2018-02-20,13:40:00,3.3304,2.0131,1.96285,3.3111
2018-02-20,14:00:00,3.1909,1.9238,1.8757,3.1758
2018-02-20,14:20:00,2.85545,1.7233,1.6714,2.8427
2018-02-20,14:40:00,2.6451,1.60965,1.5505,2.6374
2018-02-20,15:00:00,2.35845,1.43375,1.37055,2.33685
2018-02-20,15:20:00,2.0495,1.2466,1.18025,2.02785
2018-02-20,15:40:00,1.61575,0.9936,0.91485,1.59605
2018-02-20,16:00:00,1.21275,0.74445,0.66295,1.17745
2018-02-20,16:20:00,0.8116,0.5008,0.40165,0.7623
2018-02-20,16:40:00,0.46995,0.29335,0.1949,0.42455
2018-02-20,17:00:00,0.25275,0.166,0.0611,0.2231
2018-02-20,17:20:00,0.1051,0.06765,0.0035,0.0822
2018-02-20,17:40:00,0.0186,0.00755,5.0E-5,0.0027
2018-02-20,18:00:00,0.0166,0.0015,0,0
2018-02-20,18:20:00,0.0166,0,0,0
2018-02-20,18:40:00,0.0166,0,0,0
2018-02-20,19:00:00,0.0166,0,0,0
2018-02-20,19:20:00,0.0166,0,0,0
2018-02-20,19:40:00,0.0166,0,0,0
2018-02-20,20:00:00,0.0166,0,0,0
2018-02-20,20:20:00,0.0166,0,0,0
2018-02-20,20:40:00,0.0166,0,0,0
2018-02-20,21:00:00,0.0166,0,0,0
2018-02-20,21:20:00,0.0166,0,0,0
2018-02-20,21:40:00,0.0166,0,0,0
2018-02-20,22:00:00,0.0166,0,0,0
2018-02-20,22:20:00,0.0166,0,0,0
2018-02-20,22:40:00,0.0166,0,0,0
2018-02-20,23:00:00,0.0166,0,0,0
2018-02-20,23:20:00,0.0166,0,0,0
2018-02-20,23:40:00,0.0166,0,0,0
