﻿﻿﻿﻿﻿﻿﻿inDate,inTime,10L1450000065PV-4000W-V 10L1450000065
2017-11-25,00:00:00,0
2017-11-25,00:20:00,0
2017-11-25,00:40:00,0
2017-11-25,01:00:00,0
2017-11-25,01:20:00,0
2017-11-25,01:40:00,0
2017-11-25,02:00:00,0
2017-11-25,02:20:00,0
2017-11-25,02:40:00,0
2017-11-25,03:00:00,0
2017-11-25,03:20:00,0
2017-11-25,03:40:00,0
2017-11-25,04:00:00,0
2017-11-25,04:20:00,0
2017-11-25,04:40:00,0
2017-11-25,05:00:00,0
2017-11-25,05:20:00,0
2017-11-25,05:40:00,0
2017-11-25,06:00:00,0
2017-11-25,06:20:00,0.0099
2017-11-25,06:40:00,0.0322
2017-11-25,07:00:00,0.08695
2017-11-25,07:20:00,0.18495
2017-11-25,07:40:00,0.31955
2017-11-25,08:00:00,0.50605
2017-11-25,08:20:00,0.7311
2017-11-25,08:40:00,1.0864
2017-11-25,09:00:00,1.69615
2017-11-25,09:20:00,1.09155
2017-11-25,09:40:00,0.92685
2017-11-25,10:00:00,0.9
2017-11-25,10:20:00,1.3451
2017-11-25,10:40:00,1.65925
2017-11-25,11:00:00,2.16395
2017-11-25,11:20:00,1.84495
2017-11-25,11:40:00,2.26125
2017-11-25,12:00:00,2.293
2017-11-25,12:20:00,2.24435
2017-11-25,12:40:00,1.9375
2017-11-25,13:00:00,2.34795
2017-11-25,13:20:00,1.9699
2017-11-25,13:40:00,1.9732
2017-11-25,14:00:00,2.1867
2017-11-25,14:20:00,0.8701
2017-11-25,14:40:00,0.6436
2017-11-25,15:00:00,0.48375
2017-11-25,15:20:00,0.54015
2017-11-25,15:40:00,0.344
2017-11-25,16:00:00,0.1164
2017-11-25,16:20:00,0.04885
2017-11-25,16:40:00,0.02395
2017-11-25,17:00:00,0.0077
2017-11-25,17:20:00,0
2017-11-25,17:40:00,0
2017-11-25,18:00:00,0
2017-11-25,18:20:00,0
2017-11-25,18:40:00,0
2017-11-25,19:00:00,0
2017-11-25,19:20:00,0
2017-11-25,19:40:00,0
2017-11-25,20:00:00,0
2017-11-25,20:20:00,0
2017-11-25,20:40:00,0
2017-11-25,21:00:00,0
2017-11-25,21:20:00,0
2017-11-25,21:40:00,0
2017-11-25,22:00:00,0
2017-11-25,22:20:00,0
2017-11-25,22:40:00,0
2017-11-25,23:00:00,0
2017-11-25,23:20:00,0
2017-11-25,23:40:00,0
