﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211727000268詠升三號1-PV-3000N-V 1211727000268,1211727000266詠升三號2-PV-3000N-V 1211727000266,1211724000242詠升三號3-PV-3000N-V 1211724000242,1211724000238詠升三號4-PV-3000N-V 1211724000238,11O1730000872詠升三號5-PV-5000W-HV 11O1730000872,1211724000234詠升一號1-PV-3000N-V 1211724000234,1211724000230詠升一號2-PV-3000N-V 1211724000230,1211724000231詠升一號3-PV-3000N-V 1211724000231,1211727000269詠升一號4-PV-3000N-V 1211727000269,11O1730000873詠升一號5-PV-5000W-HV 11O1730000873
2018-04-27,00:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,00:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,00:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,01:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,01:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,01:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,02:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,02:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,02:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,03:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,03:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,03:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,04:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,04:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,04:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,05:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,05:20:00,0,0,5.0E-5,0,0,0,0,0,0,0
2018-04-27,05:40:00,0.00035,0.00495,0.0018,5.0E-5,0.0187,0.0069,0.01675,0.00445,0.00215,0.02005
2018-04-27,06:00:00,0.02845,0.0412,0.0342,0.014,0.09235,0.0483,0.06115,0.0423,0.03745,0.07755
2018-04-27,06:20:00,0.1093,0.12105,0.1132,0.09155,0.20905,0.1277,0.1433,0.12465,0.12005,0.19525
2018-04-27,06:40:00,0.21425,0.22705,0.2138,0.1949,0.372,0.2301,0.25095,0.23195,0.22865,0.3639
2018-04-27,07:00:00,0.24865,0.25975,0.24595,0.23175,0.42505,0.2669,0.2861,0.2659,0.2491,0.39125
2018-04-27,07:20:00,0.37125,0.3854,0.3631,0.35355,0.59565,0.3818,0.4081,0.3863,0.3817,0.58915
2018-04-27,07:40:00,0.5756,0.589,0.5582,0.5167,0.90215,0.5838,0.6188,0.5981,0.5975,0.8615
2018-04-27,08:00:00,0.48765,0.5209,0.48705,0.3936,0.80495,0.5139,0.5467,0.52775,0.52585,0.7852
2018-04-27,08:20:00,0.8292,0.86375,0.8199,0.69025,1.33395,0.8354,0.8849,0.8656,0.8641,1.3077
2018-04-27,08:40:00,1.0449,1.07935,1.0269,0.9479,1.6544,1.04415,1.10015,1.08155,1.0816,1.63415
2018-04-27,09:00:00,0.8327,0.86695,0.8155,0.7496,1.32315,0.8473,0.8932,0.87835,0.87265,1.29535
2018-04-27,09:20:00,0.6642,0.6844,0.64645,0.6121,1.0374,0.67235,0.70975,0.6934,0.69145,1.01025
2018-04-27,09:40:00,0.79065,0.8175,0.77105,0.719,1.24565,0.8002,0.8452,0.8272,0.82575,1.219
2018-04-27,10:00:00,1.6222,1.6462,1.5781,1.55075,2.55325,1.60765,1.6773,1.6682,1.6531,2.5339
2018-04-27,10:20:00,1.8527,1.8754,1.80735,1.8237,2.905,1.8165,1.901,1.8879,1.88665,2.85995
2018-04-27,10:40:00,1.46675,1.4876,1.43135,1.4272,2.31915,1.46,1.5237,1.52015,1.50185,2.30975
2018-04-27,11:00:00,1.70685,1.7281,1.65815,1.6837,2.6813,1.69165,1.7681,1.7648,1.7428,2.6853
2018-04-27,11:20:00,1.87305,1.90145,1.83035,1.85845,2.9511,1.85975,1.93515,1.9433,1.91295,2.935
2018-04-27,11:40:00,2.5238,2.54255,2.4554,2.5209,3.9169,2.4893,2.5846,2.6068,2.5685,3.89505
2018-04-27,12:00:00,2.5604,2.58395,2.4944,2.56125,3.9783,2.5356,2.62715,2.65635,2.61145,3.9495
2018-04-27,12:20:00,2.62945,2.6583,2.5485,2.62835,3.8724,2.6155,2.70555,2.7408,2.5498,4.0539
2018-04-27,12:40:00,2.63385,2.6533,2.5717,2.64495,4.09645,2.6036,2.70025,2.7232,2.6904,4.0621
2018-04-27,13:00:00,2.52275,2.54545,2.44895,2.526,3.89835,2.49155,2.58355,2.616,2.5677,3.86895
2018-04-27,13:20:00,1.8045,1.828,1.7603,1.80015,2.83325,1.79765,1.8723,1.8782,1.8501,2.815
2018-04-27,13:40:00,2.17965,2.20175,2.12305,2.1822,3.3862,2.1524,2.2435,2.2435,2.2243,3.35305
2018-04-27,14:00:00,1.75715,1.77245,1.69895,1.74725,2.7171,1.73515,1.8107,1.80995,1.7874,2.69785
2018-04-27,14:20:00,1.92635,1.94065,1.8488,1.91595,2.94715,1.8975,1.97585,1.976,1.9524,2.9315
2018-04-27,14:40:00,2.0238,2.0486,1.94835,2.02585,3.10795,1.9017,2.0807,1.98025,2.057,3.08075
2018-04-27,15:00:00,1.74085,1.76005,1.6802,1.74595,2.68165,1.7255,1.7905,1.7952,1.76855,2.65185
2018-04-27,15:20:00,1.56105,1.57345,1.5025,1.56285,2.39305,1.54395,1.6029,1.6082,1.58075,2.36955
2018-04-27,15:40:00,1.33915,1.34795,1.28395,1.3358,2.05835,1.32635,1.38525,1.3827,1.36295,2.03275
2018-04-27,16:00:00,1.09385,1.09785,1.048,1.08385,1.6804,1.08455,1.1368,1.1284,1.11715,1.64915
2018-04-27,16:20:00,0.6363,0.64715,0.625,0.61785,0.9924,0.63935,0.6763,0.6623,0.65605,0.9643
2018-04-27,16:40:00,0.42825,0.4404,0.41795,0.41075,0.6668,0.43425,0.44075,0.4455,0.4227,0.6597
2018-04-27,17:00:00,0.2465,0.2576,0.24375,0.23165,0.4102,0.2562,0.2812,0.2624,0.2585,0.39805
2018-04-27,17:20:00,0.13505,0.14465,0.1336,0.11955,0.2448,0.15195,0.16895,0.1507,0.14605,0.23425
2018-04-27,17:40:00,0.05575,0.0716,0.0639,0.0405,0.1312,0.07635,0.09,0.0711,0.0663,0.12095
2018-04-27,18:00:00,0.00205,0.0052,0.0025,0.0001,0.043,0.01245,0.0229,0.0069,0.0043,0.03175
2018-04-27,18:20:00,0,0,0,0,0.01425,0.0001,0.0021,0,0,0.00705
2018-04-27,18:40:00,0,0,0,0,0.0033,0,0.0002,0,0,0.0017
2018-04-27,19:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,19:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,19:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,20:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,20:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,20:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,21:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,21:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,21:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-27,22:00:00,0,0,0,0,0,0,0,0,0,0
