﻿﻿﻿﻿﻿﻿﻿inDate,inTime,10D1638000178PV-5000W-V 10D1638000178胡聰明#1,10D1636000153PV-5000W-V 10D1636000153胡聰明#2
2017-11-04,00:00:00,0,0
2017-11-04,00:20:00,0,0
2017-11-04,00:40:00,0,0
2017-11-04,01:00:00,0,0
2017-11-04,01:20:00,0,0
2017-11-04,01:40:00,0,0
2017-11-04,02:00:00,0,0
2017-11-04,02:20:00,0,0
2017-11-04,02:40:00,0,0
2017-11-04,03:00:00,0,0
2017-11-04,03:20:00,0,0
2017-11-04,03:40:00,0,0
2017-11-04,04:00:00,0,0
2017-11-04,04:20:00,0,0
2017-11-04,04:40:00,0,0
2017-11-04,05:00:00,0,0
2017-11-04,05:20:00,0,0
2017-11-04,05:40:00,0,0
2017-11-04,06:00:00,0.0021,0.00335
2017-11-04,06:20:00,0.04015,0.0434
2017-11-04,06:40:00,0.1745,0.1825
2017-11-04,07:00:00,0.35355,0.3633
2017-11-04,07:20:00,0.7486,0.76925
2017-11-04,07:40:00,1.07465,1.0988
2017-11-04,08:00:00,1.50655,1.5405
2017-11-04,08:20:00,0.76065,0.7755
2017-11-04,08:40:00,0.97885,1.0007
2017-11-04,09:00:00,1.7411,1.7657
2017-11-04,09:20:00,2.62175,2.64915
2017-11-04,09:40:00,2.6455,2.67145
2017-11-04,10:00:00,2.55045,2.5803
2017-11-04,10:20:00,2.6702,2.69995
2017-11-04,10:40:00,2.7693,2.8035
2017-11-04,11:00:00,2.8911,2.9228
2017-11-04,11:20:00,2.9041,2.92295
2017-11-04,11:40:00,2.851,2.8651
2017-11-04,12:00:00,2.74675,2.7658
2017-11-04,12:20:00,2.74135,2.7396
2017-11-04,12:40:00,2.62375,2.63225
2017-11-04,13:00:00,2.5403,2.55055
2017-11-04,13:20:00,2.0351,2.055
2017-11-04,13:40:00,2.0931,2.0948
2017-11-04,14:00:00,1.838,1.8541
2017-11-04,14:20:00,1.06355,1.07675
2017-11-04,14:40:00,0.82015,0.83215
2017-11-04,15:00:00,0.99185,0.99565
2017-11-04,15:20:00,0.759,0.77425
2017-11-04,15:40:00,0.79295,0.79825
2017-11-04,16:00:00,0.32495,0.3496
2017-11-04,16:20:00,0.2038,0.21105
2017-11-04,16:40:00,0.1114,0.11765
2017-11-04,17:00:00,0.01805,0.01715
2017-11-04,17:20:00,0,0
2017-11-04,17:40:00,0,0
2017-11-04,18:00:00,0,0
2017-11-04,18:20:00,0,0
2017-11-04,18:40:00,0,0
2017-11-04,19:00:00,0,0
2017-11-04,19:20:00,0,0
2017-11-04,19:40:00,0,0
2017-11-04,20:00:00,0,0
2017-11-04,20:20:00,0,0
2017-11-04,20:40:00,0,0
2017-11-04,21:00:00,0,0
2017-11-04,21:20:00,0,0
2017-11-04,21:40:00,0,0
2017-11-04,22:00:00,0,0
2017-11-04,22:20:00,0,0
2017-11-04,22:40:00,0,0
2017-11-04,23:00:00,0,0
2017-11-04,23:20:00,0,0
2017-11-04,23:40:00,0,0
