﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11O1743001504謝聰旗1-PV-5000W-HV 11O1743001504,1211740000461謝聰旗2-PV-3000N-V 1211740000461
2018-02-07,00:00:00,0,0
2018-02-07,00:20:00,0,0
2018-02-07,00:40:00,0,0
2018-02-07,01:00:00,0,0
2018-02-07,01:20:00,0,0
2018-02-07,01:40:00,0,0
2018-02-07,02:00:00,0,0
2018-02-07,02:20:00,0,0
2018-02-07,02:40:00,0,0
2018-02-07,03:00:00,0,0
2018-02-07,03:20:00,0,0
2018-02-07,03:40:00,0,0
2018-02-07,04:00:00,0,0
2018-02-07,04:20:00,0,0
2018-02-07,04:40:00,0,0
2018-02-07,05:00:00,0,0
2018-02-07,05:20:00,0,0
2018-02-07,05:40:00,0,0
2018-02-07,06:00:00,0,0
2018-02-07,06:20:00,0,0
2018-02-07,06:40:00,0,5.0E-5
2018-02-07,07:00:00,0.0746,0.042
2018-02-07,07:20:00,0.1521,0.08815
2018-02-07,07:40:00,0.29525,0.16845
2018-02-07,08:00:00,0.21315,0.1231
2018-02-07,08:20:00,0.3827,0.21775
2018-02-07,08:40:00,0.3802,0.21755
2018-02-07,09:00:00,0.2037,0.11535
2018-02-07,09:20:00,0.28075,0.15835
2018-02-07,09:40:00,0.2733,0.153
2018-02-07,10:00:00,0.4173,0.23345
2018-02-07,10:20:00,0.4623,0.26195
2018-02-07,10:40:00,0.7158,0.4064
2018-02-07,11:00:00,0.81725,0.4643
2018-02-07,11:20:00,0.77515,0.442
2018-02-07,11:40:00,0.7779,0.44685
2018-02-07,12:00:00,0.7461,0.42335
2018-02-07,12:20:00,0.72915,0.41395
2018-02-07,12:40:00,0.64615,0.3643
2018-02-07,13:00:00,0.63955,0.3625
2018-02-07,13:20:00,0.49095,0.27725
2018-02-07,13:40:00,0.51495,0.2893
2018-02-07,14:00:00,0.42335,0.2399
2018-02-07,14:20:00,0.35165,0.1984
2018-02-07,14:40:00,0.3461,0.1967
2018-02-07,15:00:00,0.2263,0.128
2018-02-07,15:20:00,0.2379,0.1342
2018-02-07,15:40:00,0.2221,0.1252
2018-02-07,16:00:00,0.2011,0.11395
2018-02-07,16:20:00,0.1024,0.058
2018-02-07,16:40:00,0.06115,0.0261
2018-02-07,17:00:00,0.0406,0.0119
2018-02-07,17:20:00,0.01825,0.0011
2018-02-07,17:40:00,0.0071,0
2018-02-07,18:00:00,0.00235,0
2018-02-07,18:20:00,0,0
2018-02-07,18:40:00,0,0
2018-02-07,19:00:00,0,0
2018-02-07,19:20:00,0,0
2018-02-07,19:40:00,0,0
2018-02-07,20:00:00,0,0
2018-02-07,20:20:00,0,0
2018-02-07,20:40:00,0,0
2018-02-07,21:00:00,0,0
2018-02-07,21:20:00,0,0
2018-02-07,21:40:00,0,0
2018-02-07,22:00:00,0,0
2018-02-07,22:20:00,0,0
2018-02-07,22:40:00,0,0
2018-02-07,23:00:00,0,0
2018-02-07,23:20:00,0,0
2018-02-07,23:40:00,0,0
