﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11S1644000076PV-3000N-V 11S1644000076嘉美博#1,11S1634000040PV-3000N-V 11S1634000040PV-嘉美博#2,11S1644000068PV-3000N-V 11S1644000068嘉美博#3,11S1644000078PV-3000N-V 11S1644000078嘉美博#4,11H1652000819PV-5000W-HV 11H1652000819嘉美博#5,11H1643000704PV-5000W-HV 11H1643000704嘉美博#6,11H1652000821PV-5000W-HV 11H1652000821嘉美博#7,11I1545000025PV-5000W-HV 11I1545000025嘉美博#8,11H1652000825PV-5000W-HV 11H1652000825嘉美博#9
2018-03-05,00:00:00,0,0,0,0,0,0,0,0,0
2018-03-05,00:20:00,0,0,0,0,0,0,0,0,0
2018-03-05,00:40:00,0,0,0,0,0,0,0,0,0
2018-03-05,01:00:00,0,0,0,0,0,0,0,0,0
2018-03-05,01:20:00,0,0,0,0,0,0,0,0,0
2018-03-05,01:40:00,0,0,0,0,0,0,0,0,0
2018-03-05,02:00:00,0,0,0,0,0,0,0,0,0
2018-03-05,02:20:00,0,0,0,0,0,0,0,0,0
2018-03-05,02:40:00,0,0,0,0,0,0,0,0,0
2018-03-05,03:00:00,0,0,0,0,0,0,0,0,0
2018-03-05,03:20:00,0,0,0,0,0,0,0,0,0
2018-03-05,03:40:00,0,0,0,0,0,0,0,0,0
2018-03-05,04:00:00,0,0,0,0,0,0,0,0,0
2018-03-05,04:20:00,0,0,0,0,0,0,0,0,0
2018-03-05,04:40:00,0,0,0,0,0,0,0,0,0
2018-03-05,05:00:00,0,0,0,0,0,0,0,0,0
2018-03-05,05:20:00,0,0,0,0,0,0,0,0,0
2018-03-05,05:40:00,0,0,0,0,0,0,0,0,0
2018-03-05,06:00:00,0,0,0,0,0,0,0,0,0
2018-03-05,06:20:00,5.0E-5,5.0E-5,5.0E-5,0.0007,0.0023,0.0003,0.0016,0.01015,0.03625
2018-03-05,06:40:00,0.00515,0.0109,0.00835,0.0235,0.1144,0.0361,0.03615,0.0467,0.0748
2018-03-05,07:00:00,0.06435,0.072,0.0695,0.0768,0.22455,0.14885,0.13175,0.15165,0.16525
2018-03-05,07:20:00,0.1073,0.1076,0.1202,0.1216,0.2845,0.21705,0.2012,0.22025,0.2262
2018-03-05,07:40:00,0.10705,0.109,0.1121,0.11565,0.29635,0.2259,0.19985,0.21795,0.22665
2018-03-05,08:00:00,0.17485,0.17065,0.17435,0.176,0.40825,0.33535,0.30035,0.3227,0.32075
2018-03-05,08:20:00,0.2197,0.20915,0.2215,0.2145,0.4294,0.3847,0.3677,0.34825,0.3847
2018-03-05,08:40:00,0.2412,0.2299,0.24065,0.23705,0.20675,0.05385,0.4032,0.41295,0.41725
2018-03-05,09:00:00,0.26505,0.24995,0.26555,0.254,0.0076,0.00985,0.43415,0.3886,0.44955
2018-03-05,09:20:00,0.6594,0.5999,0.67985,0.61255,1.0273,1.0493,1.04335,0.93555,1.016
2018-03-05,09:40:00,0.7451,0.6822,0.7341,0.7124,1.26365,1.2271,1.2025,1.1946,1.13815
2018-03-05,10:00:00,0.70875,0.6489,0.6729,0.6262,1.19975,1.18235,1.07845,1.0725,1.0481
2018-03-05,10:20:00,1.12835,1.0246,1.19235,1.1006,2.1393,2.18055,1.9191,1.9658,1.8304
2018-03-05,10:40:00,0.9756,0.8923,0.9229,0.8805,1.7565,1.7368,1.52885,1.57395,1.4764
2018-03-05,11:00:00,1.0308,0.93545,0.98855,0.93565,1.72215,1.71325,1.62835,1.6713,1.5538
2018-03-05,11:20:00,1.05925,0.95035,1.09545,0.98065,1.6827,1.7802,1.73105,1.59065,1.64465
2018-03-05,11:40:00,2.01445,1.8059,2.01,1.8181,3.0513,3.2564,3.33625,3.19495,3.24475
2018-03-05,12:00:00,1.77465,1.62315,1.6532,1.57645,3.24685,3.25555,2.9386,2.9902,2.81635
2018-03-05,12:20:00,2.2726,2.0383,2.06465,1.9283,3.67725,3.7111,3.7331,3.685,3.57085
2018-03-05,12:40:00,2.0069,1.80665,1.7793,1.66655,3.0482,3.04175,3.11525,3.07475,2.9873
2018-03-05,13:00:00,2.10135,1.8908,1.86275,1.69605,3.24015,3.2939,3.29385,3.0743,3.138
2018-03-05,13:20:00,1.7711,1.6095,1.4438,1.41925,2.56555,2.5521,2.73245,2.4412,2.63605
2018-03-05,13:40:00,0.7704,0.7042,0.68245,0.66245,1.2322,1.22555,1.20125,1.19685,1.15905
2018-03-05,14:00:00,0.96215,0.8658,0.85735,0.78225,1.41935,1.5445,1.46085,1.48715,1.417
2018-03-05,14:20:00,0.8542,0.7769,0.7349,0.706,1.3054,1.2779,1.31095,1.26025,1.25635
