﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11O1743001504謝聰旗1-PV-5000W-HV 11O1743001504,1211740000461謝聰旗2-PV-3000N-V 1211740000461
2018-04-09,00:00:00,0,0
2018-04-09,00:20:00,0,0
2018-04-09,00:40:00,0,0
2018-04-09,01:00:00,0,0
2018-04-09,01:20:00,0,0
2018-04-09,01:40:00,0,0
2018-04-09,02:00:00,0,0
2018-04-09,02:20:00,0,0
2018-04-09,02:40:00,0,0
2018-04-09,03:00:00,0,0
2018-04-09,03:20:00,0,0
2018-04-09,03:40:00,0,0
2018-04-09,04:00:00,0,0
2018-04-09,04:20:00,0,0
2018-04-09,04:40:00,0,0
2018-04-09,05:00:00,0,0
2018-04-09,05:20:00,0,0
2018-04-09,05:40:00,0.0114,0.005
2018-04-09,06:00:00,0.08515,0.05895
2018-04-09,06:20:00,0.173,0.12585
2018-04-09,06:40:00,0.26685,0.27505
2018-04-09,07:00:00,0.3342,0.5128
2018-04-09,07:20:00,0.40295,0.7354
2018-04-09,07:40:00,0.5118,0.965
2018-04-09,08:00:00,0.9444,1.16905
2018-04-09,08:20:00,1.7319,1.2705
2018-04-09,08:40:00,2.2847,1.5367
2018-04-09,09:00:00,2.30355,1.46555
2018-04-09,09:20:00,2.92505,1.7375
2018-04-09,09:40:00,3.27195,1.9017
2018-04-09,10:00:00,3.6629,2.05545
2018-04-09,10:20:00,3.79565,2.1103
2018-04-09,10:40:00,3.9704,2.1781
2018-04-09,11:00:00,4.1468,2.26845
2018-04-09,11:20:00,4.0747,2.1752
2018-04-09,11:40:00,4.10485,2.192
2018-04-09,12:00:00,4.27085,2.2763
2018-04-09,12:20:00,4.2021,2.2329
2018-04-09,12:40:00,4.09685,2.171
2018-04-09,13:00:00,4.025,2.1314
2018-04-09,13:20:00,3.96405,2.1008
2018-04-09,13:40:00,3.76195,1.99485
2018-04-09,14:00:00,3.67425,1.9448
2018-04-09,14:20:00,3.48625,1.8431
2018-04-09,14:40:00,3.1779,1.68145
2018-04-09,15:00:00,2.99555,1.5866
2018-04-09,15:20:00,2.3503,1.2461
2018-04-09,15:40:00,1.63135,0.87105
2018-04-09,16:00:00,1.6954,0.90485
2018-04-09,16:20:00,1.2509,0.6705
2018-04-09,16:40:00,0.82135,0.44255
2018-04-09,17:00:00,0.5443,0.293
2018-04-09,17:20:00,0.3056,0.1649
2018-04-09,17:40:00,0.1538,0.08315
2018-04-09,18:00:00,0.0576,0.02215
2018-04-09,18:20:00,0.00995,0.0001
2018-04-09,18:40:00,0.00095,0
2018-04-09,19:00:00,0,0
2018-04-09,19:20:00,0,0
2018-04-09,19:40:00,0,0
2018-04-09,20:00:00,0,0
2018-04-09,20:20:00,0,0
2018-04-09,20:40:00,0,0
2018-04-09,21:00:00,0,0
2018-04-09,21:20:00,0,0
2018-04-09,21:40:00,0,0
2018-04-09,22:00:00,0,0
2018-04-09,22:20:00,0,0
2018-04-09,22:40:00,0,0
2018-04-09,23:00:00,0,0
2018-04-09,23:20:00,0,0
2018-04-09,23:40:00,0,0
