﻿﻿﻿﻿﻿﻿﻿inDate,inTime,10N1532000144PV-3000N-V 10N1532000144 伸港主光-01,11D1514000073PV-3000N-V 11D1514000073 伸港主光-02,11D1507000055PV-3000N-V 11D1507000055 伸港主光-03,11D1514000062PV-3000N-V 11D1514000062 伸港主光-04,11D1514000077PV-3000N-V 11D1514000077 伸港主光-05
2017-10-02,00:00:00,0,0,0,0,0
2017-10-02,00:20:00,0,0,0,0,0
2017-10-02,00:40:00,0,0,0,0,0
2017-10-02,01:00:00,0,0,0,0,0
2017-10-02,01:20:00,0,0,0,0,0
2017-10-02,01:40:00,0,0,0,0,0
2017-10-02,02:00:00,0,0,0,0,0
2017-10-02,02:20:00,0,0,0,0,0
2017-10-02,02:40:00,0,0,0,0,0
2017-10-02,03:00:00,0,0,0,0,0
2017-10-02,03:20:00,0,0,0,0,0
2017-10-02,03:40:00,0,0,0,0,0
2017-10-02,04:00:00,0,0,0,0,0
2017-10-02,04:20:00,0,0,0,0,0
2017-10-02,04:40:00,0,0,0,0,0
2017-10-02,05:00:00,0,0,0,0,0
2017-10-02,05:20:00,0,0,0,0,0
2017-10-02,05:40:00,0,0,0,0,0
2017-10-02,06:00:00,0.0337,0.05675,0.0347,0.06065,0.0347
2017-10-02,06:20:00,0.1212,0.15695,0.1342,0.1622,0.13675
2017-10-02,06:40:00,0.24215,0.2803,0.26515,0.30395,0.2762
2017-10-02,07:00:00,0.40665,0.44925,0.434,0.47225,0.4452
2017-10-02,07:20:00,0.62935,0.6465,0.6165,0.6574,0.632
2017-10-02,07:40:00,0.8001,0.80885,0.77635,0.8169,0.7922
2017-10-02,08:00:00,0.98055,0.9806,0.94965,0.9906,0.963
2017-10-02,08:20:00,1.1542,1.13155,1.1117,1.1504,1.12105
2017-10-02,08:40:00,1.1871,1.1611,1.1578,1.19375,1.16235
2017-10-02,09:00:00,0.94575,0.91775,0.924,0.96135,0.93225
2017-10-02,09:20:00,1.4994,1.4461,1.456,1.4944,1.46805
2017-10-02,09:40:00,1.63895,1.57115,1.5909,1.62945,1.60555
2017-10-02,10:00:00,1.76585,1.6868,1.71235,1.7484,1.7242
2017-10-02,10:20:00,1.34345,1.28555,1.30585,1.33215,0.88115
2017-10-02,10:40:00,1.89225,1.8132,1.8394,1.87315,1.8506
2017-10-02,11:00:00,2.0478,1.97765,1.9902,2.0192,1.9975
2017-10-02,11:20:00,2.10715,2.04115,2.04225,2.07285,2.05605
2017-10-02,11:40:00,2.1571,2.09585,2.0925,2.12145,2.1034
2017-10-02,12:00:00,2.1713,2.12075,2.10885,2.1386,2.12195
2017-10-02,12:20:00,2.17415,2.1279,2.11175,2.14235,2.12745
2017-10-02,12:40:00,2.16145,2.1183,2.10385,2.13305,2.11195
2017-10-02,13:00:00,2.1071,2.06755,2.04705,2.0753,2.05655
2017-10-02,13:20:00,2.0248,1.9343,1.96515,1.99085,1.96915
2017-10-02,13:40:00,1.92975,1.75755,1.87565,1.89875,1.87375
2017-10-02,14:00:00,1.81335,1.6121,1.75955,1.7831,1.7552
2017-10-02,14:20:00,1.6814,1.4947,1.63015,1.65315,1.62345
2017-10-02,14:40:00,1.53355,1.38475,1.4867,1.5086,1.4733
2017-10-02,15:00:00,1.3754,1.24275,1.3301,1.3502,1.31415
2017-10-02,15:20:00,1.44245,0.9025,1.39175,1.41325,1.01045
2017-10-02,15:40:00,1.0413,0.53035,1.00175,0.9852,0.49435
2017-10-02,16:00:00,0.3616,0.25975,0.33725,0.28795,0.22965
2017-10-02,16:20:00,0.1807,0.14365,0.15815,0.16715,0.1224
2017-10-02,16:40:00,0.1363,0.124,0.124,0.14085,0.10215
2017-10-02,17:00:00,0.08495,0.0906,0.07645,0.0995,0.06415
2017-10-02,17:20:00,0.0318,0.05215,0.0249,0.0568,0.01985
2017-10-02,17:40:00,0.00095,0.01785,0.00025,0.01765,0.0001
2017-10-02,18:00:00,0,0.00535,0,0.0057,0
2017-10-02,18:20:00,0,0,0,0,0
2017-10-02,18:40:00,0,0,0,0,0
2017-10-02,19:00:00,0,0,0,0,0
2017-10-02,19:20:00,0,0,0,0,0
2017-10-02,19:40:00,0,0,0,0,0
2017-10-02,20:00:00,0,0,0,0,0
2017-10-02,20:20:00,0,0,0,0,0
2017-10-02,20:40:00,0,0,0,0,0
2017-10-02,21:00:00,0,0,0,0,0
2017-10-02,21:20:00,0,0,0,0,0
2017-10-02,21:40:00,0,0,0,0,0
2017-10-02,22:00:00,0,0,0,0,0
2017-10-02,22:20:00,0,0,0,0,0
2017-10-02,22:40:00,0,0,0,0,0
2017-10-02,23:00:00,0,0,0,0,0
2017-10-02,23:20:00,0,0,0,0,0
2017-10-02,23:40:00,0,0,0,0,0
