﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11C1505000005PV-5000W-V 11C1505000005彰化福興-吳心,11C1505000002PV-5000W-V 11C1505000002彰化福興-吳心,11C1505000003PV-5000W-V 11C1505000003彰化福興-吳心,11C1505000006PV-5000W-V 11C1505000006彰化福興-吳心,11C1505000004PV-5000W-V 11C1505000004彰化福興-吳心,11C1505000001PV-5000W-V 11C1505000001彰化福興-吳心
2017-11-04,00:00:00,0,0,0,0,0,0
2017-11-04,00:20:00,0,0,0,0,0,0
2017-11-04,00:40:00,0,0,0,0,0,0
2017-11-04,01:00:00,0,0,0,0,0,0
2017-11-04,01:20:00,0,0,0,0,0,0
2017-11-04,01:40:00,0,0,0,0,0,0
2017-11-04,02:00:00,0,0,0,0,0,0
2017-11-04,02:20:00,0,0,0,0,0,0
2017-11-04,02:40:00,0,0,0,0,0,0
2017-11-04,03:00:00,0,0,0,0,0,0
2017-11-04,03:20:00,0,0,0,0,0,0
2017-11-04,03:40:00,0,0,0,0,0,0
2017-11-04,04:00:00,0,0,0,0,0,0
2017-11-04,04:20:00,0,0,0,0,0,0
2017-11-04,04:40:00,0,0,0,0,0,0
2017-11-04,05:00:00,0,0,0,0,0,0
2017-11-04,05:20:00,0,0,0,0,0,0
2017-11-04,05:40:00,0,0,0,0,0,0
2017-11-04,06:00:00,5.0E-5,5.0E-5,5.0E-5,0.0001,0.0001,0
2017-11-04,06:20:00,0.00825,0.015,0.0147,0.0179,0.0201,0.0138
2017-11-04,06:40:00,0.0535,0.0607,0.0583,0.0628,0.06495,0.0597
2017-11-04,07:00:00,0.12865,0.13685,0.137,0.13975,0.14315,0.1369
2017-11-04,07:20:00,0.30205,0.31265,0.3106,0.3121,0.31615,0.31
2017-11-04,07:40:00,0.485,0.49715,0.49375,0.4938,0.49895,0.49245
2017-11-04,08:00:00,0.8098,0.77925,0.77395,0.8178,0.82255,0.814
2017-11-04,08:20:00,0.8252,0.83985,0.8335,0.832,0.8375,0.83005
2017-11-04,08:40:00,1.2885,1.3058,1.29405,1.29115,1.2951,1.2906
2017-11-04,09:00:00,3.07105,3.0829,2.8958,3.06635,3.08405,3.04865
2017-11-04,09:20:00,1.91855,1.93885,1.92185,1.9143,1.92525,1.9092
2017-11-04,09:40:00,1.91925,1.9449,1.92585,1.92205,1.93295,1.9235
2017-11-04,10:00:00,1.75985,1.7848,1.77095,1.7621,1.77065,1.67
2017-11-04,10:20:00,2.0502,2.0732,2.0616,2.0516,2.0611,2.04655
2017-11-04,10:40:00,2.06835,2.0854,2.07835,2.0698,2.08865,2.05835
2017-11-04,11:00:00,2.545,2.65325,2.64725,2.63455,2.6511,2.6317
2017-11-04,11:20:00,2.95395,2.9834,2.9622,2.93655,2.9747,2.9516
2017-11-04,11:40:00,3.60295,3.6434,3.6197,3.59255,3.6177,3.5843
2017-11-04,12:00:00,3.4641,3.5023,3.4799,3.45895,3.48465,3.45335
2017-11-04,12:20:00,2.7811,2.82215,2.80745,2.78415,2.8127,2.7895
2017-11-04,12:40:00,2.2529,2.2816,2.2659,2.2507,2.29045,2.2655
2017-11-04,13:00:00,2.04505,2.177,2.1577,2.14605,2.1642,2.1536
2017-11-04,13:20:00,2.9422,2.9864,2.96265,2.94185,2.96145,2.94545
2017-11-04,13:40:00,2.97295,3.01805,2.9917,2.96845,2.996,2.97655
2017-11-04,14:00:00,2.7215,2.75795,2.72795,2.71125,2.75005,2.7244
2017-11-04,14:20:00,1.5528,1.5855,1.57005,1.5533,1.5727,1.564
2017-11-04,14:40:00,1.126,1.14615,1.1379,1.1259,1.1437,1.1333
2017-11-04,15:00:00,0.89925,0.9183,0.9115,0.90135,0.91685,0.9074
2017-11-04,15:20:00,1.1032,1.1317,1.11705,1.0673,1.12375,1.0474
2017-11-04,15:40:00,0.7653,0.78465,0.7748,0.70975,0.7846,0.6861
2017-11-04,16:00:00,0.2573,0.2691,0.26835,0.26635,0.27145,0.26415
2017-11-04,16:20:00,0.1459,0.1558,0.15635,0.1566,0.15065,0.14475
2017-11-04,16:40:00,0.04555,0.05305,0.05175,0.0542,0.0564,0.05015
2017-11-04,17:00:00,0.0043,0.01105,0.01075,0.01365,0.01575,0.01065
2017-11-04,17:20:00,0.00355,0.00895,0.00835,0.0107,0.01255,0.0082
2017-11-04,17:40:00,0,0,0,0,0,0
2017-11-04,18:00:00,0,0,0,0,0,0
2017-11-04,18:20:00,0,0,0,0,0,0
2017-11-04,18:40:00,0,0,0,0,0,0
2017-11-04,19:00:00,0,0,0,0,0,0
2017-11-04,19:20:00,0,0,0,0,0,0
2017-11-04,19:40:00,0,0,0,0,0,0
2017-11-04,20:00:00,0,0,0,0,0,0
2017-11-04,20:20:00,0,0,0,0,0,0
2017-11-04,20:40:00,0,0,0,0,0,0
2017-11-04,21:00:00,0,0,0,0,0,0
2017-11-04,21:20:00,0,0,0,0,0,0
2017-11-04,21:40:00,0,0,0,0,0,0
2017-11-04,22:00:00,0,0,0,0,0,0
2017-11-04,22:20:00,0,0,0,0,0,0
2017-11-04,22:40:00,0,0,0,0,0,0
2017-11-04,23:00:00,0,0,0,0,0,0
2017-11-04,23:20:00,0,0,0,0,0,0
2017-11-04,23:40:00,0,0,0,0,0,0
