﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211727000268詠升三號1-PV-3000N-V 1211727000268,1211727000266詠升三號2-PV-3000N-V 1211727000266,1211724000242詠升三號3-PV-3000N-V 1211724000242,1211724000238詠升三號4-PV-3000N-V 1211724000238,11O1730000872詠升三號5-PV-5000W-HV 11O1730000872,1211724000234詠升一號1-PV-3000N-V 1211724000234,1211724000230詠升一號2-PV-3000N-V 1211724000230,1211724000231詠升一號3-PV-3000N-V 1211724000231,1211727000269詠升一號4-PV-3000N-V 1211727000269,11O1730000873詠升一號5-PV-5000W-HV 11O1730000873
2018-04-25,00:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,00:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,00:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,01:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,01:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,01:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,02:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,02:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,02:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,03:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,03:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,03:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,04:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,04:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,04:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,05:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,05:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,05:40:00,0.0007,0.0039,0.0022,5.0E-5,0,0.00685,0.0115,0.0037,0.0023,0.01335
2018-04-25,06:00:00,0.058,0.0703,0.06165,0.04085,0.12505,0.0759,0.09115,0.0716,0.0666,0.1183
2018-04-25,06:20:00,0.1982,0.20825,0.19325,0.17,0.3409,0.20015,0.2315,0.2108,0.2083,0.32495
2018-04-25,06:40:00,0.09785,0.1102,0.10005,0.07695,0.1919,0.11355,0.13175,0.1124,0.10805,0.174
2018-04-25,07:00:00,0.06215,0.07665,0.0686,0.0433,0.13635,0.08065,0.09615,0.0779,0.0727,0.1215
2018-04-25,07:20:00,0.14855,0.16145,0.14985,0.1327,0.2706,0.1647,0.1847,0.16545,0.1607,0.2548
2018-04-25,07:40:00,0.12185,0.13495,0.1256,0.1071,0.2285,0.13905,0.1562,0.13775,0.13205,0.2144
2018-04-25,08:00:00,0.2189,0.2355,0.22095,0.2033,0.3737,0.23045,0.2516,0.23495,0.22875,0.36185
2018-04-25,08:20:00,0.28265,0.4099,0.3889,0.3724,0.44215,0.2896,0.42585,0.40885,0.40795,0.4371
2018-04-25,08:40:00,0.1111,0.12895,0.12035,0.0963,0.18375,0.1287,0.1457,0.1285,0.1219,0.1758
2018-04-25,09:00:00,0.3988,0.41655,0.3965,0.37895,0.6332,0.40605,0.436,0.41735,0.4157,0.62695
2018-04-25,09:20:00,0.63555,0.64295,0.61945,0.62,0.984,0.63425,0.6735,0.6533,0.6549,0.96235
2018-04-25,09:40:00,0.64425,0.65795,0.63055,0.6208,0.9958,0.644,0.6817,0.66165,0.6646,0.9748
2018-04-25,10:00:00,0.44285,0.45685,0.43285,0.41885,0.70235,0.44995,0.4796,0.4606,0.4609,0.698
2018-04-25,10:20:00,0.40425,0.4167,0.39365,0.3781,0.64435,0.4129,0.43925,0.42285,0.41915,0.6441
2018-04-25,10:40:00,0.51625,0.533,0.5066,0.491,0.82185,0.52355,0.5526,0.53805,0.5313,0.81085
2018-04-25,11:00:00,0.82105,0.82395,0.79555,0.7873,1.2809,0.8204,0.85365,0.84155,0.8344,1.2662
2018-04-25,11:20:00,1.1016,1.1132,1.0722,1.06945,1.69725,1.0942,1.14055,1.127,1.12505,1.68565
2018-04-25,11:40:00,1.0669,1.0825,1.0395,1.04165,1.6528,1.0592,1.1099,1.0955,1.09475,1.62995
2018-04-25,12:00:00,1.3337,1.35515,1.29635,1.3178,2.06035,1.3282,1.387,1.37465,1.37065,2.0483
2018-04-25,12:20:00,2.1755,2.19775,2.1067,2.1684,3.3815,2.1525,2.2358,2.2419,2.21455,3.3523
2018-04-25,12:40:00,1.8046,1.82155,1.76085,1.79715,2.823,1.7822,1.85915,1.85255,1.8419,2.79075
2018-04-25,13:00:00,1.5308,1.5528,1.48395,1.52145,2.37515,1.5209,1.5888,1.58515,1.5664,2.3544
2018-04-25,13:20:00,1.0683,1.07935,1.0331,1.0473,1.66175,1.06735,1.11595,1.1078,1.09065,1.6346
2018-04-25,13:40:00,1.45715,1.46165,1.4072,1.4435,2.2467,1.4428,1.512,1.4944,1.48395,2.22785
2018-04-25,14:00:00,1.15325,1.161,1.11535,1.1416,1.781,1.15255,1.21,1.19185,1.17895,1.7576
2018-04-25,14:20:00,1.14065,1.1494,1.10415,1.12485,1.76255,1.13795,1.1954,1.17385,1.16635,1.7355
2018-04-25,14:40:00,0.9789,0.99855,0.95475,0.96365,1.5121,0.9819,1.03405,1.01255,1.01395,1.48475
2018-04-25,15:00:00,0.58445,0.60115,0.5705,0.5606,0.90965,0.5923,0.628,0.60785,0.6081,0.8929
2018-04-25,15:20:00,0.41645,0.43145,0.4072,0.3977,0.6575,0.42575,0.45465,0.4346,0.43525,0.65125
2018-04-25,15:40:00,0.39975,0.4131,0.39115,0.379,0.6325,0.4088,0.4377,0.41695,0.41725,0.62515
2018-04-25,16:00:00,0.4872,0.504,0.4791,0.46905,0.76115,0.49445,0.52605,0.5058,0.50715,0.7455
2018-04-25,16:20:00,0.41345,0.42645,0.401,0.3932,0.6498,0.42355,0.4521,0.4314,0.433,0.63845
2018-04-25,16:40:00,0.17225,0.1859,0.1753,0.15835,0.3026,0.18715,0.2069,0.19085,0.18475,0.29395
2018-04-25,17:00:00,0.1375,0.1488,0.13985,0.12375,0.2497,0.15385,0.17215,0.15335,0.1494,0.2405
2018-04-25,17:20:00,0.09895,0.1106,0.1016,0.0835,0.1904,0.11585,0.13265,0.11405,0.10975,0.17865
2018-04-25,17:40:00,0.0171,0.02765,0.0219,0.0074,0.0784,0.0354,0.04785,0.02985,0.0246,0.06795
2018-04-25,18:00:00,0.00015,0.00125,0.0003,0,0.0259,0.0032,0.00975,0.001,0.0002,0.0163
2018-04-25,18:20:00,0,0,0,0,0.01175,0,0.0006,0,0,0.00545
2018-04-25,18:40:00,0,0,0,0,0.00085,0,0.0001,0,0,0.00075
2018-04-25,19:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,19:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,19:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,20:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,20:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,20:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,21:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,21:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,21:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,22:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,22:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,22:40:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,23:00:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,23:20:00,0,0,0,0,0,0,0,0,0,0
2018-04-25,23:40:00,0,0,0,0,0,0,0,0,0,0
