﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11O1743001504謝聰旗1-PV-5000W-HV 11O1743001504,1211740000461謝聰旗2-PV-3000N-V 1211740000461
2018-01-23,00:00:00,0,0
2018-01-23,00:20:00,0,0
2018-01-23,00:40:00,0,0
2018-01-23,01:00:00,0,0
2018-01-23,01:20:00,0,0
2018-01-23,01:40:00,0,0
2018-01-23,02:00:00,0,0
2018-01-23,02:20:00,0,0
2018-01-23,02:40:00,0,0
2018-01-23,03:00:00,0,0
2018-01-23,03:20:00,0,0
2018-01-23,03:40:00,0,0
2018-01-23,04:00:00,0,0
2018-01-23,04:20:00,0,0
2018-01-23,04:40:00,0,0
2018-01-23,05:00:00,0,0
2018-01-23,05:20:00,0,0
2018-01-23,05:40:00,0,0
2018-01-23,06:00:00,0,0
2018-01-23,06:20:00,0,0
2018-01-23,06:40:00,0.00045,0.0002
2018-01-23,07:00:00,0.11095,0.0705
2018-01-23,07:20:00,0.24255,0.1683
2018-01-23,07:40:00,0.45125,0.34115
2018-01-23,08:00:00,0.63755,0.55385
2018-01-23,08:20:00,0.81,0.58605
2018-01-23,08:40:00,0.90955,0.62105
2018-01-23,09:00:00,1.54225,0.9872
2018-01-23,09:20:00,2.25725,1.38515
2018-01-23,09:40:00,2.6134,1.53735
2018-01-23,10:00:00,2.85515,1.6595
2018-01-23,10:20:00,3.10035,1.77155
2018-01-23,10:40:00,3.32585,1.8648
2018-01-23,11:00:00,3.56265,1.94225
2018-01-23,11:20:00,3.65685,1.9818
2018-01-23,11:40:00,3.7919,2.032
2018-01-23,12:00:00,3.88185,2.06145
2018-01-23,12:20:00,3.9415,2.09355
2018-01-23,12:40:00,3.8848,2.0598
2018-01-23,13:00:00,3.76585,1.99835
2018-01-23,13:20:00,3.6888,1.9545
2018-01-23,13:40:00,3.4955,1.873
2018-01-23,14:00:00,3.32355,1.7593
2018-01-23,14:20:00,2.8828,1.53125
2018-01-23,14:40:00,2.7208,1.44125
2018-01-23,15:00:00,2.3748,1.2609
2018-01-23,15:20:00,2.09015,1.10655
2018-01-23,15:40:00,1.6753,0.8891
2018-01-23,16:00:00,1.30925,0.69475
2018-01-23,16:20:00,0.90345,0.44035
2018-01-23,16:40:00,0.52765,0.17455
2018-01-23,17:00:00,0.1844,0.09075
2018-01-23,17:20:00,0.0556,0.01985
2018-01-23,17:40:00,0.01065,0
2018-01-23,18:00:00,0.00245,0
2018-01-23,18:20:00,0,0
2018-01-23,18:40:00,0,0
2018-01-23,19:00:00,0,0
2018-01-23,19:20:00,0,0
2018-01-23,19:40:00,0,0
2018-01-23,20:00:00,0,0
2018-01-23,20:20:00,0,0
2018-01-23,20:40:00,0,0
2018-01-23,21:00:00,0,0
2018-01-23,21:20:00,0,0
2018-01-23,21:40:00,0,0
2018-01-23,22:00:00,0,0
2018-01-23,22:20:00,0,0
2018-01-23,22:40:00,0,0
2018-01-23,23:00:00,0,0
2018-01-23,23:20:00,0,0
2018-01-23,23:40:00,0,0
