﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11S1644000076PV-3000N-V 11S1644000076嘉美博#1,11S1634000040PV-3000N-V 11S1634000040PV-嘉美博#2,11S1644000068PV-3000N-V 11S1644000068嘉美博#3,11S1644000078PV-3000N-V 11S1644000078嘉美博#4,11H1652000819PV-5000W-HV 11H1652000819嘉美博#5,11H1643000704PV-5000W-HV 11H1643000704嘉美博#6,11H1652000821PV-5000W-HV 11H1652000821嘉美博#7,11I1545000025PV-5000W-HV 11I1545000025嘉美博#8,11H1652000825PV-5000W-HV 11H1652000825嘉美博#9
2017-11-09,00:00:00,0,0,0,0,0,0,0,0,0
2017-11-09,00:20:00,0,0,0,0,0,0,0,0,0
2017-11-09,00:40:00,0,0,0,0,0,0,0,0,0
2017-11-09,01:00:00,0,0,0,0,0,0,0,0,0
2017-11-09,01:20:00,0,0,0,0,0,0,0,0,0
2017-11-09,01:40:00,0,0,0,0,0,0,0,0,0
2017-11-09,02:00:00,0,0,0,0,0,0,0,0,0
2017-11-09,02:20:00,0,0,0,0,0,0,0,0,0
2017-11-09,02:40:00,0,0,0,0,0,0,0,0,0
2017-11-09,03:00:00,0,0,0,0,0,0,0,0,0
2017-11-09,03:20:00,0,0,0,0,0,0,0,0,0
2017-11-09,03:40:00,0,0,0,0,0,0,0,0,0
2017-11-09,04:00:00,0,0,0,0,0,0,0,0,0
2017-11-09,04:20:00,0,0,0,0,0,0,0,0,0
2017-11-09,04:40:00,0,0,0,0,0,0,0,0,0
2017-11-09,05:00:00,0,0,0,0,0,0,0,0,0
2017-11-09,05:20:00,0,0,0,0,0,0,0,0,0
2017-11-09,05:40:00,0,0,0,0,0,0,0,0,0
2017-11-09,06:00:00,0,0,0,0,0,0,5.0E-5,0,0.0255
2017-11-09,06:20:00,0.00705,0.01055,0.00665,0.0127,0.05665,0,0.00395,0,0.07535
2017-11-09,06:40:00,0.06845,0.07035,0.0934,0.1066,0.24665,0,0.1215,0,0.18245
2017-11-09,07:00:00,0.1495,0.1435,0.2119,0.22235,0.4165,0,0.24585,0,0.3273
2017-11-09,07:20:00,0.2354,0.2224,0.3305,0.32635,0.56665,0,0.31675,0,0.4827
2017-11-09,07:40:00,0.38475,0.35675,0.59795,0.58715,0.9436,0,0.7171,0,0.80745
2017-11-09,08:00:00,0.5454,0.50045,0.89245,0.8647,1.3267,0,1.26365,0,1.1519
2017-11-09,08:20:00,0.70125,0.6405,1.06735,1.02835,1.6022,0,1.56645,0,1.4468
2017-11-09,08:40:00,0.8673,0.7888,1.2479,1.1958,1.98465,0,1.8794,0,1.7266
2017-11-09,09:00:00,1.02665,0.9321,1.38775,1.3186,2.2395,0,2.18635,0,1.94945
