﻿﻿﻿﻿﻿﻿﻿inDate,inTime,10L1450000065PV-4000W-V 10L1450000065
2018-03-14,00:00:00,0
2018-03-14,00:20:00,0
2018-03-14,00:40:00,0
2018-03-14,01:00:00,0
2018-03-14,01:20:00,0
2018-03-14,01:40:00,0
2018-03-14,02:00:00,0
2018-03-14,02:20:00,0
2018-03-14,02:40:00,0
2018-03-14,03:00:00,0
2018-03-14,03:20:00,0
2018-03-14,03:40:00,0
2018-03-14,04:00:00,0
2018-03-14,04:20:00,0
2018-03-14,04:40:00,0
2018-03-14,05:00:00,0
2018-03-14,05:20:00,0
2018-03-14,05:40:00,0
2018-03-14,06:00:00,0
2018-03-14,06:20:00,0.0657
2018-03-14,06:40:00,0.167
2018-03-14,07:00:00,0.31325
2018-03-14,07:20:00,0.52465
2018-03-14,07:40:00,0.88765
2018-03-14,08:00:00,0.82975
2018-03-14,08:20:00,1.4748
2018-03-14,08:40:00,1.3955
2018-03-14,09:00:00,1.05395
2018-03-14,09:20:00,1.941
2018-03-14,09:40:00,2.25645
2018-03-14,10:00:00,2.49475
2018-03-14,10:20:00,2.6344
2018-03-14,10:40:00,2.33225
2018-03-14,11:00:00,2.6371
2018-03-14,11:20:00,2.20835
2018-03-14,11:40:00,1.8528
2018-03-14,12:00:00,1.50975
2018-03-14,12:20:00,1.4922
2018-03-14,12:40:00,1.2474
2018-03-14,13:00:00,1.25435
2018-03-14,13:20:00,1.14095
2018-03-14,13:40:00,1.19475
2018-03-14,14:00:00,1.2247
2018-03-14,14:20:00,0.865
2018-03-14,14:40:00,0.7189
2018-03-14,15:00:00,0.85085
2018-03-14,15:20:00,0.7711
2018-03-14,15:40:00,0.5009
2018-03-14,16:00:00,0.4471
2018-03-14,16:20:00,0.38565
2018-03-14,16:40:00,0.37985
2018-03-14,17:00:00,0.2694
2018-03-14,17:20:00,0.0598
2018-03-14,17:40:00,0.0245
2018-03-14,18:00:00,0.00115
2018-03-14,18:20:00,0
2018-03-14,18:40:00,0
2018-03-14,19:00:00,0
2018-03-14,19:20:00,0
2018-03-14,19:40:00,0
2018-03-14,20:00:00,0
2018-03-14,20:20:00,0
2018-03-14,20:40:00,0
2018-03-14,21:00:00,0
2018-03-14,21:20:00,0
2018-03-14,21:40:00,0
2018-03-14,22:00:00,0
2018-03-14,22:20:00,0
2018-03-14,22:40:00,0
2018-03-14,23:00:00,0
2018-03-14,23:20:00,0
2018-03-14,23:40:00,0
