﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151428000071PV-5000W-V 1151428000071大甲澄朗,10N1431000143PV-3000N-V 10N1431000143大甲澄朗,10N1431000144PV-3000N-V 10N1431000144大甲澄朗,1151644000340PV-5000W-V 1151644000340大甲澄朗
2018-02-22,00:00:00,0.0166,0,0,0
2018-02-22,00:20:00,0.0166,0,0,0
2018-02-22,00:40:00,0.0166,0,0,0
2018-02-22,01:00:00,0.0166,0,0,0
2018-02-22,01:20:00,0.0166,0,0,0
2018-02-22,01:40:00,0.0166,0,0,0
2018-02-22,02:00:00,0.0166,0,0,0
2018-02-22,02:20:00,0.0166,0,0,0
2018-02-22,02:40:00,0.0166,0,0,0
2018-02-22,03:00:00,0.0166,0,0,0
2018-02-22,03:20:00,0.0166,0,0,0
2018-02-22,03:40:00,0.0166,0,0,0
2018-02-22,04:00:00,0.0166,0,0,0
2018-02-22,04:20:00,0.0166,0,0,0
2018-02-22,04:40:00,0.0166,0,0,0
2018-02-22,05:00:00,0.0166,0,0,0
2018-02-22,05:20:00,0.0166,0,0,0
2018-02-22,05:40:00,0.0166,0,0,0
2018-02-22,06:00:00,0.0166,0,0,0
2018-02-22,06:20:00,0.0166,0,0,0
2018-02-22,06:40:00,0.0316,0.0016,5.0E-5,0.01635
2018-02-22,07:00:00,0.21395,0.1406,0.0461,0.1949
2018-02-22,07:20:00,0.23875,0.15225,0.0518,0.21985
2018-02-22,07:40:00,0.2085,0.13035,0.0372,0.18275
2018-02-22,08:00:00,0.30205,0.1894,0.0939,0.27095
2018-02-22,08:20:00,0.1643,0.10525,0.0167,0.14055
2018-02-22,08:40:00,0.20055,0.1309,0.0345,0.17675
2018-02-22,09:00:00,0.26635,0.1699,0.0703,0.2376
2018-02-22,09:20:00,0.37615,0.23275,0.1385,0.33255
2018-02-22,09:40:00,0.48555,0.3007,0.208,0.43495
2018-02-22,10:00:00,0.7192,0.4308,0.34875,0.64375
2018-02-22,10:20:00,0.8145,0.4937,0.4124,0.7291
2018-02-22,10:40:00,0.8866,0.52885,0.45525,0.8038
2018-02-22,11:00:00,0.8414,0.50125,0.4263,0.75825
2018-02-22,11:20:00,0.60465,0.3646,0.2805,0.5442
2018-02-22,11:40:00,0.29245,0.17785,0.0827,0.25925
2018-02-22,12:00:00,0.1711,0.1106,0.0151,0.1499
2018-02-22,12:20:00,0.1351,0.0877,0.00555,0.10805
2018-02-22,12:40:00,0.0887,0.06125,0.0006,0.0593
2018-02-22,13:00:00,0.1282,0.08715,0.0023,0.1032
2018-02-22,13:20:00,0.17005,0.11315,0.02085,0.144
2018-02-22,13:40:00,0.07255,0.04855,0.0008,0.05185
2018-02-22,14:00:00,0.11895,0.07995,0.0251,0.0978
2018-02-22,14:20:00,0.1144,0.07695,0.00525,0.091
2018-02-22,14:40:00,0.1221,0.0835,0.0109,0.09835
2018-02-22,15:00:00,0.2058,0.12795,0.0595,0.17815
2018-02-22,15:20:00,0.1077,0.07265,0.0011,0.08145
2018-02-22,15:40:00,0.11835,0.07905,0.0015,0.0905
2018-02-22,16:00:00,0.1252,0.0839,0.00335,0.09855
2018-02-22,16:20:00,0.0807,0.0516,0.0006,0.0551
2018-02-22,16:40:00,0.0213,0.0151,0.0002,0.00625
2018-02-22,17:00:00,0.01785,0.009,0.00015,0.00215
2018-02-22,17:20:00,0.0166,0.00495,0.0001,0
2018-02-22,17:40:00,0.0166,0.00315,0,0
2018-02-22,18:00:00,0.0166,0.0013,0,0
2018-02-22,18:20:00,0.0166,0,0,0
2018-02-22,18:40:00,0.0166,0,0,0
2018-02-22,19:00:00,0.0166,0,0,0
2018-02-22,19:20:00,0.0166,0,0,0
2018-02-22,19:40:00,0.0166,0,0,0
2018-02-22,20:00:00,0.0166,0,0,0
2018-02-22,20:20:00,0.0166,0,0,0
2018-02-22,20:40:00,0.0166,0,0,0
2018-02-22,21:00:00,0.0166,0,0,0
2018-02-22,21:20:00,0.0166,0,0,0
2018-02-22,21:40:00,0.0166,0,0,0
2018-02-22,22:00:00,0.0166,0,0,0
2018-02-22,22:20:00,0.0166,0,0,0
2018-02-22,22:40:00,0.0166,0,0,0
2018-02-22,23:00:00,0.0166,0,0,0
2018-02-22,23:20:00,0.0166,0,0,0
2018-02-22,23:40:00,0.0166,0,0,0
