﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11Z1713000275紀志星1-PV-5000W-V 11Z1713000275,1211724000256紀志星2-PV-3000N-V 1211724000256
2018-03-09,00:00:00,0,0
2018-03-09,00:20:00,0,0
2018-03-09,00:40:00,0,0
2018-03-09,01:00:00,0,0
2018-03-09,01:20:00,0,0
2018-03-09,01:40:00,0,0
2018-03-09,02:00:00,0,0
2018-03-09,02:20:00,0,0
2018-03-09,02:40:00,0,0
2018-03-09,03:00:00,0,0
2018-03-09,03:20:00,0,0
2018-03-09,03:40:00,0,0
2018-03-09,04:00:00,0,0
2018-03-09,04:20:00,0,0
2018-03-09,04:40:00,0,0
2018-03-09,05:00:00,0,0
2018-03-09,05:20:00,0,0
2018-03-09,05:40:00,0,0
2018-03-09,06:00:00,0,0
2018-03-09,06:20:00,0.06115,0.02295
2018-03-09,06:40:00,0.24795,0.10995
2018-03-09,07:00:00,0.5301,0.2304
2018-03-09,07:20:00,0.8919,0.4207
2018-03-09,07:40:00,1.33665,0.6511
2018-03-09,08:00:00,1.8016,0.89765
2018-03-09,08:20:00,2.26735,1.1497
2018-03-09,08:40:00,2.701,1.37135
2018-03-09,09:00:00,3.1106,1.58275
2018-03-09,09:20:00,3.43605,1.7503
2018-03-09,09:40:00,3.77365,1.92455
2018-03-09,10:00:00,3.9868,2.0352
2018-03-09,10:20:00,4.2719,2.1716
2018-03-09,10:40:00,4.58165,2.29775
2018-03-09,11:00:00,4.14015,2.0996
2018-03-09,11:20:00,4.0835,2.16975
2018-03-09,11:40:00,3.4597,1.7522
2018-03-09,12:00:00,3.56085,1.84685
2018-03-09,12:20:00,3.11335,1.5567
2018-03-09,12:40:00,2.98325,1.4911
2018-03-09,13:00:00,2.55775,1.3063
2018-03-09,13:20:00,2.64055,1.31535
2018-03-09,13:40:00,2.50885,1.2499
2018-03-09,14:00:00,2.55675,1.27535
2018-03-09,14:20:00,2.209,1.09985
2018-03-09,14:40:00,1.99815,0.9935
2018-03-09,15:00:00,1.68455,0.8353
2018-03-09,15:20:00,1.38525,0.68565
2018-03-09,15:40:00,1.05795,0.5221
2018-03-09,16:00:00,0.87795,0.43145
2018-03-09,16:20:00,0.70445,0.3446
2018-03-09,16:40:00,0.58265,0.28415
2018-03-09,17:00:00,0.36005,0.1734
2018-03-09,17:20:00,0.23335,0.11355
2018-03-09,17:40:00,0.1739,0.0808
2018-03-09,18:00:00,0.01605,0.00355
2018-03-09,18:20:00,0,0
2018-03-09,18:40:00,0,0
2018-03-09,19:00:00,0,0
2018-03-09,19:20:00,0,0
2018-03-09,19:40:00,0,0
2018-03-09,20:00:00,0,0
2018-03-09,20:20:00,0,0
2018-03-09,20:40:00,0,0
2018-03-09,21:00:00,0,0
2018-03-09,21:20:00,0,0
2018-03-09,21:40:00,0,0
2018-03-09,22:00:00,0,0
2018-03-09,22:20:00,0,0
2018-03-09,22:40:00,0,0
2018-03-09,23:00:00,0,0
2018-03-09,23:20:00,0,0
2018-03-09,23:40:00,0,0
