﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11O1751002234洪秋冬一期1-PV-5000W-HV 11O1751002234,11O1751002231洪秋冬一期2-PV-5000W-HV 11O1751002231,11O1751002170洪秋冬一期3-PV-5000W-HV 11O1751002170,1211750000643洪秋冬二期1-PV-3000N-V 1211750000643,1211750000640洪秋冬二期2-PV-3000N-V 1211750000640,1211750000644洪秋冬二期3-PV-3000N-V 1211750000644
2018-02-18,00:00:00,0,0,0,0,0,0
2018-02-18,00:20:00,0,0,0,0,0,0
2018-02-18,00:40:00,0,0,0,0,0,0
2018-02-18,01:00:00,0,0,0,0,0,0
2018-02-18,01:20:00,0,0,0,0,0,0
2018-02-18,01:40:00,0,0,0,0,0,0
2018-02-18,02:00:00,0,0,0,0,0,0
2018-02-18,02:20:00,0,0,0,0,0,0
2018-02-18,02:40:00,0,0,0,0,0,0
2018-02-18,03:00:00,0,0,0,0,0,0
2018-02-18,03:20:00,0,0,0,0,0,0
2018-02-18,03:40:00,0,0,0,0,0,0
2018-02-18,04:00:00,0,0,0,0,0,0
2018-02-18,04:20:00,0,0,0,0,0,0
2018-02-18,04:40:00,0,0,0,0,0,0
2018-02-18,05:00:00,0.01105,0,0,0,0,0
2018-02-18,05:20:00,0.01495,0,0,0,0,0
2018-02-18,05:40:00,0.0149,0,0,0,0,0
2018-02-18,06:00:00,0.0113,0,0,0,0,0
2018-02-18,06:20:00,0.02195,0,0,0,0,0
2018-02-18,06:40:00,0.05745,0.03765,0,0.00685,0.00535,0.0032
2018-02-18,07:00:00,0.11005,0.10045,0.1059,0.04645,0.05395,0.04605
2018-02-18,07:20:00,0.43025,0.41515,0.42475,0.22175,0.23275,0.2201
2018-02-18,07:40:00,1.02965,1.01385,1.0362,0.5194,0.52315,0.56095
2018-02-18,08:00:00,1.87355,1.8379,1.8917,0.7423,0.72925,0.998
2018-02-18,08:20:00,2.22655,2.2004,2.2529,0.7192,0.77205,1.0216
2018-02-18,08:40:00,2.48655,2.46385,2.518,0.69,1.1365,0.88105
2018-02-18,09:00:00,2.8759,2.83885,2.9007,0.70825,1.64295,0.5692
2018-02-18,09:20:00,3.2411,3.20925,3.26955,1.30685,1.8558,0.5895
2018-02-18,09:40:00,3.63505,3.58135,3.6525,2.03985,2.0639,0.60255
2018-02-18,10:00:00,3.8717,3.82115,3.89565,2.1778,2.19885,0.60695
2018-02-18,10:20:00,4.06615,4.0411,4.1114,2.29775,2.3219,1.5085
2018-02-18,10:40:00,4.31735,4.3198,4.3788,2.43255,2.46105,2.4105
2018-02-18,11:00:00,4.57995,4.60225,4.65515,2.58365,2.61685,2.5564
2018-02-18,11:20:00,4.75435,4.775,4.82595,2.67915,2.7113,2.6549
2018-02-18,11:40:00,4.82115,4.85235,4.89255,2.72285,2.76135,2.6929
2018-02-18,12:00:00,4.861,4.9032,4.9392,2.7515,2.79015,2.7207
2018-02-18,12:20:00,4.86075,4.60155,4.9341,2.74775,2.78475,2.7192
2018-02-18,12:40:00,4.795,4.3659,4.8698,2.71445,2.75155,2.6861
2018-02-18,13:00:00,4.68105,4.23095,4.7525,2.64885,2.6905,2.62065
2018-02-18,13:20:00,4.56295,4.0764,4.62905,2.57795,2.61255,2.551
2018-02-18,13:40:00,4.3388,3.784,4.39825,2.4503,2.48255,2.42635
2018-02-18,14:00:00,4.09315,3.7289,4.1438,2.3109,2.3451,2.29015
2018-02-18,14:20:00,3.8407,3.5395,3.88585,2.168,2.1968,2.1465
2018-02-18,14:40:00,3.52565,3.17775,3.55235,1.98445,2.00905,1.96865
2018-02-18,15:00:00,3.1287,2.77695,3.14995,1.7622,1.7842,1.747
2018-02-18,15:20:00,2.7721,2.44985,2.79195,1.5633,1.58695,1.54765
2018-02-18,15:40:00,2.3432,2.08565,2.35765,1.32355,1.34535,1.3082
2018-02-18,16:00:00,1.904,1.64175,1.9084,1.08025,1.10095,1.0569
2018-02-18,16:20:00,1.4376,1.13535,1.41005,0.81315,0.82875,0.80095
2018-02-18,16:40:00,0.98285,0.7168,0.92455,0.55195,0.56595,0.54225
2018-02-18,17:00:00,0.5803,0.3931,0.52525,0.31735,0.32815,0.30985
2018-02-18,17:20:00,0.2484,0.19345,0.2179,0.1238,0.1343,0.1198
2018-02-18,17:40:00,0.0688,0.0523,0.0591,0.01285,0.01885,0.01235
2018-02-18,18:00:00,0.019,0.00645,0.01025,5.0E-5,0,5.0E-5
2018-02-18,18:20:00,0.0161,0.0015,0.00265,0,0,0
2018-02-18,18:40:00,0.01605,0,0,0,0,0
2018-02-18,19:00:00,0.0159,0,0,0,0,0
2018-02-18,19:20:00,0.01585,0,0,0,0,0
2018-02-18,19:40:00,0.01575,0,0,0,0,0
2018-02-18,20:00:00,0.0155,0,0,0,0,0
2018-02-18,20:20:00,0.01535,0,0,0,0,0
2018-02-18,20:40:00,0.01505,0,0,0,0,0
2018-02-18,21:00:00,0.01445,0,0,0,0,0
2018-02-18,21:20:00,0.01425,0,0,0,0,0
2018-02-18,21:40:00,0.01435,0,0,0,0,0
2018-02-18,22:00:00,0,0,0,0,0,0
2018-02-18,22:20:00,0,0,0,0,0,0
2018-02-18,22:40:00,0,0,0,0,0,0
2018-02-18,23:00:00,0,0,0,0,0,0
2018-02-18,23:20:00,0,0,0,0,0,0
2018-02-18,23:40:00,0,0,0,0,0,0
