﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11Z1713000275紀志星1-PV-5000W-V 11Z1713000275,1211724000256紀志星2-PV-3000N-V 1211724000256
2018-04-09,00:00:00,0,0
2018-04-09,00:20:00,0,0
2018-04-09,00:40:00,0,0
2018-04-09,01:00:00,0,0
2018-04-09,01:20:00,0,0
2018-04-09,01:40:00,0,0
2018-04-09,02:00:00,0,0
2018-04-09,02:20:00,0,0
2018-04-09,02:40:00,0,0
2018-04-09,03:00:00,0,0
2018-04-09,03:20:00,0,0
2018-04-09,03:40:00,0,0
2018-04-09,04:00:00,0,0
2018-04-09,04:20:00,0,0
2018-04-09,04:40:00,0,0
2018-04-09,05:00:00,0,0
2018-04-09,05:20:00,0,0
2018-04-09,05:40:00,0.01525,0.00425
2018-04-09,06:00:00,0.13355,0.05535
2018-04-09,06:20:00,0.3375,0.1367
2018-04-09,06:40:00,0.658,0.25295
2018-04-09,07:00:00,0.91005,0.4418
2018-04-09,07:20:00,1.3142,0.6245
2018-04-09,07:40:00,1.7485,0.89545
2018-04-09,08:00:00,2.1354,1.10315
2018-04-09,08:20:00,2.32365,1.1992
2018-04-09,08:40:00,2.83635,1.45205
2018-04-09,09:00:00,2.75675,1.39745
2018-04-09,09:20:00,3.3139,1.66955
2018-04-09,09:40:00,3.63955,1.8331
2018-04-09,10:00:00,3.9699,1.99275
2018-04-09,10:20:00,4.13135,2.0432
2018-04-09,10:40:00,4.34995,2.156
2018-04-09,11:00:00,4.51255,2.24305
2018-04-09,11:20:00,4.3771,2.1769
2018-04-09,11:40:00,4.58745,2.27915
2018-04-09,12:00:00,4.6785,2.3265
2018-04-09,12:20:00,4.67635,2.3215
2018-04-09,12:40:00,4.5065,2.24005
2018-04-09,13:00:00,4.39465,2.18305
2018-04-09,13:20:00,4.3602,2.16795
2018-04-09,13:40:00,4.07385,2.0249
2018-04-09,14:00:00,3.9062,1.9467
2018-04-09,14:20:00,3.7424,1.86965
2018-04-09,14:40:00,3.3374,1.66765
2018-04-09,15:00:00,3.1744,1.58445
2018-04-09,15:20:00,2.42735,1.21275
2018-04-09,15:40:00,1.69775,0.8464
2018-04-09,16:00:00,1.67785,0.8347
2018-04-09,16:20:00,1.26585,0.6298
2018-04-09,16:40:00,0.8633,0.4251
2018-04-09,17:00:00,0.5675,0.2774
2018-04-09,17:20:00,0.32655,0.15665
2018-04-09,17:40:00,0.1734,0.08035
2018-04-09,18:00:00,0.0686,0.02265
2018-04-09,18:20:00,0.00055,0.0002
2018-04-09,18:40:00,0,0
2018-04-09,19:00:00,0,0
2018-04-09,19:20:00,0,0
2018-04-09,19:40:00,0,0
2018-04-09,20:00:00,0,0
2018-04-09,20:20:00,0,0
2018-04-09,20:40:00,0,0
2018-04-09,21:00:00,0,0
2018-04-09,21:20:00,0,0
2018-04-09,21:40:00,0,0
2018-04-09,22:00:00,0,0
2018-04-09,22:20:00,0,0
2018-04-09,22:40:00,0,0
2018-04-09,23:00:00,0,0
2018-04-09,23:20:00,0,0
2018-04-09,23:40:00,0,0
