﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211746000545林玲華1-PV-3000N-V 1211746000545,1211746000526林玲華2-PV-3000N-V 1211746000526
2018-03-21,00:00:00,0,0
2018-03-21,00:20:00,0,0
2018-03-21,00:40:00,0,0
2018-03-21,01:00:00,0,0
2018-03-21,01:20:00,0,0
2018-03-21,01:40:00,0,0
2018-03-21,02:00:00,0,0
2018-03-21,02:20:00,0,0
2018-03-21,02:40:00,0,0
2018-03-21,03:00:00,0,0
2018-03-21,03:20:00,0,0
2018-03-21,03:40:00,0,0
2018-03-21,04:00:00,0,0
2018-03-21,04:20:00,0,0
2018-03-21,04:40:00,0,0
2018-03-21,05:00:00,0,0
2018-03-21,05:20:00,0,0
2018-03-21,05:40:00,0,0
2018-03-21,06:00:00,0.00995,0.00395
2018-03-21,06:20:00,0.11715,0.1038
2018-03-21,06:40:00,0.3186,0.30285
2018-03-21,07:00:00,0.43975,0.4253
2018-03-21,07:20:00,0.5086,0.4981
2018-03-21,07:40:00,0.93865,0.92715
2018-03-21,08:00:00,1.0424,1.03305
2018-03-21,08:20:00,1.7123,1.70585
2018-03-21,08:40:00,1.88055,1.8789
2018-03-21,09:00:00,2.22715,2.22905
2018-03-21,09:20:00,2.1213,2.1281
2018-03-21,09:40:00,1.7043,1.7072
2018-03-21,10:00:00,1.52195,1.5247
2018-03-21,10:20:00,1.36315,1.36495
2018-03-21,10:40:00,1.2457,1.2462
2018-03-21,11:00:00,1.12815,1.1276
2018-03-21,11:20:00,1.1791,1.17995
2018-03-21,11:40:00,1.2711,1.27315
2018-03-21,12:00:00,1.99655,2.00225
2018-03-21,12:20:00,2.82935,2.83205
2018-03-21,12:40:00,3.16,3.16795
2018-03-21,13:00:00,3.1516,3.1632
2018-03-21,13:20:00,3.0721,3.0884
2018-03-21,13:40:00,2.95175,2.96925
2018-03-21,14:00:00,2.78635,2.8049
2018-03-21,14:20:00,2.64495,2.6623
2018-03-21,14:40:00,2.4616,2.47655
2018-03-21,15:00:00,2.2342,2.2466
2018-03-21,15:20:00,2.0117,2.0258
2018-03-21,15:40:00,1.6118,1.6839
2018-03-21,16:00:00,1.16465,1.41395
2018-03-21,16:20:00,0.75785,1.1214
2018-03-21,16:40:00,0.5656,0.807
2018-03-21,17:00:00,0.2753,0.50505
2018-03-21,17:20:00,0.0982,0.22095
2018-03-21,17:40:00,0.05965,0.0733
2018-03-21,18:00:00,0.0065,0.0036
2018-03-21,18:20:00,5.0E-5,0
2018-03-21,18:40:00,0,0
2018-03-21,19:00:00,0,0
2018-03-21,19:20:00,0,0
2018-03-21,19:40:00,0,0
2018-03-21,20:00:00,0,0
2018-03-21,20:20:00,0,0
2018-03-21,20:40:00,0,0
2018-03-21,21:00:00,0,0
2018-03-21,21:20:00,0,0
2018-03-21,21:40:00,0,0
2018-03-21,22:00:00,0,0
2018-03-21,22:20:00,0,0
2018-03-21,22:40:00,0,0
2018-03-21,23:00:00,0,0
2018-03-21,23:20:00,0,0
2018-03-21,23:40:00,0,0
