﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11S1644000076PV-3000N-V 11S1644000076嘉美博#1,11S1634000040PV-3000N-V 11S1634000040PV-嘉美博#2,11S1644000068PV-3000N-V 11S1644000068嘉美博#3,11S1644000078PV-3000N-V 11S1644000078嘉美博#4,11H1652000819PV-5000W-HV 11H1652000819嘉美博#5,11H1643000704PV-5000W-HV 11H1643000704嘉美博#6,11H1652000821PV-5000W-HV 11H1652000821嘉美博#7,11I1545000025PV-5000W-HV 11I1545000025嘉美博#8,11H1652000825PV-5000W-HV 11H1652000825嘉美博#9
2018-04-25,00:00:00,0,0,0,0,0,0,0,0,0
2018-04-25,00:20:00,0,0,0,0,0,0,0,0,0
2018-04-25,00:40:00,0,0,0,0,0,0,0,0,0
2018-04-25,01:00:00,0,0,0,0,0,0,0,0,0
2018-04-25,01:20:00,0,0,0,0,0,0,0,0,0
2018-04-25,01:40:00,0,0,0,0,0,0,0,0,0
2018-04-25,02:00:00,0,0,0,0,0,0,0,0,0
2018-04-25,02:20:00,0,0,0,0,0,0,0,0,0
2018-04-25,02:40:00,0,0,0,0,0,0,0,0,0
2018-04-25,03:00:00,0,0,0,0,0,0,0,0,0
2018-04-25,03:20:00,0,0,0,0,0,0,0,0,0
2018-04-25,03:40:00,0,0,0,0,0,0,0,0,0
2018-04-25,04:00:00,0,0,0,0,0,0,0,0,0
2018-04-25,04:20:00,0,0,0,0,0,0,0,0,0
2018-04-25,04:40:00,0,0,0,0,0,0,0,0,0
2018-04-25,05:00:00,0,0,0,0,0,0,0,0,0
2018-04-25,05:20:00,0,0,0,5.0E-5,0,0,0.0001,0.0035,0.0197
2018-04-25,05:40:00,0.00345,0.00745,0.00705,0.0087,0.01435,0.0277,0.03085,0.04505,0.06805
2018-04-25,06:00:00,0.04315,0.055,0.079,0.084,0.2247,0.13855,0.12905,0.15135,0.1592
2018-04-25,06:20:00,0.09765,0.0978,0.3547,0.3182,0.4666,0.3517,0.32265,0.37455,0.341
2018-04-25,06:40:00,0.21515,0.2027,0.64355,0.59535,0.80955,0.72155,0.65005,0.70855,0.64105
2018-04-25,07:00:00,0.35335,0.33075,0.8151,0.7849,1.09515,1.0537,0.9463,0.96935,0.8891
2018-04-25,07:20:00,0.55255,0.5023,1.12655,1.01575,1.4941,1.39,1.31655,1.39765,1.2399
2018-04-25,07:40:00,0.7468,0.6815,1.35325,1.24925,1.7979,1.7524,1.69305,1.67345,1.58895
2018-04-25,08:00:00,0.9566,0.862,1.55165,1.42835,2.0334,2.00755,2.01815,1.974,1.89715
2018-04-25,08:20:00,0.99485,0.9271,1.5107,1.43375,2.1174,2.19255,2.07305,2.02315,1.95065
2018-04-25,08:40:00,1.0198,0.8991,1.35535,1.2301,2.07995,2.0094,1.877,1.9433,1.7505
2018-04-25,09:00:00,1.44975,1.3006,1.77955,1.6507,2.8329,2.9381,2.586,2.62425,2.4369
2018-04-25,09:20:00,0.80925,0.8313,0.94715,0.96275,1.614,1.73235,1.57165,1.4163,1.4818
2018-04-25,09:40:00,0.62485,0.5853,0.631,0.59505,1.0753,1.09665,1.0055,1.00975,0.9503
2018-04-25,10:00:00,0.67095,0.6173,0.6698,0.6214,1.0896,1.0277,1.05845,1.0343,1.00115
2018-04-25,10:20:00,0.79935,0.72975,0.8083,0.74765,1.3629,1.24825,1.26805,1.25735,1.18685
2018-04-25,10:40:00,1.04265,0.94795,1.0791,0.9896,1.78185,1.7401,1.7058,1.74365,1.5876
2018-04-25,11:00:00,1.2718,1.1557,1.31835,1.2026,2.19565,2.06455,2.06535,2.0317,1.91965
2018-04-25,11:20:00,1.80035,1.56455,1.7432,1.557,2.93155,2.6108,2.7357,2.79195,2.5033
2018-04-25,11:40:00,1.96405,1.78515,1.9509,1.80815,3.0733,3.32755,3.16505,2.94525,2.96265
2018-04-25,12:00:00,2.1289,1.9664,2.08895,2.02355,3.84215,3.9072,3.50685,3.41175,3.3143
2018-04-25,12:20:00,1.84655,1.758,1.82045,1.73205,3.30825,3.5724,3.0854,2.904,2.9044
2018-04-25,12:40:00,1.8754,1.63205,1.6907,1.53065,2.7889,2.56825,2.761,2.83165,2.5898
2018-04-25,13:00:00,1.7495,1.665,1.68415,1.6063,2.6136,2.88015,2.89135,2.5055,2.7239
2018-04-25,13:20:00,1.88355,1.75285,1.7288,1.6291,2.92885,2.91025,3.00605,2.79465,2.8203
2018-04-25,13:40:00,1.7584,1.6028,1.5513,1.4466,2.6113,2.5623,2.59285,2.486,2.45145
