﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1151428000071PV-5000W-V 1151428000071大甲澄朗,10N1431000143PV-3000N-V 10N1431000143大甲澄朗,10N1431000144PV-3000N-V 10N1431000144大甲澄朗,1151644000340PV-5000W-V 1151644000340大甲澄朗
2017-11-09,00:00:00,0.0166,0,0,0
2017-11-09,00:20:00,0.0166,0,0,0
2017-11-09,00:40:00,0.0166,0,0,0
2017-11-09,01:00:00,0.0166,0,0,0
2017-11-09,01:20:00,0.0166,0,0,0
2017-11-09,01:40:00,0.0166,0,0,0
2017-11-09,02:00:00,0.0166,0,0,0
2017-11-09,02:20:00,0.0166,0,0,0
2017-11-09,02:40:00,0.0166,0,0,0
2017-11-09,03:00:00,0.0166,0,0,0
2017-11-09,03:20:00,0.0166,0,0,0
2017-11-09,03:40:00,0.0166,0,0,0
2017-11-09,04:00:00,0.0166,0,0,0
2017-11-09,04:20:00,0.0166,0,0,0
2017-11-09,04:40:00,0.0166,0,0,0
2017-11-09,05:00:00,0.0166,0,0,0
2017-11-09,05:20:00,0.0166,0,0,0
2017-11-09,05:40:00,0.0166,0,0,0
2017-11-09,06:00:00,0.01665,0,0,0.0001
2017-11-09,06:20:00,0.08765,0.0274,0.0003,0.07775
2017-11-09,06:40:00,0.25595,0.1171,0.0527,0.2707
2017-11-09,07:00:00,0.46075,0.2077,0.26935,0.52215
2017-11-09,07:20:00,0.63305,0.406,0.5131,0.9843
2017-11-09,07:40:00,0.9687,0.6553,0.74275,1.3544
2017-11-09,08:00:00,1.5451,0.79115,0.96395,1.71045
2017-11-09,08:20:00,2.0531,0.91335,1.1871,2.06665
2017-11-09,08:40:00,2.35715,1.1149,1.3713,2.36235
2017-11-09,09:00:00,2.5358,1.4133,1.52575,2.611
2017-11-09,09:20:00,2.7625,1.7077,1.6727,2.8488
2017-11-09,09:40:00,3.0014,1.81095,1.78775,3.0359
2017-11-09,10:00:00,3.18805,1.9163,1.8839,3.19
2017-11-09,10:20:00,3.3156,1.99355,1.9556,3.3125
2017-11-09,10:40:00,3.39125,2.04165,1.99525,3.38415
2017-11-09,11:00:00,3.44525,2.075,2.02705,3.4353
2017-11-09,11:20:00,3.45945,2.08655,2.0368,3.4513
2017-11-09,11:40:00,3.46945,2.09075,2.0432,3.46145
2017-11-09,12:00:00,3.4579,2.09185,2.04225,3.454
2017-11-09,12:20:00,3.4138,2.0719,2.0146,3.40935
2017-11-09,12:40:00,3.30375,2.01205,1.941,3.2933
2017-11-09,13:00:00,3.14055,1.91605,1.83955,3.1312
2017-11-09,13:20:00,2.98395,1.8272,1.73905,2.9702
2017-11-09,13:40:00,2.7163,1.67615,1.57745,2.70545
2017-11-09,14:00:00,2.4893,1.5379,1.4364,2.4775
2017-11-09,14:20:00,2.2168,1.3907,1.27115,2.20575
2017-11-09,14:40:00,1.88475,1.20035,1.0749,1.87485
2017-11-09,15:00:00,1.54065,0.9932,0.8597,1.53095
2017-11-09,15:20:00,1.1973,0.7854,0.6457,1.189
2017-11-09,15:40:00,0.865,0.5805,0.4387,0.85585
2017-11-09,16:00:00,0.5492,0.38485,0.24065,0.53915
2017-11-09,16:20:00,0.27735,0.20835,0.07215,0.2667
2017-11-09,16:40:00,0.10905,0.0908,0.0012,0.09095
2017-11-09,17:00:00,0.0216,0.01775,5.0E-5,0.0068
2017-11-09,17:20:00,0.0166,0.0022,0,0
2017-11-09,17:40:00,0.0166,0.0003,0,0
2017-11-09,18:00:00,0.0166,0,0,0
2017-11-09,18:20:00,0.0166,0,0,0
2017-11-09,18:40:00,0.0166,0,0,0
2017-11-09,19:00:00,0.0166,0,0,0
2017-11-09,19:20:00,0.0166,0,0,0
2017-11-09,19:40:00,0.0166,0,0,0
2017-11-09,20:00:00,0.0166,0,0,0
2017-11-09,20:20:00,0.0166,0,0,0
2017-11-09,20:40:00,0.0166,0,0,0
2017-11-09,21:00:00,0.0166,0,0,0
2017-11-09,21:20:00,0.0166,0,0,0
2017-11-09,21:40:00,0.0166,0,0,0
2017-11-09,22:00:00,0.0166,0,0,0
2017-11-09,22:20:00,0.0166,0,0,0
2017-11-09,22:40:00,0.0166,0,0,0
2017-11-09,23:00:00,0.0166,0,0,0
2017-11-09,23:20:00,0.0166,0,0,0
2017-11-09,23:40:00,0.0166,0,0,0
