﻿﻿﻿﻿﻿﻿﻿inDate,inTime,10N1532000157PV-3000N-V 10N1532000157伸港林東溪,10N1532000142PV-3000N-V 10N1532000142伸港林東溪,10N1532000146PV-3000N-V 10N1532000146伸港林東溪,10N1532000147PV-3000N-V 10N1532000147伸港林東溪,10N1532000141PV-3000N-V 10N1532000141伸港林東溪,10N1532000148PV-3000N-V 10N1532000148伸港林東溪,10N1532000143PV-3000N-V 10N1532000143伸港林東溪,10N1532000145PV-3000N-V 10N1532000145伸港林東溪,10N1532000150PV-3000N-V 10N1532000150伸港林東溪,10N1532000149PV-3000N-V 10N1532000149伸港林東溪,10N1532000154PV-3000N-V 10N1532000154伸港林東溪
2018-01-25,00:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,00:20:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,00:40:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,01:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,01:20:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,01:40:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,02:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,02:20:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,02:40:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,03:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,03:20:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,03:40:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,04:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,04:20:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,04:40:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,05:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,05:20:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,05:40:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,06:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,06:20:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,06:40:00,0,0,0.00695,0.0011,0.00205,0.00195,0.0039,0.003,0.0018,0.00595,0.00195
2018-01-25,07:00:00,0.07585,0.09295,0.0956,0.09345,0.10525,0.10315,0.1021,0.1188,0.10155,0.1102,0.10655
2018-01-25,07:20:00,0.27915,0.27765,0.2752,0.29895,0.30325,0.30035,0.2987,0.32045,0.30345,0.3081,0.3046
2018-01-25,07:40:00,0.48835,0.48775,0.48275,0.5241,0.5301,0.5253,0.52035,0.5452,0.52955,0.537,0.53135
2018-01-25,08:00:00,0.5097,0.51045,0.50505,0.5537,0.55765,0.5579,0.55235,0.57535,0.5624,0.57105,0.55625
2018-01-25,08:20:00,0.6786,0.6674,0.65425,0.7176,0.71845,0.71145,0.70745,0.73125,0.72445,0.72945,0.73595
2018-01-25,08:40:00,1.25975,1.2539,1.2528,1.3757,1.3739,1.37205,1.3599,1.3849,1.37985,1.38285,1.36785
2018-01-25,09:00:00,1.28215,1.2839,1.2841,1.4085,1.4218,1.4184,1.41165,1.43345,1.4278,1.4289,1.4199
2018-01-25,09:20:00,1.65765,1.6429,1.6418,1.8009,1.79985,1.7958,1.7878,1.80515,1.8041,1.809,1.802
2018-01-25,09:40:00,1.75255,1.7357,1.54305,1.7976,1.9095,1.9035,1.88075,1.89725,1.8786,1.90195,1.8983
2018-01-25,10:00:00,1.92655,1.91185,1.9228,2.10555,2.1171,2.11055,2.1033,2.1162,2.12185,2.12815,2.1187
2018-01-25,10:20:00,2.1059,2.091,2.08735,2.2889,2.29635,2.29365,2.2838,2.2938,2.29385,2.29765,2.29005
2018-01-25,10:40:00,1.9642,1.96145,1.9549,2.1338,2.1406,2.1538,2.14595,2.15375,2.15745,2.15565,2.12435
2018-01-25,11:00:00,1.8858,1.8476,1.86645,2.0589,2.0601,2.05325,2.04755,2.05845,2.06175,2.0706,2.0655
2018-01-25,11:20:00,2.2655,2.253,2.24855,2.46965,2.4767,2.4691,2.4609,2.47145,2.47955,2.49235,2.4661
2018-01-25,11:40:00,2.04435,2.02135,2.02845,2.217,2.22545,2.2255,2.2114,2.2192,2.21375,2.2189,2.21355
2018-01-25,12:00:00,2.2502,2.25245,2.26885,2.48605,2.4855,2.47425,2.4582,2.4665,2.4653,2.4602,2.45225
2018-01-25,12:20:00,2.3345,2.321,2.3304,2.5559,2.5624,2.56605,2.54635,2.5547,2.5548,2.55425,2.5444
2018-01-25,12:40:00,2.14345,2.1546,2.1511,2.3616,2.37105,2.36745,2.3461,2.35375,2.3497,2.3409,2.34215
2018-01-25,13:00:00,1.59595,1.57755,1.58715,1.735,1.74235,1.746,1.73275,1.7322,1.72815,1.73055,1.72885
2018-01-25,13:20:00,1.6554,1.64295,1.64185,1.7963,1.8044,1.80915,1.79655,1.79935,1.79845,1.8049,1.78175
2018-01-25,13:40:00,1.9283,1.92185,1.9412,2.1277,2.1413,2.158,2.1476,2.14905,2.14405,2.1589,2.16135
2018-01-25,14:00:00,1.3107,1.28035,1.28585,1.40275,1.40195,1.40585,1.3943,1.4099,1.40455,1.4052,1.3997
2018-01-25,14:20:00,1.278,1.274,1.27595,1.4058,1.4071,1.40485,1.3974,1.41015,1.41,1.40935,1.38385
2018-01-25,14:40:00,1.266,1.25755,1.2709,1.39275,1.39455,1.35405,1.39475,1.40755,1.40665,1.40735,1.407
2018-01-25,15:00:00,0.73395,0.7264,0.7314,0.79405,0.80195,0.80555,0.7991,0.8089,0.79995,0.804,0.8018
2018-01-25,15:20:00,0.90095,0.88385,0.89125,0.97155,0.97775,0.9856,0.9327,0.9869,0.9357,0.98435,0.97955
2018-01-25,15:40:00,0.77155,0.7662,0.76825,0.8398,0.76495,0.84275,0.83495,0.77945,0.772,0.77315,0.76385
2018-01-25,16:00:00,0.37355,0.3681,0.3697,0.3906,0.40185,0.40375,0.39685,0.40735,0.3943,0.39965,0.39485
2018-01-25,16:20:00,0.25015,0.2455,0.2422,0.2563,0.2684,0.2675,0.26425,0.27645,0.26385,0.2702,0.2677
2018-01-25,16:40:00,0.11195,0.1113,0.10935,0.105,0.11785,0.1165,0.1141,0.1271,0.11225,0.12015,0.11725
2018-01-25,17:00:00,0.0384,0.03885,0.0357,0.02435,0.03795,0.0348,0.0333,0.04775,0.03255,0.0399,0.03755
2018-01-25,17:20:00,0.00335,0.00355,0.00255,0.00095,0.0023,0.002,0.0021,0.0062,0.0012,0.0035,0.00245
2018-01-25,17:40:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,18:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,18:20:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,18:40:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,19:00:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,19:20:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,19:40:00,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,20:00:00,0,0,0,0,0,0,0,0,0,0,0
