﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11D1507000039PV-3000N-V 11D1507000039 國際街-01,11D1507000044PV-3000N-V 11D1507000044 國際街-02,10N1532000161PV-3000N-V 10N1532000161 國際街-03,11D1507000038PV-3000N-V 11D1507000038 國際街-04
2018-01-23,00:00:00,0,0,0,0
2018-01-23,00:20:00,0,0,0,0
2018-01-23,00:40:00,0,0,0,0
2018-01-23,01:00:00,0,0,0,0
2018-01-23,01:20:00,0,0,0,0
2018-01-23,01:40:00,0,0,0,0
2018-01-23,02:00:00,0,0,0,0
2018-01-23,02:20:00,0,0,0,0
2018-01-23,02:40:00,0,0,0,0
2018-01-23,03:00:00,0,0,0,0
2018-01-23,03:20:00,0,0,0,0
2018-01-23,03:40:00,0,0,0,0
2018-01-23,04:00:00,0,0,0,0
2018-01-23,04:20:00,0,0,0,0
2018-01-23,04:40:00,0,0,0,0
2018-01-23,05:00:00,0,0,0,0
2018-01-23,05:20:00,0,0,0,0
2018-01-23,05:40:00,0,0,0,0
2018-01-23,06:00:00,0,0,0,0
2018-01-23,06:20:00,0,0,0,0
2018-01-23,06:40:00,0.0077,0.0035,0,0.00185
2018-01-23,07:00:00,0.08105,0.07075,0.07035,0.0636
2018-01-23,07:20:00,0.2054,0.19155,0.19305,0.18315
2018-01-23,07:40:00,0.32815,0.319,0.3249,0.31255
2018-01-23,08:00:00,0.47555,0.4794,0.4934,0.47985
2018-01-23,08:20:00,0.72115,0.7349,0.7553,0.7306
2018-01-23,08:40:00,0.68355,0.68985,0.69755,0.6731
2018-01-23,09:00:00,1.0395,1.07205,1.10105,1.0572
2018-01-23,09:20:00,1.39465,1.4448,1.42055,1.3745
2018-01-23,09:40:00,1.5416,1.6007,1.66225,1.6114
2018-01-23,10:00:00,1.6738,1.7454,1.8163,1.76685
2018-01-23,10:20:00,1.7451,1.8379,1.9154,1.8705
2018-01-23,10:40:00,1.8209,1.94565,2.027,1.97935
2018-01-23,11:00:00,1.8807,1.9179,2.1022,2.0544
2018-01-23,11:20:00,1.90955,2.08045,2.16235,2.11045
2018-01-23,11:40:00,2.05555,2.12625,2.20965,2.1559
2018-01-23,12:00:00,2.08475,2.13915,2.1965,2.1719
2018-01-23,12:20:00,2.1805,2.12945,2.0817,2.16155
2018-01-23,12:40:00,2.1734,1.8925,1.81525,2.152
2018-01-23,13:00:00,2.0911,1.67225,1.56895,2.0844
2018-01-23,13:20:00,1.9359,1.5356,1.29885,1.81925
2018-01-23,13:40:00,1.4775,1.2292,0.9331,1.60835
2018-01-23,14:00:00,1.1395,0.87775,0.6912,1.3822
2018-01-23,14:20:00,0.83195,0.5681,0.37145,1.06685
2018-01-23,14:40:00,0.4647,0.21705,0.2138,0.84995
2018-01-23,15:00:00,0.2634,0.22455,0.2115,0.4991
2018-01-23,15:20:00,0.23815,0.2065,0.19395,0.21765
2018-01-23,15:40:00,0.2011,0.1739,0.1624,0.19935
2018-01-23,16:00:00,0.15705,0.13635,0.12735,0.1488
2018-01-23,16:20:00,0.1213,0.1043,0.09685,0.1121
2018-01-23,16:40:00,0.0878,0.0745,0.06865,0.0779
2018-01-23,17:00:00,0.0482,0.03715,0.03465,0.03585
2018-01-23,17:20:00,0.00905,0.0058,0.00445,0.002
2018-01-23,17:40:00,0,0,0,0
2018-01-23,18:00:00,0,0,0,0
2018-01-23,18:20:00,0,0,0,0
2018-01-23,18:40:00,0,0,0,0
2018-01-23,19:00:00,0,0,0,0
2018-01-23,19:20:00,0,0,0,0
2018-01-23,19:40:00,0,0,0,0
2018-01-23,20:00:00,0,0,0,0
2018-01-23,20:20:00,0,0,0,0
2018-01-23,20:40:00,0,0,0,0
2018-01-23,21:00:00,0,0,0,0
2018-01-23,21:20:00,0,0,0,0
2018-01-23,21:40:00,0,0,0,0
2018-01-23,22:00:00,0,0,0,0
2018-01-23,22:20:00,0,0,0,0
2018-01-23,22:40:00,0,0,0,0
2018-01-23,23:00:00,0,0,0,0
2018-01-23,23:20:00,0,0,0,0
2018-01-23,23:40:00,0,0,0,0
