﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211727000268詠升三號1-PV-3000N-V 1211727000268,1211727000266詠升三號2-PV-3000N-V 1211727000266,1211724000242詠升三號3-PV-3000N-V 1211724000242,1211724000238詠升三號4-PV-3000N-V 1211724000238,11O1730000872詠升三號5-PV-5000W-HV 11O1730000872,1211724000234詠升一號1-PV-3000N-V 1211724000234,1211724000230詠升一號2-PV-3000N-V 1211724000230,1211724000231詠升一號3-PV-3000N-V 1211724000231,1211727000269詠升一號4-PV-3000N-V 1211727000269,11O1730000873詠升一號5-PV-5000W-HV 11O1730000873
2018-03-23,00:00:00,0,0,0,0,0,0,0,0,0,0
2018-03-23,00:20:00,0,0,0,0,0,0,0,0,0,0
2018-03-23,00:40:00,0,0,0,0,0,0,0,0,0,0
2018-03-23,01:00:00,0,0,0,0,0,0,0,0,0,0
2018-03-23,01:20:00,0,0,0,0,0,0,0,0,0,0
2018-03-23,01:40:00,0,0,0,0,0,0,0,0,0,0
2018-03-23,02:00:00,0,0,0,0,0,0,0,0,0,0
2018-03-23,02:20:00,0,0,0,0,0,0,0,0,0,0
2018-03-23,02:40:00,0,0,0,0,0,0,0,0,0,0
2018-03-23,03:00:00,0,0,0,0,0,0,0,0,0,0
2018-03-23,03:20:00,0,0,0,0,0,0,0,0,0,0
2018-03-23,03:40:00,0,0,0,0,0,0,0,0,0,0
2018-03-23,04:00:00,0,0,0,0,0,0,0,0,0,0
2018-03-23,04:20:00,0,0,0,0,0,0,0,0,0,0
2018-03-23,04:40:00,0,0,0,0,0,0,0,0,0,0
2018-03-23,05:00:00,0,0,0,0,0,0,0,0,0,0
2018-03-23,05:20:00,0,0,0,0,0,0,0,0,0,0
2018-03-23,05:40:00,0,0,0,0,0,0,0,0,0,0
2018-03-23,06:00:00,0.0073,0.0158,0.0119,0.0007,0,0.01325,0.0251,0.01055,0.01315,0
2018-03-23,06:20:00,0.07125,0.0903,0.08315,0.04305,0.16915,0.1028,0.11595,0.09955,0.0908,0.1593
2018-03-23,06:40:00,0.14365,0.1707,0.1619,0.10255,0.31375,0.20735,0.21905,0.2157,0.1909,0.3558
2018-03-23,07:00:00,0.20995,0.2483,0.2399,0.15405,0.45025,0.3521,0.3681,0.36215,0.33035,0.59225
2018-03-23,07:20:00,0.26985,0.32455,0.36205,0.2007,0.81195,0.54345,0.57025,0.5657,0.49575,0.8641
2018-03-23,07:40:00,0.34315,0.41495,0.7176,0.2474,1.26295,0.77375,0.81115,0.80555,0.77755,1.2328
2018-03-23,08:00:00,0.6199,0.897,1.0303,0.2869,1.67735,1.0362,1.0828,1.0801,1.0652,1.6472
2018-03-23,08:20:00,1.3054,1.33165,1.28335,0.3359,2.06225,1.2854,1.3405,1.3411,1.32445,2.0424
2018-03-23,08:40:00,1.55705,1.57475,1.5159,0.3853,2.42815,1.51725,1.5791,1.58075,1.56165,2.4132
2018-03-23,09:00:00,1.82175,1.83585,1.7572,0.5375,2.83855,1.77245,1.83885,1.84365,1.812,2.8138
2018-03-23,09:20:00,1.55935,1.57655,1.52385,0.60415,2.4709,1.52515,1.58615,1.59515,1.5681,2.43345
2018-03-23,09:40:00,1.7097,1.72795,1.6439,1.2787,2.65755,1.6812,1.7362,1.7582,1.7131,2.63795
2018-03-23,10:00:00,2.2286,2.2405,2.14745,2.213,3.43705,2.17115,2.247,2.27365,2.22795,3.4152
2018-03-23,10:20:00,2.35045,2.36065,2.24935,2.34715,3.54595,2.2865,2.36545,2.38765,2.34615,3.5477
2018-03-23,10:40:00,2.50935,2.5279,2.40155,2.5022,3.7896,2.4416,2.52285,2.56125,2.49985,3.8001
2018-03-23,11:00:00,2.6533,2.66405,2.54295,2.6515,4.02575,2.58855,2.6685,2.7217,2.64605,4.02625
