﻿﻿﻿﻿﻿﻿﻿inDate,inTime,11S1644000076PV-3000N-V 11S1644000076嘉美博#1,11S1634000040PV-3000N-V 11S1634000040PV-嘉美博#2,11S1644000068PV-3000N-V 11S1644000068嘉美博#3,11S1644000078PV-3000N-V 11S1644000078嘉美博#4,11H1652000819PV-5000W-HV 11H1652000819嘉美博#5,11H1643000704PV-5000W-HV 11H1643000704嘉美博#6,11H1652000821PV-5000W-HV 11H1652000821嘉美博#7,11I1545000025PV-5000W-HV 11I1545000025嘉美博#8,11H1652000825PV-5000W-HV 11H1652000825嘉美博#9
2018-03-14,00:00:00,0,0,0,0,0,0,0,0,0
2018-03-14,00:20:00,0,0,0,0,0,0,0,0,0
2018-03-14,00:40:00,0,0,0,0,0,0,0,0,0
2018-03-14,01:00:00,0,0,0,0,0,0,0,0,0
2018-03-14,01:20:00,0,0,0,0,0,0,0,0,0
2018-03-14,01:40:00,0,0,0,0,0,0,0,0,0
2018-03-14,02:00:00,0,0,0,0,0,0,0,0,0
2018-03-14,02:20:00,0,0,0,0,0,0,0,0,0
2018-03-14,02:40:00,0,0,0,0,0,0,0,0,0
2018-03-14,03:00:00,0,0,0,0,0,0,0,0,0
2018-03-14,03:20:00,0,0,0,0,0,0,0,0,0
2018-03-14,03:40:00,0,0,0,0,0,0,0,0,0
2018-03-14,04:00:00,0,0,0,0,0,0,0,0,0
2018-03-14,04:20:00,0,0,0,0,0,0,0,0,0
2018-03-14,04:40:00,0,0,0,0,0,0,0,0,0
2018-03-14,05:00:00,0,0,0,0,0,0,0,0,0
2018-03-14,05:20:00,0,0,0,0,0,0,0,0,0
2018-03-14,05:40:00,0,0,0,0,0,0,0,0,0
2018-03-14,06:00:00,0,0,0,0,0,0,0,0.00155,0.01255
2018-03-14,06:20:00,0.00055,0.00335,0.00505,0.00995,0.08595,0,0.0254,0.03735,0.0644
2018-03-14,06:40:00,0.0462,0.05935,0.08225,0.07895,0.22925,0.15495,0.126,0.14395,0.15745
2018-03-14,07:00:00,0.1403,0.14615,0.2421,0.2244,0.45215,0.40245,0.32965,0.3544,0.3426
2018-03-14,07:20:00,0.28225,0.27955,0.4639,0.4118,0.7525,0.73365,0.6032,0.63355,0.5931
2018-03-14,07:40:00,0.3941,0.3721,0.5351,0.5226,0.9256,0.87425,0.80165,0.8257,0.7668
2018-03-14,08:00:00,0.4037,0.3841,0.469,0.43185,0.8442,0.8173,0.7058,0.7325,0.68345
2018-03-14,08:20:00,0.49165,0.46225,0.5238,0.5008,0.99545,0.96255,0.8603,0.88275,0.8062
2018-03-14,08:40:00,0.85125,0.80825,1.26715,1.08275,1.99135,2.1076,1.67725,1.7161,1.5701
2018-03-14,09:00:00,1.0915,1.0065,1.52365,1.3694,2.45545,2.31705,2.1633,2.1927,2.0199
2018-03-14,09:20:00,1.14645,1.02595,1.19675,1.24325,1.83615,1.81985,2.074,1.79235,1.9291
2018-03-14,09:40:00,1.2687,1.1755,1.5917,1.38845,2.257,2.4117,2.289,1.97945,2.12675
2018-03-14,10:00:00,1.3674,1.25085,1.61085,1.4858,2.37245,2.46155,2.48585,2.1664,2.3042
2018-03-14,10:20:00,1.66725,1.5241,1.81655,1.7258,2.8471,2.76125,2.93695,2.545,2.7323
2018-03-14,10:40:00,1.6216,1.4729,1.7036,1.61705,2.6558,2.78415,2.8081,2.4918,2.6068
2018-03-14,11:00:00,1.45415,1.32875,1.49665,1.41,2.3856,2.3454,2.45235,2.22075,2.27395
2018-03-14,11:20:00,1.3343,1.21735,1.306,1.2698,2.0866,2.12225,2.1993,2.02445,2.05555
2018-03-14,11:40:00,1.126,1.0414,1.1572,1.05315,1.9317,1.91865,1.8109,1.69755,1.7048
2018-03-14,12:00:00,1.10785,1.0116,1.05495,1.0378,1.9936,1.947,1.793,1.81095,1.6878
2018-03-14,12:20:00,1.0301,0.94885,1.0066,0.95755,1.8801,1.79885,1.65855,1.68095,1.5611
2018-03-14,12:40:00,1.01725,0.9331,0.9907,0.94285,1.7772,1.83965,1.6279,1.65085,1.5317
2018-03-14,13:00:00,0.88855,0.8132,0.85055,0.8296,1.6137,1.5286,1.43205,1.4493,1.3525
2018-03-14,13:20:00,0.88515,0.8202,0.8746,0.8103,1.56115,1.5707,1.40215,1.428,1.32665
2018-03-14,13:40:00,0.9016,0.82895,0.8686,0.82795,1.64945,1.63105,1.44565,1.46655,1.37055
2018-03-14,14:00:00,0.70265,0.64075,0.6653,0.66045,1.23885,1.1814,1.14215,1.12225,1.0772
2018-03-14,14:20:00,0.4563,0.4209,0.4355,0.4398,0.82795,0.73745,0.75065,0.74685,0.7205
2018-03-14,14:40:00,0.35035,0.33505,0.36805,0.3363,0.69505,0.69675,0.57295,0.5986,0.57015
2018-03-14,15:00:00,0.5434,0.50635,0.5252,0.506,0.9793,0.93855,0.88665,0.8664,0.83345
2018-03-14,15:20:00,0.4389,0.4117,0.4263,0.41105,0.8377,0.7955,0.7036,0.7252,0.6879
2018-03-14,15:40:00,0.48205,0.4494,0.4472,0.43875,0.90005,0.85165,0.77035,0.7879,0.7443
2018-03-14,16:00:00,0.3548,0.333,0.3321,0.3307,0.6862,0.6251,0.5597,0.5835,0.56195
2018-03-14,16:20:00,0.31525,0.29605,0.3089,0.2902,0.62645,0.57355,0.49545,0.52155,0.5039
2018-03-14,16:40:00,0.25265,0.23275,0.2153,0.2321,0.4924,0.39645,0.39965,0.422,0.41315
2018-03-14,17:00:00,0.04535,0.04685,0.04185,0.05575,0.1682,0.08225,0.09455,0.10775,0.132
2018-03-14,17:20:00,0.00265,0.0072,0.00195,0.0116,0.10395,0.02205,0.02745,0.038,0.06395
2018-03-14,17:40:00,5.0E-5,0.00035,5.0E-5,0.00055,0.0737,0.00105,0.00505,0.0147,0.04125
2018-03-14,18:00:00,0,0,0,0,0.05985,0,0,0.0022,0.02915
2018-03-14,18:20:00,0,0,0,0,0.02055,0,0,0.0005,0.00985
2018-03-14,18:40:00,0,0,0,0,0,0,0,0,0
2018-03-14,19:00:00,0,0,0,0,0,0,0,0,0
2018-03-14,19:20:00,0,0,0,0,0,0,0,0,0
2018-03-14,19:40:00,0,0,0,0,0,0,0,0,0
2018-03-14,20:00:00,0,0,0,0,0,0,0,0,0
2018-03-14,20:20:00,0,0,0,0,0,0,0,0,0
2018-03-14,20:40:00,0,0,0,0,0,0,0,0,0
2018-03-14,21:00:00,0,0,0,0,0,0,0,0,0
2018-03-14,21:20:00,0,0,0,0,0,0,0,0,0
2018-03-14,21:40:00,0,0,0,0,0,0,0,0,0
2018-03-14,22:00:00,0,0,0,0,0,0,0,0,0
2018-03-14,22:20:00,0,0,0,0,0,0,0,0,0
2018-03-14,22:40:00,0,0,0,0,0,0,0,0,0
2018-03-14,23:00:00,0,0,0,0,0,0,0,0,0
2018-03-14,23:20:00,0,0,0,0,0,0,0,0,0
2018-03-14,23:40:00,0,0,0,0,0,0,0,0,0
