﻿﻿﻿﻿﻿﻿﻿inDate,inTime,1211743000499曾泓喻1-PV-3000N-V 1211743000499,1211743000510曾泓喻2-PV-3000N-V 1211743000510,1211743000520曾泓喻3-PV-3000N-V 1211743000520,1211743000521曾泓喻4-PV-3000N-V 1211743000521,1211746000539曾泓喻5-PV-3000N-V 1211746000539,1211743000504曾泓喻6-PV-3000N-V 1211743000504,1211743000505曾泓喻7-PV-3000N-V 1211743000505,1211743000507曾泓喻8-PV-3000N-V 1211743000507
2018-04-15,00:00:00,0,0,0,0,0,0,0,0
2018-04-15,00:20:00,0,0,0,0,0,0,0,0
2018-04-15,00:40:00,0,0,0,0,0,0,0,0
2018-04-15,01:00:00,0,0,0,0,0,0,0,0
2018-04-15,01:20:00,0,0,0,0,0,0,0,0
2018-04-15,01:40:00,0,0,0,0,0,0,0,0
2018-04-15,02:00:00,0,0,0,0,0,0,0,0
2018-04-15,02:20:00,0,0,0,0,0,0,0,0
2018-04-15,02:40:00,0,0,0,0,0,0,0,0
2018-04-15,03:00:00,0,0,0,0,0,0,0,0
2018-04-15,03:20:00,0,0,0,0,0,0,0,0
2018-04-15,03:40:00,0,0,0,0,0,0,0,0
2018-04-15,04:00:00,0,0,0,0,0,0,0,0
2018-04-15,04:20:00,0,0,0,0,0,0,0,0
2018-04-15,04:40:00,0,0,0,0,0,0,0,0
2018-04-15,05:00:00,0,0,0,0,0,0,0,0
2018-04-15,05:20:00,0,0,0,0,0,0,0,0
2018-04-15,05:40:00,0.0022,0.0013,0,0,0.0002,0,0,0.00055
2018-04-15,06:00:00,0.0328,0.0304,0.0192,0.0454,0.02455,0.02735,0.00795,0.028
2018-04-15,06:20:00,0.11755,0.11265,0.10505,0.14385,0.1095,0.11175,0.10275,0.1278
2018-04-15,06:40:00,0.32,0.3092,0.31285,0.36615,0.31255,0.3141,0.32725,0.36985
2018-04-15,07:00:00,0.2524,0.24365,0.24395,0.2928,0.24415,0.2449,0.2675,0.28745
2018-04-15,07:20:00,0.27385,0.2649,0.2655,0.31645,0.26535,0.26615,0.29125,0.31165
2018-04-15,07:40:00,0.32955,0.3191,0.3222,0.3772,0.3192,0.32045,0.35775,0.37975
2018-04-15,08:00:00,0.6005,0.58345,0.5987,0.67545,0.5918,0.5902,0.69205,0.70535
2018-04-15,08:20:00,0.49435,0.48065,0.4912,0.5593,0.4849,0.4837,0.5648,0.5811
2018-04-15,08:40:00,0.53305,0.51825,0.53125,0.6017,0.5237,0.5218,0.58435,0.59795
2018-04-15,09:00:00,0.54035,0.52535,0.53795,0.6096,0.53065,0.52835,0.6205,0.63485
2018-04-15,09:20:00,0.93045,0.9055,0.93395,1.03815,0.9222,0.91765,1.0885,1.0996
2018-04-15,09:40:00,1.689,1.64435,1.71245,1.87805,1.68985,1.67775,2.00855,1.99585
2018-04-15,10:00:00,2.06565,2.0035,2.10895,2.29695,2.0808,2.0474,2.46875,2.43245
2018-04-15,10:20:00,2.13095,2.0707,2.1633,2.3781,2.14565,2.1113,2.53765,2.51015
2018-04-15,10:40:00,2.16405,2.1041,2.1951,2.41895,2.185,2.15525,2.57625,2.56325
2018-04-15,11:00:00,2.23125,2.17015,2.2657,2.496,2.25335,2.227,2.65935,2.64805
2018-04-15,11:20:00,2.1618,2.10605,2.2012,2.43135,2.2006,2.16055,2.57755,2.5696
2018-04-15,11:40:00,2.3347,2.26835,2.3714,2.60685,2.34955,2.31435,2.78005,2.75775
2018-04-15,12:00:00,2.28565,2.21755,2.31905,2.5498,2.29535,2.2558,2.7162,2.69075
2018-04-15,12:20:00,2.30155,2.2373,2.33405,2.567,2.3112,2.27885,2.73605,2.71565
2018-04-15,12:40:00,2.2513,2.08005,2.2816,2.50815,2.25775,2.22335,2.67285,2.65345
2018-04-15,13:00:00,2.173,2.10915,2.20515,2.4221,2.18,2.1432,2.57745,2.55775
2018-04-15,13:20:00,2.0192,1.96135,2.04815,2.2485,2.0187,1.9835,2.383,2.36965
2018-04-15,13:40:00,2.07675,2.02025,2.1046,2.30985,2.0722,2.0446,2.46795,2.44785
2018-04-15,14:00:00,1.72925,1.68215,1.75075,1.92295,1.7165,1.6946,2.0447,2.03345
